,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,18.46,294.42,457.76,344.44,716.26,8.55,42.69,9.25,39.45,4.39,1.36,10.26,12.52,23.28,6.99,1.74,102.34,205.62,6.25
2016,17.82,266.18,493.72,343.43,600.35,8.56,42.64,7.17,50.90,3.31,1.12,9.49,11.50,22.02,8.05,1.71,41.40,106.70,-3.43
2015,17.37,251.49,491.24,377.10,326.85,10.37,35.19,6.87,53.12,3.09,1.18,14.58,18.04,36.22,11.99,2.72,164.29,186.01,13.21
2014,21.72,201.26,333.01,231.25,20.11,9.65,37.82,5.40,67.59,2.41,1.05,3.38,4.29,8.07,2.81,0.56,77.24,136.47,7.34
2013,25.22,167.25,266.28,142.44,44.99,10.64,34.30,4.61,79.17,2.38,1.13,4.41,5.68,9.95,3.81,0.82,62.10,81.71,7.02
2012,11.90,371.75,278.24,109.45,,13.07,27.92,7.13,51.19,4.16,0.84,5.42,6.25,8.84,6.45,0.94,26.59,86.24,-7.18
2011,14.51,503.38,322.84,221.20,,12.94,28.20,9.10,40.10,5.86,1.05,14.90,17.42,22.37,14.20,2.59,142.62,146.04,10.68
2010,14.47,450.42,398.96,282.37,,9.67,37.74,7.28,50.13,4.41,0.83,9.44,11.05,16.98,11.37,1.58,83.05,132.52,3.48
2009,14.60,457.86,388.60,284.52,8477.39,7.16,50.97,4.43,82.39,3.20,0.63,10.19,11.96,16.38,16.14,1.76,146.56,123.02,6.40
2008,15.08,406.72,329.79,188.50,239.26,8.44,43.24,6.12,59.64,3.81,0.83,11.30,13.29,21.60,13.53,1.97,60.46,133.07,0.27
2007,15.41,370.22,302.30,225.61,140.60,7.12,51.26,6.28,58.12,3.23,0.81,17.44,20.61,13.58,21.42,3.04,128.48,187.33,6.95
2006,15.51,303.60,256.17,141.02,74.74,6.43,56.76,4.69,77.82,2.67,0.79,8.92,10.67,8.70,11.33,1.45,70.39,126.54,3.57
2005,17.51,263.54,236.66,119.28,99.62,6.02,60.63,4.86,75.10,2.32,0.78,9.06,10.89,10.48,11.57,1.39,21.54,153.8,1.08
2004,17.11,241.30,285.32,187.17,76.19,6.31,57.84,6.28,58.12,2.22,0.80,4.28,5.13,8.00,5.27,0.63,101.51,109.03,6.46
2003,18.02,220.76,247.77,163.92,118.93,5.62,64.94,5.45,66.97,1.82,0.71,4.21,5.04,9.57,5.78,0.63,61.03,104.13,2.51
2002,16.29,201.83,312.95,190.09,73.20,5.25,69.52,4.59,79.52,1.58,0.69,8.69,10.55,15.88,12.17,1.33,86.99,131.82,6.14
2001,20.30,171.99,251.31,182.27,26.75,5.27,69.25,4.52,80.75,1.48,0.73,10.39,12.89,18.11,13.46,1.61,124.32,200.52,12.11
2000,22.35,159.87,220.70,138.43,29.99,5.32,68.60,4.64,78.66,1.44,0.74,4.92,6.14,9.34,6.22,0.71,47.13,216.72,6.01
1999,24.38,149.56,316.26,149.12,3.07,4.34,84.10,1.89,193.12,1.15,0.61,3.50,4.00,6.03,4.43,0.49,163.06,83.07,15.03
1998,38.66,147.24,186.03,69.93,9.07,4.95,73.74,1.83,199.45,1.13,0.56,3.80,5.31,7.87,5.60,0.67,-90000.00,60.1,-90000.0
1997,29.01,144.62,228.97,111.32,37.54,4.35,83.91,2.45,148.98,1.11,0.63,8.47,11.40,15.43,12.11,1.51,27.63,105.06,4.19
1996,25.51,136.67,228.58,128.31,28.47,4.42,82.58,2.63,138.78,1.16,0.71,10.85,14.70,22.03,13.98,2.00,106.77,174.05,13.89
1995,31.50,131.03,162.34,72.01,12.87,3.89,93.83,2.42,150.83,1.24,0.71,10.81,14.74,25.42,12.86,1.98,39.61,156.15,8.82
