,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,44.50,455.72,183.87,80.75,1931.29,11.75,31.06,5.24,69.65,8.09,1.37,5.77,9.73,27.90,3.98,1.97,22.23,83.19,5.32
2016,42.82,399.42,171.06,76.01,2011.36,9.83,37.13,5.38,67.84,7.53,1.31,4.65,7.51,18.17,3.37,1.33,22.98,92.90,7.69
2015,39.27,498.44,299.78,160.67,681.97,9.48,38.50,6.30,57.93,8.29,1.39,1.89,2.67,6.89,1.15,0.45,23.48,93.52,4.13
2014,39.85,481.50,261.06,136.12,581.00,9.74,37.47,7.06,51.69,8.13,1.46,2.75,3.97,10.23,1.55,0.64,2.84,55.76,0.59
2013,45.15,358.41,147.41,83.21,-276.85,8.87,41.14,6.88,53.05,6.26,1.33,-1.66,-3.91,-6.47,-1.63,-0.77,17.24,38.20,7.51
2012,28.40,329.05,96.55,34.29,-988.44,24.25,15.05,8.39,43.50,3.59,0.81,-3.56,-5.53,6.76,-4.80,-0.94,30.10,40.85,4.03
2011,29.68,350.34,63.71,21.99,-1077.54,27.82,13.12,6.40,57.03,4.09,0.82,-4.31,-6.68,5.70,-5.75,-1.20,30.29,30.60,7.85
2010,29.30,405.79,134.21,34.99,1590.88,29.71,12.28,6.66,54.80,4.30,0.92,5.98,7.90,8.95,6.07,1.55,5.75,25.94,1.03
2009,28.67,381.87,195.53,55.34,665.21,27.61,13.21,7.33,49.79,3.42,0.81,2.22,2.66,12.06,2.34,0.47,50.05,33.92,4.33
2008,29.15,299.79,67.10,34.66,-522.37,35.66,10.23,9.07,40.24,4.33,0.90,-5.03,-8.60,-1.13,-6.87,-1.57,18.40,42.65,4.13
2007,26.94,437.23,137.12,74.76,429.77,28.74,12.70,8.38,43.55,5.19,0.94,2.69,2.57,5.02,2.06,0.51,0.00,32.25,0.00
2006,22.70,491.03,300.63,198.11,2566.43,25.93,14.07,7.71,47.34,4.30,0.85,11.82,14.55,16.54,13.40,2.76,37.43,64.3,3.62
2005,20.92,396.02,156.24,78.88,545.79,20.39,17.90,6.63,55.05,2.72,0.58,2.78,2.80,4.66,3.90,0.47,12.03,55.19,0.00
2004,17.06,432.25,314.32,208.99,2863.65,18.73,19.48,7.37,49.52,2.37,0.52,11.37,14.37,11.87,21.29,2.63,78.30,56.90,5.03
2003,28.65,355.19,135.11,105.87,154.53,11.65,31.33,6.54,55.81,1.30,0.32,1.26,0.59,4.70,1.39,0.10,5.53,30.84,1.05
2002,21.67,344.39,163.22,117.18,260.61,10.54,34.62,7.79,46.85,1.08,0.28,2.39,1.92,3.56,5.25,0.31,29.61,17.71,2.11
2001,24.71,347.58,144.00,110.45,0.00,8.62,42.34,6.00,60.83,0.94,0.23,-1.71,-3.87,0.71,-12.69,-0.61,43.17,14.67,3.11
2000,40.96,295.30,105.40,80.46,194.99,8.48,43.04,6.28,58.12,0.87,0.24,2.91,2.59,2.94,6.13,0.40,1.90,9.64,0.33
1999,28.52,942.53,268.38,211.96,353.12,9.56,38.18,8.12,44.95,3.44,0.32,5.84,7.05,3.16,13.79,1.14,26.77,13.45,1.98
1998,40.75,767.41,158.49,135.45,162.33,7.66,47.65,7.39,49.39,3.17,0.33,3.32,2.68,4.82,4.85,0.43,29.97,25.55,5.29
1997,33.84,629.37,157.19,126.01,645.04,8.46,43.14,8.43,43.30,3.08,0.38,12.21,16.79,5.53,25.40,2.48,0.00,19.02,0.0
1996,38.59,519.82,153.35,129.84,511.05,8.60,42.44,8.73,41.81,2.63,0.38,8.90,11.92,6.06,18.01,1.92,2.57,45.32,0.51
1995,35.69,419.44,142.26,118.40,306.16,8.71,41.91,8.47,43.09,2.13,0.38,4.94,5.17,5.05,8.64,0.90,9.09,23.74,0.14
1994,25.24,312.25,236.00,198.33,263.66,9.12,40.02,8.21,44.46,1.59,0.44,3.91,3.67,2.85,5.76,0.66,43.65,29.15,8.74
