,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,29.19,639.76,322.53,267.78,37.56,3.41,107.03,5.01,72.85,5.9,0.77,6.15,8.95,12.72,7.78,1.12,43.85,163.21,6.58
2016-01-01,36.74,455.36,200.91,160.24,-13.66,2.95,123.72,5.2,70.19,4.2,0.68,-3.93,-6.74,-6.79,-6.08,-0.77,18.99,151.94,4.88
2015-01-01,40.5,434.01,319.54,273.36,-1.13,3.96,92.17,5.82,62.71,4.62,0.89,-0.57,-1.31,-1.32,-0.9,-0.07,50.1,116.56,3.1
2014-01-01,38.34,357.34,256.49,208.33,31.89,4.53,80.57,6.41,56.94,5.03,1.08,7.69,12.72,18.57,6.94,1.82,53.05,76.52,10.83
2013-01-01,43.9,289.93,192.86,163.37,8.27,3.7,98.64,4.8,76.04,3.99,0.96,1.51,2.19,5.19,1.31,0.18,30.4,75.2,9.42
2012-01-01,37.57,307.17,292.2,249.23,-40.57,3.26,111.96,3.23,113.0,2.63,0.7,-10.71,-16.84,-27.2,-15.71,-2.62,35.74,70.49,5.05
2011-01-01,32.67,249.92,169.66,119.41,5.64,3.57,102.24,2.62,139.31,2.75,0.62,1.09,1.34,-1.98,1.48,0.27,15.11,63.43,1.85
2010-01-01,29.47,439.93,341.9,234.75,19.1,3.78,96.56,3.33,109.6,3.67,0.72,4.49,5.96,17.29,5.86,1.14,24.95,60.84,1.66
2009-01-01,27.64,353.26,234.77,154.79,15.13,3.22,113.35,2.38,153.36,3.46,0.73,4.29,5.36,16.0,5.46,0.81,53.8,78.71,11.48
2008-01-01,23.99,353.32,276.69,161.16,19.17,3.59,101.67,2.39,152.71,3.5,0.78,7.34,9.73,14.2,9.06,1.49,48.93,66.3,6.25
2007-01-01,31.2,331.25,263.7,159.3,411.61,3.65,100.0,2.8,130.35,4.0,0.88,8.51,12.03,21.94,9.61,1.85,22.58,65.98,3.37
2006-01-01,27.37,340.56,239.57,148.94,1170.26,3.65,100.0,2.61,139.84,3.73,0.83,7.79,10.98,17.4,9.32,1.66,35.79,68.31,8.53
2005-01-01,30.97,293.08,217.51,145.41,112.6,3.88,94.07,2.58,141.47,2.92,0.75,5.3,7.27,22.87,7.02,1.15,43.98,62.2,10.15
2004-01-01,24.19,288.88,314.96,216.54,126.7,3.51,103.98,2.61,139.84,2.8,0.7,9.53,12.7,18.79,13.44,2.05,92.52,55.88,11.63
2003-01-01,26.8,358.84,373.23,250.19,122.21,4.27,85.48,2.21,165.15,3.56,0.92,17.88,24.75,62.73,19.38,4.25,62.73,38.6,13.2
2002-01-01,30.27,234.05,244.5,150.52,45.06,3.81,95.8,1.79,203.91,2.37,0.8,15.35,21.85,39.5,18.89,3.4,32.68,18.82,10.35
2001-01-01,32.65,189.37,233.83,107.04,15.6,3.5,104.28,1.34,272.38,1.58,0.62,11.11,15.45,27.43,16.88,2.01,33.43,6.39,8.93
2000-01-01,31.55,181.34,207.39,120.5,14.4,3.19,114.42,2.15,169.76,1.41,0.6,11.22,14.66,15.28,17.82,1.91,6.61,0.0,2.18
1999-01-01,22.35,186.71,383.55,279.43,1.01,2.81,129.89,1.87,195.18,0.65,0.32,0.57,0.06,0.1,0.14,0.01,0.0,0.0,0.0
