,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,46.69,184.22,131.49,75.70,12.05,7.75,47.09,8.24,44.29,6.00,1.93,7.33,12.66,45.35,3.49,3.28,28.29,109.79,15.82
2016,46.70,184.89,123.35,70.26,9.65,8.07,45.22,8.56,42.64,6.30,1.95,7.27,13.00,42.65,3.38,3.01,25.08,179.36,18.32
2015,51.91,190.32,123.09,73.88,4.41,8.48,43.04,8.56,42.64,6.12,1.92,1.64,2.48,13.15,0.62,0.87,18.70,116.70,11.96
2014,51.82,186.83,136.03,76.94,6.42,15.97,22.85,9.69,37.66,7.28,2.30,2.99,5.16,20.26,1.09,1.70,14.98,80.19,8.24
2013,51.15,198.67,141.61,79.33,12.78,16.10,22.67,9.55,38.21,8.01,2.47,6.61,12.64,45.78,2.49,3.42,30.00,157.62,17.90
2012,38.63,393.81,107.88,67.52,13.68,8.91,40.96,9.36,38.99,7.53,1.28,4.40,6.61,10.41,3.11,1.43,11.86,57.34,0.53
2011,37.91,405.06,104.73,63.10,23.87,9.15,39.89,9.46,38.58,7.82,1.32,6.65,10.27,9.58,4.64,2.22,10.72,45.87,0.00
2010,37.08,423.83,123.86,71.24,31.59,8.83,41.33,9.27,39.37,7.86,1.33,7.38,11.10,11.21,5.14,2.36,17.28,50.35,1.28
2009,33.33,459.47,147.11,84.87,34.20,8.47,43.09,10.31,35.40,8.47,1.42,8.46,12.59,21.56,5.67,2.63,45.66,122.04,6.62
2008,35.94,393.99,136.78,86.78,13.67,9.77,37.35,12.19,29.94,8.87,1.70,7.18,10.56,11.07,3.86,2.17,5.59,14.42,-3.90
2007,36.60,478.83,153.32,86.91,17.81,8.40,43.45,8.75,41.71,8.68,1.38,9.73,15.30,13.88,6.09,2.80,15.46,51.52,0.55
2006,43.15,368.70,128.00,74.00,16.19,7.94,45.96,8.06,45.28,7.65,1.40,8.74,14.57,10.27,5.51,2.28,28.96,157.14,6.23
2005,43.36,280.30,149.00,86.00,11.94,8.89,41.05,9.51,38.38,7.01,1.74,7.27,12.22,18.69,3.80,1.72,43.17,70.25,11.92
2004,47.41,252.36,120.00,75.00,2.30,8.66,42.14,9.87,36.98,7.29,1.82,2.00,2.55,4.34,0.74,0.34,0.00,0.00,0.00
2003,42.08,317.84,158.43,96.99,518.42,8.26,44.19,8.18,44.62,5.59,1.26,6.26,8.64,11.75,3.79,1.04,5.06,94.64,1.59
2002,36.40,200.68,200.00,135.32,304.67,8.54,42.74,7.46,48.92,4.52,1.33,3.28,3.80,2.62,1.79,0.45,51.55,42.8,11.07
2001,38.90,211.66,117.40,60.87,158.45,7.36,49.59,6.01,60.73,3.46,1.05,1.97,1.24,3.37,0.72,0.15,0.00,27.69,-5.43
2000,33.62,214.90,117.46,72.13,409.94,7.87,46.38,7.10,51.41,3.47,1.09,4.03,4.68,2.97,2.79,0.61,3.43,31.93,1.29
