,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,13.14,667.27,718.64,641.85,83.27,4.5,81.11,2.0,182.5,2.53,0.34,2.44,2.78,4.68,7.19,0.42,104.12,107.98,7.42
2016-01-01,13.05,666.09,723.64,638.8,129.11,5.0,73.0,2.19,166.66,2.93,0.41,6.25,7.03,12.21,15.24,1.07,19.36,72.94,-2.48
2015-01-01,10.56,629.09,900.71,791.33,398.21,5.89,61.96,2.14,170.56,2.59,0.39,6.37,7.0,12.58,16.42,1.04,53.27,68.43,1.27
2014-01-01,7.73,605.33,1130.51,992.64,0.0,7.99,45.68,2.53,144.26,2.42,0.38,4.12,4.6,7.99,10.95,0.67,-79.98,68.12,-6.91
2013-01-01,12.97,565.17,591.89,524.56,0.0,8.47,43.09,2.3,158.69,2.36,0.38,1.05,1.17,4.39,2.78,0.17,83.4,67.75,9.71
2012-01-01,8.21,579.51,1591.58,1465.17,0.0,3.36,108.63,3.67,99.45,2.37,0.37,2.52,2.79,7.51,6.98,0.41,170.13,78.24,1.62
2011-01-01,11.24,738.41,1221.01,1138.4,193757.5,3.79,96.3,4.17,87.52,3.36,0.4,6.5,7.26,13.94,16.52,1.13,144.36,95.86,0.0
2010-01-01,9.73,765.42,1248.95,1187.35,33794.64,4.36,83.71,5.89,61.96,3.6,0.42,10.66,11.83,26.07,25.68,1.94,229.98,103.31,0.58
2009-01-01,10.05,1003.64,1381.26,1334.31,48790.65,3.65,100.0,6.47,56.41,4.4,0.39,14.74,16.39,26.45,37.48,2.75,80.76,115.56,-12.59
2008-01-01,10.11,991.02,1492.36,1447.07,95128.42,3.72,98.11,6.02,60.63,5.38,0.49,20.86,23.17,38.76,42.87,3.99,463.24,158.85,9.33
2007-01-01,11.79,955.75,1148.95,1091.16,220964.57,4.52,80.75,5.16,70.73,6.31,0.58,30.51,35.64,58.44,48.0,6.1,346.29,174.15,13.72
2006-01-01,17.34,767.31,674.27,629.54,93734.09,4.79,76.2,5.42,67.34,6.08,0.66,23.94,28.07,52.17,34.81,4.74,163.48,155.83,3.11
2005-01-01,11.79,742.35,1131.36,1062.84,54460.96,5.2,70.19,5.4,67.59,5.7,0.68,31.14,35.28,56.94,42.45,5.99,151.91,82.48,-4.79
2004-01-01,11.67,991.61,1194.76,1101.49,240261.2,7.2,50.69,4.42,82.57,9.37,0.83,38.77,43.78,76.7,39.65,7.16,105.15,89.41,-0.79
2003-01-01,11.1,738.16,959.23,798.39,66837.21,7.32,49.86,3.06,119.28,6.8,0.82,42.64,47.91,74.73,43.0,7.35,138.0,84.06,7.68
2002-01-01,10.86,507.65,867.86,708.2,17216.94,5.73,63.69,2.28,160.08,3.31,0.58,19.29,21.35,29.86,30.21,2.74,105.66,90.93,-2.65
2001-01-01,8.21,424.85,1352.13,1206.78,5971.27,6.94,52.59,2.11,172.98,2.79,0.6,27.1,30.58,43.07,42.12,4.24,105.66,129.06,-2.65
