,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,36.52,2288.51,264.59,161.79,1199.41,6.94,52.59,2.45,148.97,38.38,1.08,5.50,8.24,46.53,5.09,4.02,12.44,65.68,3.05
2016,30.37,2479.23,317.84,206.64,*****,5.97,61.13,1.78,205.05,30.57,0.87,1.96,2.77,16.52,2.24,1.38,22.18,72.13,4.50
2015,27.97,2485.59,348.07,206.45,106.11,7.05,51.77,1.50,243.33,31.79,0.91,3.08,4.07,28.87,3.33,2.09,58.16,61.70,14.38
2014,22.40,2746.18,416.66,194.35,*****,9.07,40.24,1.84,198.36,61.15,1.06,12.72,8.22,49.31,5.68,4.40,-49.49,49.93,-22.91
2013,29.50,8556.85,325.16,192.82,,10.99,33.21,2.11,172.98,163.65,1.18,12.13,17.06,110.15,10.24,9.23,50.45,82.95,6.80
2012,30.37,63483.00,215.34,167.95,,8.03,45.45,6.02,60.63,1053.61,1.15,11.19,16.48,71.48,10.19,9.00,30.29,66.27,-7.76
2011,33.68,75545.15,209.47,155.64,,9.36,38.99,7.51,48.60,1266.84,1.11,14.54,20.89,96.98,12.09,11.37,47.86,79.91,7.13
2010,26.49,91866.04,262.10,228.21,,9.38,38.91,11.26,32.41,1442.27,1.15,13.19,18.17,77.11,11.80,9.77,22.78,99.72,-9.85
2009,28.30,72300.21,269.09,236.37,,12.08,30.21,12.80,28.51,1103.94,1.09,13.53,17.98,98.53,11.60,9.72,56.48,99.73,6.13
2008,20.70,56243.58,370.27,332.02,3001.21,7.84,46.55,8.47,43.09,484.06,0.68,8.45,10.29,62.55,12.84,6.15,44.15,87.93,-14.63
2007,15.24,54609.21,552.80,504.53,,8.46,43.14,9.47,38.54,706.37,1.10,25.15,30.51,196.19,18.40,18.07,268.81,104.61,19.38
