,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,30.33,421.97,322.74,276.12,113.06,3.94,92.63,5.01,72.85,3.81,0.71,6.26,9.90,36.30,8.68,2.10,18.41,80.32,-0.36
2016,27.91,401.75,346.68,300.57,207.15,4.24,86.08,5.22,69.92,3.38,0.71,8.25,12.63,37.95,11.54,2.61,45.27,100.61,3.89
2015,24.09,367.93,434.37,371.42,224.47,4.42,82.57,5.06,72.13,2.96,0.70,7.04,10.60,30.04,10.00,2.19,58.06,95.55,3.68
2014,23.86,337.66,410.87,345.67,446.75,4.48,81.47,4.97,73.44,2.76,0.67,6.63,9.85,36.81,9.81,1.74,66.46,96.36,3.26
2013,21.19,357.16,528.21,455.23,437.04,4.49,81.29,5.08,71.85,2.61,0.65,5.87,8.53,23.24,8.96,1.41,16.07,87.59,-1.89
2012,15.24,1199.28,242.87,214.46,365.45,4.92,74.18,9.98,36.57,2.78,0.21,7.46,8.83,-2.78,35.97,1.67,102.53,78.89,2.60
2011,16.36,1069.64,141.03,114.37,486.80,4.57,79.86,11.34,32.18,3.39,0.26,6.63,7.87,-3.13,25.48,1.43,83.38,63.08,0.90
2010,15.46,1131.87,188.12,160.03,3131.64,4.92,74.18,13.40,27.23,4.35,0.31,9.71,11.44,0.68,31.22,2.00,39.25,79.17,-1.94
2009,14.86,1251.78,246.78,219.39,105.71,4.25,85.88,11.95,30.54,3.55,0.23,6.91,8.66,-1.56,29.38,1.49,-16.69,98.27,-6.67
2008,26.03,1158.60,100.51,92.29,40.70,4.00,91.25,14.06,25.96,4.37,0.30,7.93,10.42,0.62,26.25,1.77,53.90,128.44,5.93
2007,25.13,1044.84,102.90,91.14,144.81,4.23,86.28,12.22,29.86,4.94,0.41,14.33,18.34,13.31,34.67,3.14,61.36,127.1,7.89
2006,18.57,827.05,171.93,146.87,96.58,3.76,97.07,10.94,33.36,4.29,0.43,14.75,19.79,13.09,34.04,3.20,126.89,102.5,12.89
2005,28.33,691.03,125.85,109.95,14.94,2.83,128.97,9.36,38.99,3.23,0.36,10.84,15.75,4.45,28.73,2.39,17.29,58.5,1.34
2004,41.16,530.58,97.81,89.34,5.73,3.09,118.12,8.83,41.33,2.89,0.30,8.14,12.49,1.67,23.12,1.85,10.16,62.62,2.64
2003,46.39,538.24,115.48,109.05,4.33,3.00,121.66,7.94,45.96,2.77,0.28,5.35,7.42,3.22,14.82,1.13,6.36,75.04,1.59
2002,41.54,863.54,627.94,587.97,4.51,3.54,103.10,8.94,40.82,3.17,0.31,5.13,6.52,6.21,12.58,1.03,41.31,61.43,1.37
2001,37.49,990.18,1376.00,1307.00,928.00,2.95,123.72,6.28,58.12,2.92,0.32,9.44,12.15,6.11,26.96,1.95,253.96,66.14,8.05
2000,16.15,655.24,355.00,288.00,11384.00,3.72,98.11,7.33,49.79,4.27,0.63,23.86,28.98,20.49,37.81,5.06,51.09,48.84,4.95
1999,21.02,494.57,226.00,182.00,3045.00,3.92,93.11,7.57,48.21,3.69,0.65,18.43,22.36,19.44,27.51,3.97,63.65,39.36,10.60
1998,18.30,352.41,333.00,286.00,2257.00,3.47,105.19,7.91,46.14,3.15,0.78,10.24,13.27,11.94,12.53,2.09,43.12,32.39,5.98
1997,41.61,226.01,137.00,103.00,1659.00,3.94,92.64,5.43,67.22,3.32,1.01,9.40,14.95,13.48,8.84,2.06,16.82,47.4,7.84
