,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,81.0,141.0,90.0,57.0,-3.8,8.02,45.51,6.16,59.25,9.7,1.45,-4.94,-31.68,-17.36,-4.17,-1.63,6.0,32.0,4.0
2016-01-01,81.0,180.0,100.0,71.0,-10.57,7.93,46.02,8.05,45.34,10.73,1.6,-11.02,-47.43,-33.43,-7.35,-3.73,-7.0,-23.0,-6.0
2015-01-01,70.0,219.0,115.0,87.0,-3.44,5.2,70.19,8.12,44.95,10.04,1.43,-2.07,-8.52,-7.63,-1.76,-0.87,1.0,9.0,0.0
2014-01-01,71.41,252.26,118.5,95.67,3.14,5.27,69.25,10.5,34.76,14.63,1.72,1.79,4.31,5.91,0.68,0.45,-9.92,12.0,-6.22
2013-01-01,73.97,246.57,114.19,94.06,4.07,4.93,74.03,14.58,25.03,16.03,2.0,1.26,3.49,5.23,0.44,0.41,20.01,13.56,-31.29
2012-01-01,68.79,1278.97,115.88,114.66,-20.56,3.37,108.3,147.77,2.47,63.8,1.66,-4.39,-11.71,0.19,-2.39,-1.16,3.28,-2798.73,6.26
2011-01-01,51.09,672.69,125.98,119.38,31.19,5.93,61.55,168.69,2.16,38.07,2.81,4.86,10.31,1.48,1.69,1.07,-18.57,52.4,-17.56
2010-01-01,57.0,1192.0,126.0,121.0,16.0,6.55,55.72,227.09,1.6,52.96,2.0,1.0,3.0,1.0,1.0,0.28,1.0,117.0,1.0
2009-01-01,37.0,847.0,126.0,120.0,6.0,9.02,40.46,47.41,7.69,35.4,2.63,0.0,1.0,4.0,0.0,0.06,3.0,121.0,2.0
2008-01-01,56.0,477.0,103.0,93.0,-17.0,10.57,34.53,35.28,10.34,28.76,2.66,-7.0,-15.0,-17.0,-3.0,-1.65,3.0,130.0,3.0
2007-01-01,52.0,443.0,101.0,86.0,-13.0,9.47,38.54,33.16,11.0,19.01,2.07,-7.0,-14.0,-15.0,-3.0,-1.71,48.0,136.0,34.0
2006-01-01,39.0,714.0,208.0,191.0,7.0,8.61,42.39,35.56,10.26,29.25,2.95,5.0,7.0,9.0,1.0,1.01,17.0,124.0,5.0
2005-01-01,52.0,513.0,134.0,119.0,1.0,11.58,31.51,25.44,14.34,24.81,2.52,1.0,0.0,15.0,0.0,0.03,14.0,90.0,5.0
2004-01-01,34.0,508.0,167.0,127.0,33.0,19.49,18.72,13.28,27.48,16.11,2.15,9.0,15.0,20.0,4.0,2.14,41.0,38.0,17.0
2003-01-01,41.0,517.0,144.0,100.0,33.0,12.52,29.15,11.71,31.16,17.95,2.07,17.0,32.0,28.0,7.0,4.0,78.0,18.0,46.0
2002-01-01,53.0,319.0,121.0,81.0,-4.0,6.13,59.54,5.86,62.28,7.1,1.16,-2.0,-5.0,-2.0,-2.0,-0.46,4.0,0.0,3.0
