,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,5.19,961.24,2016.59,1932.28,1890.58,6.32,57.75,1.78,205.05,2.39,0.24,4.05,4.29,6.92,16.88,0.63,94.35,87.43,-4.29
2016,6.07,955.57,1783.13,1728.43,1410.19,5.44,67.09,1.85,197.29,2.39,0.24,5.38,5.74,9.82,22.68,0.86,151.10,118.49,-1.11
2015,6.62,971.69,1739.02,1680.20,1219.12,5.63,64.83,1.97,185.27,2.47,0.25,6.30,6.71,11.78,25.64,1.01,159.08,128.41,-0.21
2014,5.63,952.86,1904.13,1835.96,,6.03,60.53,1.93,189.11,2.33,0.24,6.22,6.57,11.59,25.81,1.00,203.52,140.30,1.19
2013,5.35,910.79,2047.86,1987.18,1662.90,6.05,60.33,2.04,178.92,2.24,0.26,5.40,5.73,10.13,20.54,0.87,211.75,170.23,1.70
2012,4.92,732.88,1626.51,1546.14,,4.23,86.28,2.08,175.48,2.03,0.27,4.65,4.89,9.09,17.26,0.75,291.21,124.04,5.82
2011,4.69,700.93,1714.39,1600.42,,3.09,118.12,2.15,169.76,1.85,0.25,3.72,3.94,7.44,15.12,0.60,212.78,101.97,-1.07
2010,6.41,719.00,1040.03,989.21,,4.23,86.28,3.40,107.35,2.76,0.37,8.93,9.54,21.25,24.02,1.53,268.23,105.27,7.76
2009,6.49,668.81,934.41,872.46,,3.65,100.00,3.29,110.94,2.84,0.39,9.70,10.33,16.50,24.64,1.62,317.90,87.96,14.42
2008,5.74,688.02,1120.90,987.42,,2.06,177.18,2.10,173.80,2.58,0.30,4.08,4.38,7.21,13.58,0.71,413.02,39.58,9.35
2007,7.78,930.88,958.84,865.62,,3.09,118.12,3.04,120.06,3.79,0.49,13.60,14.97,21.41,27.87,2.19,24.06,-2.05,1.35
