,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,27.50,2308.93,275.08,273.88,16.34,0.44,829.54,2.38,153.36,0.42,0.02,6.52,8.86,56.61,399.16,5.23,2.45,3654.62,0.83
2016,34.79,1193.58,224.70,221.54,10.70,0.61,598.36,1.45,251.72,0.50,0.03,6.97,10.67,37.97,190.10,3.81,10.46,542.00,4.78
2015,47.93,745.30,209.83,203.53,3.25,0.53,688.67,1.44,253.47,0.45,0.04,2.48,3.48,7.82,44.30,0.80,0.00,78.28,0.00
2014,48.12,563.43,163.53,156.93,3.72,0.71,514.08,3.09,118.12,0.71,0.08,3.23,4.82,8.98,30.08,0.97,0.00,124.67,0.00
2013,48.80,376.54,152.54,147.20,-2.22,0.86,424.41,5.03,72.56,1.01,0.14,-2.07,-4.97,-7.72,-18.45,-0.84,1.35,79.10,0.85
2012,41.81,535.68,174.29,163.14,2.53,1.10,331.81,5.94,61.44,1.64,0.20,1.39,1.54,-1.50,4.59,0.27,0.87,113.77,0.40
2011,39.75,496.61,176.05,167.60,3.00,1.30,280.76,8.03,45.45,2.38,0.27,1.82,2.06,-1.63,4.90,0.35,12.23,84.91,5.04
2010,29.77,746.37,239.11,219.26,4.23,1.27,287.40,6.38,57.21,3.15,0.32,1.56,1.67,-3.29,3.78,0.28,19.17,109.41,4.99
2009,23.51,738.25,306.39,272.95,4.18,1.17,311.96,5.39,67.71,3.13,0.40,2.02,2.20,-2.60,4.02,0.33,35.18,100.55,6.12
2008,30.39,491.09,235.39,182.39,3.05,1.38,264.49,6.78,53.83,3.59,0.52,2.05,2.04,2.60,2.79,0.27,-6.81,26.51,-1.30
2007,27.07,582.19,287.49,242.28,10.67,1.77,206.21,8.03,45.45,3.80,0.55,8.64,11.13,-5.42,14.49,1.68,-27.17,28.74,-4.69
2006,30.01,495.74,291.81,257.92,2.75,2.07,176.32,7.41,49.25,4.36,0.71,2.31,2.33,-0.26,2.26,0.36,67.10,60.59,10.90
2005,32.08,436.48,270.53,189.83,8.83,2.78,131.29,9.86,37.01,6.87,1.23,3.43,4.40,12.08,2.43,0.65,8.81,36.96,1.84
2004,31.71,402.54,324.86,251.88,32.84,3.81,95.80,10.65,34.27,8.40,1.56,7.34,10.42,12.54,4.57,1.58,15.97,64.10,0.00
2003,31.50,408.58,354.98,264.13,52.00,3.76,97.07,9.53,38.30,7.13,1.34,6.89,9.95,15.72,5.04,1.51,9.98,117.69,0.00
2002,32.61,385.58,343.27,280.87,70.75,3.64,100.27,10.91,33.45,6.65,1.34,9.17,13.29,28.21,6.75,2.04,42.31,164.26,4.30
2001,31.39,360.19,355.13,293.41,41.06,3.59,101.67,12.71,28.71,5.90,1.37,9.71,14.12,27.07,6.93,2.08,43.65,125.03,3.42
2000,34.43,287.66,272.47,231.33,15.86,3.32,109.93,11.74,31.09,4.87,1.28,6.02,8.59,20.73,4.38,1.19,43.61,132.13,6.93
1999,60.00,157.83,129.27,85.41,2.79,4.15,87.95,9.03,40.42,4.19,1.46,5.44,9.07,10.69,3.00,1.20,0.00,42.85,0.0
1998,53.11,149.29,121.65,88.98,0.76,4.74,77.00,11.18,32.64,3.93,1.55,3.23,3.53,3.30,1.05,0.44,22.68,57.7,10.13
1997,56.98,141.96,113.09,68.89,0.00,5.59,65.29,9.59,38.06,3.65,1.42,-0.12,-3.24,7.30,-1.00,-0.41,0.00,0.00,0.0
