,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,75.52,212.24,89.25,84.69,3.27,4.61,79.17,6.31,57.84,1.58,0.23,1.24,3.27,9.73,3.36,0.6,2.78,264.35,3.48
2016-01-01,74.29,205.56,91.24,85.83,2.95,5.03,72.56,5.5,66.36,1.48,0.24,1.14,2.88,7.78,3.01,0.46,16.05,281.0,20.34
2015-01-01,74.74,199.39,101.99,96.15,2.4,5.39,67.71,5.32,68.6,1.61,0.26,1.12,2.42,6.65,2.37,0.46,5.35,128.24,6.82
2014-01-01,73.53,216.89,108.03,101.02,3.71,5.68,64.26,6.19,58.96,1.99,0.3,1.85,5.02,12.24,4.35,0.81,2.21,111.41,1.92
2013-01-01,72.37,204.38,109.76,103.17,3.71,5.83,62.6,6.2,58.87,1.95,0.32,1.95,5.23,11.21,4.21,0.65,12.69,111.18,15.03
2012-01-01,38.51,444.35,123.13,61.25,7.43,8.26,44.18,6.89,52.97,3.69,0.66,2.92,4.21,-0.04,3.87,0.55,27.23,64.74,-2.38
2011-01-01,39.55,464.61,212.66,110.61,11.3,8.33,43.81,7.4,49.32,3.79,0.71,3.71,5.49,4.32,4.72,0.71,9.91,54.89,-0.51
2010-01-01,36.48,422.25,113.25,65.02,17.84,8.67,42.09,8.16,44.73,3.7,0.69,5.79,9.07,7.38,7.45,1.21,22.2,53.53,2.67
2009-01-01,43.22,335.76,94.12,56.02,5.13,8.1,45.06,6.94,52.59,2.65,0.61,2.49,3.78,1.5,3.18,0.44,18.85,47.54,3.03
2008-01-01,50.41,265.64,99.32,60.13,0.63,8.08,45.17,7.41,49.25,2.93,0.78,0.46,-0.4,1.19,-0.29,0.05,39.88,37.23,6.88
2007-01-01,45.81,303.67,137.3,80.7,3.08,7.5,48.66,7.04,51.84,2.95,0.76,2.52,3.57,3.52,2.51,0.46,22.05,19.77,2.91
2006-01-01,49.68,293.08,137.6,75.48,1.58,7.48,48.79,6.56,55.64,2.54,0.67,1.06,0.94,-2.32,0.65,0.12,0.0,18.07,0.0
2005-01-01,49.52,218.61,120.0,70.07,1.41,7.65,47.71,6.15,59.34,2.17,0.71,0.86,0.53,-0.86,0.37,0.06,13.63,21.83,2.27
2004-01-01,44.85,214.58,123.32,63.55,2.45,7.76,47.03,6.53,55.89,2.42,0.78,2.83,3.82,-0.15,2.57,0.4,3.1,23.24,1.51
2003-01-01,51.49,219.91,130.6,77.99,1.59,7.54,48.4,7.04,51.84,1.94,0.68,2.32,2.52,2.93,1.69,0.23,11.13,24.07,1.51
2002-01-01,54.82,192.1,107.49,60.08,2.37,8.42,43.34,6.19,58.96,1.52,0.6,3.44,4.92,2.97,3.66,0.44,22.34,23.84,3.26
2001-01-01,52.71,155.38,75.04,35.51,12.7,9.05,40.33,5.8,62.93,1.25,0.54,-0.35,-3.43,-1.42,-2.99,-0.29,4.44,23.99,0.89
2000-01-01,47.25,145.6,82.29,42.27,0.0,9.13,39.97,6.82,53.51,1.36,0.65,-3.33,-8.47,-5.9,-7.49,-0.77,15.89,40.23,2.82
1999-01-01,34.12,158.48,187.36,132.05,1.18,12.7,28.74,6.9,52.9,1.37,0.7,2.62,1.78,-3.82,1.7,0.24,78.14,69.53,5.0
1998-01-01,36.1,167.12,182.27,109.96,7.28,15.13,24.12,7.45,48.99,1.73,0.84,11.74,18.05,32.07,11.51,2.33,16.35,73.6,2.36
1997-01-01,51.15,108.57,58.27,37.49,3.3,12.97,28.14,7.82,46.68,1.16,0.68,7.13,10.83,20.53,7.47,1.34,36.91,114.77,10.19
1996-01-01,53.14,110.98,59.61,39.54,1.62,11.26,32.41,7.08,51.56,1.07,0.59,5.36,4.21,7.93,3.32,0.51,14.16,91.35,3.11
1995-01-01,48.78,118.43,71.43,41.06,1.84,14.93,24.45,5.95,61.34,1.03,0.65,4.42,3.94,16.01,3.09,0.48,37.67,0.0,9.17
