,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,11.19,622.05,811.01,766.23,,3.97,91.93,5.11,71.42,2.88,0.41,9.17,10.42,128.42,22.10,9.53,86.72,185.01,0.93
2016,12.69,632.53,743.88,713.94,,4.19,87.11,5.87,62.18,3.21,0.45,16.40,18.79,207.07,35.19,16.49,150.95,206.69,7.27
2015,12.68,575.38,764.26,729.35,36589.43,4.35,83.90,5.31,68.73,3.14,0.48,21.78,25.50,249.56,42.74,20.18,221.03,211.04,14.42
2014,16.70,500.73,692.09,651.25,347.67,4.53,80.57,5.03,72.56,2.89,0.50,23.23,28.04,226.74,42.24,18.98,191.28,191.50,13.72
2013,18.23,413.87,655.13,608.55,111.38,4.33,84.29,4.64,78.66,2.45,0.52,20.81,26.55,175.82,37.02,14.89,220.75,174.94,17.91
2012,16.02,1134.82,682.06,620.12,77.51,4.04,90.34,5.49,66.48,4.19,0.34,19.11,24.54,54.26,56.02,11.44,241.78,136.01,6.95
2011,29.86,826.19,175.19,160.50,28.48,4.29,85.08,4.79,76.20,3.85,0.33,16.98,23.79,58.42,48.53,9.75,31.07,90.35,-0.01
2010,32.07,968.06,721.52,657.95,23.33,4.51,80.93,4.70,77.65,3.90,0.37,14.35,20.70,70.27,36.22,7.66,187.35,98.24,4.97
2009,35.04,672.38,208.48,189.57,30.53,3.99,91.47,3.59,101.67,3.55,0.39,14.83,22.03,72.45,33.53,7.44,54.45,94.83,10.33
2008,34.19,592.71,498.08,421.25,39.26,4.69,77.82,4.27,85.48,4.31,0.63,21.47,32.47,118.54,30.69,10.01,225.66,108.18,18.24
2007,36.87,510.23,500.81,419.74,34.86,4.19,87.11,4.23,86.28,3.35,0.58,23.32,32.51,94.29,31.63,8.51,103.77,92.62,3.94
2006,19.05,275.17,411.64,350.21,885.37,4.41,82.76,4.26,85.68,2.71,0.80,29.21,36.25,100.66,33.35,8.37,204.73,221.23,32.92
2005,20.06,274.39,410.15,349.14,396.71,4.43,82.39,5.25,69.52,3.15,0.92,32.75,43.10,114.54,32.28,9.31,132.14,181.5,14.27
2004,29.28,209.10,296.19,254.21,179.95,5.67,64.37,5.90,61.86,2.76,0.96,30.22,45.60,131.96,28.59,10.01,127.78,169.06,22.09
2003,39.99,153.02,203.46,168.75,49.92,7.64,47.77,4.56,80.04,1.88,0.80,20.89,34.02,70.73,22.35,5.38,73.52,141.65,17.14
