,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,31.27,354.92,213.94,182.08,-1347.12,2.36,154.66,7.59,48.08,5.01,0.96,-3.23,-5.16,-5.97,-3.86,-0.69,32.08,99.7,8.94
2016-01-01,36.27,352.15,192.7,159.49,1577.01,2.71,134.68,9.85,37.05,5.61,1.02,3.95,5.81,9.28,3.67,0.83,-6.79,36.62,-2.52
2015-01-01,35.96,308.76,190.91,166.43,-449.29,2.46,148.37,7.42,49.19,3.96,0.84,-1.77,-3.38,-5.05,-2.63,-0.5,8.31,81.03,2.97
2014-01-01,39.33,292.2,184.02,152.04,-298.75,2.21,165.15,4.35,83.9,3.3,0.71,-0.78,-2.06,-4.68,-1.73,-0.29,3.14,53.26,1.27
2013-01-01,45.82,226.14,169.74,125.37,-111.08,2.17,168.2,4.44,82.2,2.69,0.69,-3.78,-7.78,-2.49,-5.95,-1.11,12.17,89.15,5.79
2012-01-01,41.58,963.61,102.56,96.98,849.64,2.72,134.19,21.3,17.13,9.2,0.57,3.82,5.52,0.09,5.59,0.86,-1.11,183.48,-0.67
2011-01-01,33.47,855.91,94.33,83.21,-525.24,3.08,118.5,18.21,20.04,7.62,0.59,-2.74,-4.77,1.64,-4.79,-0.85,13.03,315.81,5.85
2010-01-01,36.21,795.26,278.92,255.91,-428.22,2.97,122.89,30.1,12.12,7.45,0.79,-2.13,-3.7,0.79,-3.1,-0.6,-1.03,213.81,-0.17
2009-01-01,35.01,662.35,162.3,153.35,2.09,2.68,136.19,31.38,11.63,6.89,0.76,0.68,0.56,-0.34,0.48,0.1,32.9,158.18,10.94
2008-01-01,41.64,564.28,119.9,113.96,-1.95,2.81,129.89,25.46,14.33,7.52,0.78,-1.5,-3.16,15.18,-2.4,-0.55,-1.97,111.58,-1.3
2007-01-01,41.35,683.12,180.93,169.13,16.94,3.04,120.06,21.4,17.05,6.8,0.74,7.11,11.61,10.71,8.36,2.1,48.5,104.99,15.28
2006-01-01,42.48,484.93,112.41,100.09,26.43,3.84,95.05,19.57,18.65,6.56,0.81,8.2,13.73,7.33,8.45,2.43,0.0,34.12,0.0
2005-01-01,44.91,328.09,108.97,95.15,24.44,3.18,114.77,18.29,19.95,5.83,1.05,10.94,20.8,17.88,9.72,3.43,15.2,43.78,9.6
2004-01-01,53.77,425.68,116.92,107.83,34.14,2.47,147.77,16.14,22.61,8.32,0.98,7.5,15.83,20.77,6.78,2.12,8.47,33.33,7.74
