,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,26.97,260.65,234.36,186.1,33.22,3.48,104.88,3.2,114.06,1.91,0.54,6.7,8.88,18.25,12.03,1.33,57.87,115.79,5.09
2016-01-01,26.76,274.85,258.26,204.6,30.61,3.42,106.72,3.11,117.36,1.79,0.49,7.81,10.94,17.99,15.57,1.57,31.91,120.33,1.9
2015-01-01,34.47,287.31,270.23,225.46,16.38,3.35,108.95,3.48,104.88,1.72,0.47,5.11,7.5,13.0,10.18,1.05,31.61,113.34,2.85
2014-01-01,37.71,259.02,249.77,207.96,12.78,3.42,106.72,3.82,95.54,1.81,0.52,5.05,7.58,12.24,8.89,1.03,36.06,123.16,4.33
2013-01-01,39.4,244.3,251.54,207.19,11.74,3.23,113.0,4.01,91.02,1.73,0.55,3.92,5.88,9.5,6.57,0.77,22.17,139.03,2.25
2012-01-01,35.05,254.25,203.0,160.63,15.03,3.38,107.98,3.4,107.35,2.06,0.58,3.19,4.7,8.83,5.1,0.62,42.15,131.52,5.85
2011-01-01,38.19,256.01,192.96,151.32,17.87,3.42,106.72,3.43,106.41,2.23,0.6,4.07,6.37,12.31,6.42,0.83,40.52,115.05,5.03
2010-01-01,40.83,270.52,191.09,151.68,22.82,3.86,94.55,3.7,98.64,2.52,0.65,6.09,10.08,15.53,8.97,1.26,35.57,143.85,7.91
2009-01-01,43.52,282.22,208.44,170.74,7.49,3.14,116.24,2.38,153.36,1.71,0.5,2.26,3.35,6.21,3.89,0.4,46.74,170.49,8.96
2008-01-01,40.35,230.78,188.92,119.37,6.73,3.35,108.95,2.51,145.41,1.97,0.65,4.08,5.72,15.14,5.36,0.67,52.77,100.98,5.71
2007-01-01,37.33,189.47,129.67,87.09,12.03,3.68,99.18,3.26,111.96,2.03,0.67,9.75,16.2,20.65,13.61,1.8,35.5,65.31,12.0
2006-01-01,49.46,182.08,129.63,94.7,-6.95,4.24,86.08,3.19,114.42,1.6,0.66,-9.19,-18.76,21.15,15.0,-1.36,33.64,46.14,13.55
2005-01-01,45.82,154.56,154.32,95.99,-6.55,3.6,101.38,2.61,139.84,0.83,0.42,-9.07,-19.78,-2.01,-23.82,-1.77,34.49,27.01,7.55
2004-01-01,51.66,122.89,93.63,53.75,-5.74,3.22,113.35,2.98,122.48,0.75,0.37,-7.17,-16.02,-6.2,-21.7,-1.76,2.45,15.56,0.92
2003-01-01,47.82,158.99,143.69,107.43,-4.72,2.7,135.18,2.84,128.52,0.78,0.35,-5.04,-11.66,-4.14,-17.06,-1.82,8.52,17.17,2.51
2002-01-01,50.08,183.03,204.9,152.04,0.39,3.15,115.87,2.83,128.97,0.92,0.44,1.97,1.6,3.25,1.97,0.23,-3.05,19.5,-0.66
2001-01-01,39.87,156.89,192.84,115.27,0.65,1.99,183.41,1.84,198.36,0.72,0.34,1.37,1.13,-0.94,2.19,0.16,52.91,26.41,9.54
2000-01-01,25.99,195.12,231.89,154.88,7.95,2.59,140.92,2.49,146.58,1.59,0.55,9.52,11.4,20.48,15.47,1.93,20.76,23.53,4.92
1999-01-01,23.31,281.6,329.1,243.88,7.08,2.76,132.24,2.51,145.41,1.79,0.51,5.1,5.6,12.72,8.17,0.87,13.69,21.48,2.92
1998-01-01,18.94,438.95,535.17,400.04,1061.3,3.13,116.61,2.48,147.18,2.57,0.51,12.62,21.36,21.36,17.47,2.93,26.59,5.34,3.77
1997-01-01,26.75,318.69,289.88,172.13,905.57,3.37,108.31,2.37,154.01,3.22,0.79,15.15,21.49,32.49,15.63,3.43,36.39,-0.49,8.97
1996-01-01,47.84,228.21,179.68,84.51,262.49,4.24,86.08,1.77,206.21,2.68,0.77,7.48,10.48,16.56,6.76,1.59,6.46,-15.44,2.89
1995-01-01,50.73,185.37,146.83,45.95,123.18,5.11,71.43,2.02,180.69,2.59,0.8,5.11,5.82,20.17,2.89,0.85,-28.64,-22.62,-18.51
1994-01-01,58.88,139.01,115.66,56.52,535.13,4.92,74.19,3.44,106.1,2.78,0.95,11.19,19.41,38.33,7.65,2.63,-19.05,-9.97,-18.08
1993-01-01,43.46,160.09,145.13,87.64,762.17,4.95,73.74,3.99,91.48,2.83,1.04,9.92,14.3,28.74,7.23,2.15,14.69,21.45,28.4
