,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,49.05,501.02,165.25,25.03,2.33,11.47,31.82,0.12,3041.66,0.81,0.11,1.19,0.9,4.48,4.26,0.03,0.0,106.99,0.0
2016-01-01,50.31,476.81,149.62,32.73,2.98,14.04,25.99,0.17,2147.05,1.18,0.15,1.94,2.3,7.4,7.37,0.33,9.53,113.8,4.51
2015-01-01,50.48,464.69,146.5,33.12,2.54,14.11,25.86,0.14,2607.14,1.06,0.14,2.24,2.69,6.97,9.43,0.32,0.0,108.24,0.0
2014-01-01,53.33,502.24,160.99,46.47,4.08,24.21,15.07,0.34,1073.52,1.94,0.25,3.57,5.6,15.61,10.33,0.88,7.52,178.07,3.24
2013-01-01,55.87,489.9,156.19,37.48,4.48,18.93,19.28,0.31,1177.41,1.66,0.21,5.69,10.81,20.17,21.5,1.76,8.46,77.54,4.36
2012-01-01,56.77,285.56,108.13,9.61,2.67,44.72,8.16,0.26,1403.84,0.77,0.14,3.04,4.67,1.99,13.99,0.69,0.0,6.9,0.0
2011-01-01,57.77,279.92,105.81,16.5,5.84,148.58,2.45,0.13,2807.69,0.95,0.18,7.89,18.34,30.02,39.27,2.48,4.41,2.32,3.09
2010-01-01,68.55,245.61,94.17,5.53,3.08,77.49,4.71,0.14,2607.14,0.75,0.13,4.58,10.91,7.98,25.79,0.68,0.0,0.0,0.0
2009-01-01,72.18,244.47,85.74,11.16,2.17,39.51,9.23,0.24,1520.83,0.96,0.14,3.82,8.76,4.76,16.32,0.49,0.21,0.0,0.29
2008-01-01,72.41,210.66,77.71,4.56,0.71,23.39,15.6,0.28,1303.57,1.02,0.17,1.11,-1.72,2.86,-2.65,-0.09,2.4,0.0,3.27
2007-01-01,79.7,280.38,91.92,26.81,1.29,6.18,59.06,0.1,3650.0,0.96,0.08,2.5,4.67,5.03,11.48,0.25,0.0,37.67,0.0
2006-01-01,79.9,309.51,69.57,3.91,1.68,4.19,87.11,0.18,2027.77,1.28,0.09,3.91,13.61,-5.69,28.23,0.76,0.0,166.0,0.0
2005-01-01,84.63,309.0,71.65,6.95,-0.59,2.45,148.97,0.17,2147.05,1.71,0.09,-2.99,-26.52,-4.22,-50.3,-1.55,0.0,33.51,0.0
2004-01-01,82.99,636.33,79.0,17.0,-2.34,1.51,241.72,0.2,1825.0,5.3,0.09,-2.68,-23.56,-9.54,-49.59,-1.76,2.24,54.48,4.52
2003-01-01,80.37,1126.16,95.0,19.0,4.65,3.51,103.98,0.48,760.41,5.3,0.22,10.55,68.5,-2.18,39.45,4.0,7.02,46.6,10.88
2002-01-01,92.12,481.38,87.07,13.0,0.0,3.15,115.87,0.56,651.78,4.33,0.27,-22.03,-130.24,-34.0,-112.58,-7.63,14.16,0.56,3.03
2001-01-01,71.84,3007.48,129.11,15.0,0.0,2.21,165.15,0.37,986.48,14.41,0.18,-3.94,-22.5,-7.41,-37.35,-2.41,0.26,0.0,0.27
2000-01-01,67.51,3308.4,130.08,17.92,65.3,2.28,160.08,0.37,986.48,16.13,0.21,1.5,-1.93,4.99,-3.06,-0.23,0.89,-9.79,1.07
1999-01-01,65.05,3508.55,142.81,20.64,92.86,2.35,155.31,0.38,960.52,16.33,0.22,2.23,0.19,5.55,0.3,0.02,2.53,-36.79,2.49
1998-01-01,65.81,3594.94,128.58,18.79,92.03,2.86,127.62,0.44,829.55,22.95,0.27,2.92,1.23,4.82,1.56,0.15,1.3,-45.81,1.6
1997-01-01,66.44,3668.27,145.58,23.5,97.74,2.52,144.84,0.32,1140.62,17.29,0.22,3.53,3.69,8.03,5.58,0.47,-6.38,-45.92,-6.45
1996-01-01,63.88,3259.74,157.26,20.0,109.16,2.76,132.25,0.44,829.55,18.6,0.28,3.52,4.03,7.49,4.78,0.55,-4.19,-52.22,-3.8
1995-01-01,66.54,2575.88,144.16,25.66,107.95,3.11,117.36,0.52,701.92,20.43,0.36,3.99,4.86,18.91,4.41,0.67,-8.13,-45.59,-9.06
1994-01-01,67.25,2795.71,153.77,24.09,153.21,3.1,117.74,0.44,829.55,17.68,0.3,5.12,8.93,23.49,9.28,1.28,-6.72,-50.45,-6.68
1993-01-01,64.6,3328.65,138.98,19.32,132.76,2.12,172.17,0.3,1216.67,18.5,0.24,4.61,6.62,23.83,9.37,1.0,-5.42,-68.43,-8.52
1992-01-01,64.34,4474.6,160.81,30.94,240.76,2.67,136.7,0.42,869.05,26.71,0.3,5.89,10.69,29.97,11.88,1.72,-8.96,-83.2,-7.99
