,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,31.67,327.13,241.79,225.43,-2473.25,8.27,44.13,14.47,25.22,4.10,0.93,-7.79,-10.65,-15.47,-8.21,-1.57,0.00,0.00,0.00
2016,21.90,363.84,426.18,400.77,-1223.49,6.24,58.49,6.69,54.55,2.18,0.52,-5.64,-7.22,-11.58,-13.15,-1.16,0.00,0.00,0.00
2015,21.74,508.95,491.04,473.42,-76.48,9.55,38.21,3.82,95.54,3.17,0.54,-9.13,-16.40,-26.77,-25.46,-2.75,0.00,0.00,0.00
2014,54.76,580.05,147.17,127.61,-7.49,12.85,28.40,2.79,130.82,4.97,0.44,-7.01,-15.49,-23.66,-17.01,-3.01,-4.24,-72.50,-3.55
2013,47.15,624.93,170.10,134.40,-23.60,9.65,37.82,2.25,162.22,5.27,0.51,-13.50,-23.70,-50.53,-27.60,-5.57,-11.29,-17.86,-7.02
2012,13.61,894.91,543.97,496.52,-111944.50,8.19,44.56,9.48,38.50,5.47,0.52,-15.95,-18.46,-20.05,-33.69,-5.52,0.00,103.39,0.00
2011,13.55,1095.67,577.69,520.34,*****,6.58,55.47,8.98,40.64,6.22,0.49,0.18,0.21,-11.86,0.37,0.07,49.58,100.77,3.19
2010,14.34,1594.18,620.61,567.42,*****,6.94,52.59,12.49,29.22,13.63,0.73,0.56,0.66,6.05,0.78,0.23,64.43,105.54,3.42
2009,15.50,1634.25,526.14,480.41,*****,7.00,52.14,10.18,35.85,15.03,0.78,1.98,2.41,12.96,2.60,0.89,83.12,141.07,8.28
2008,20.10,1526.64,326.41,267.68,*****,8.20,44.51,10.02,36.42,16.83,0.88,2.26,2.78,20.63,2.73,1.12,59.08,126.88,0.47
2007,17.62,878.33,446.91,397.70,*****,9.13,39.97,12.77,28.58,8.79,0.82,7.86,9.62,34.90,8.75,4.17,51.27,216.58,2.33
2006,18.99,711.54,395.58,351.98,*****,9.72,37.55,10.45,34.92,7.41,0.84,8.18,10.13,45.91,9.60,4.42,68.99,310.16,3.44
2005,19.36,668.04,387.97,334.05,*****,8.18,44.62,9.56,38.17,7.07,0.85,6.59,7.92,49.19,7.98,2.40,168.35,425.14,20.81
