,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,48.16,218.91,182.99,112.59,17.41,6.88,53.05,7.40,49.32,5.06,1.57,5.00,8.76,19.14,2.98,1.13,3.61,130.98,-3.14
2016,44.78,223.05,220.33,147.07,20.00,7.47,48.86,7.98,45.73,5.02,1.64,7.73,13.61,28.49,4.46,1.76,28.96,164.29,5.13
2015,35.09,425.50,284.39,146.34,37.56,8.43,43.29,9.21,39.63,8.44,1.60,12.48,19.37,30.25,7.22,2.55,18.14,99.48,1.83
2014,39.68,369.26,295.76,175.94,3.06,8.92,40.91,12.43,29.36,9.41,2.03,1.50,1.79,2.35,0.51,0.22,9.54,70.38,0.42
2013,56.83,155.47,135.28,82.78,2.64,8.41,43.40,10.95,33.33,5.48,2.18,1.87,2.79,4.86,0.51,0.32,37.01,136.20,13.51
2012,52.57,371.44,243.93,148.92,2.63,8.31,43.92,11.71,31.16,11.33,2.30,1.36,1.75,4.52,0.36,0.21,0.00,75.98,0.00
2011,49.16,377.07,234.06,149.77,3.26,8.84,41.28,13.68,26.68,9.89,2.19,1.51,2.00,5.36,0.44,0.24,21.07,81.92,3.32
2010,49.39,368.52,228.70,123.64,10.71,8.29,44.02,9.73,37.51,8.58,1.90,4.72,8.39,10.65,2.12,1.04,0.00,60.49,0.00
2009,48.25,328.37,253.75,169.44,11.22,8.18,44.62,10.17,35.88,8.06,1.99,4.23,7.91,16.00,1.97,0.94,99.48,70.98,18.92
2008,55.31,319.51,195.85,112.54,-1.49,7.27,50.20,10.96,33.30,8.82,2.04,-2.25,-7.33,2.72,-1.68,-0.87,15.47,34.63,3.24
2007,54.60,265.47,109.72,76.77,4.19,6.73,54.23,12.66,28.83,8.34,1.79,5.71,9.63,13.75,2.31,1.13,0.00,28.31,0.00
2006,53.52,217.63,111.09,74.16,0.32,6.05,60.33,9.63,37.90,5.33,1.43,0.43,-1.45,1.62,-0.47,-0.16,0.00,26.37,0.00
2005,47.86,187.87,113.54,71.88,2.38,6.57,55.55,10.18,35.85,4.99,1.49,1.72,1.80,7.10,0.61,0.20,0.00,46.75,0.00
2004,45.65,178.08,124.79,85.73,0.00,7.15,51.04,11.67,31.27,5.36,1.81,-3.86,-7.74,-2.33,-2.63,-0.84,24.45,70.33,9.24
2003,42.66,189.60,119.35,77.84,3.20,6.49,56.24,8.04,45.39,4.38,1.32,1.37,1.60,2.81,0.70,0.17,0.00,27.09,0.00
2002,40.59,186.29,116.37,65.31,2.35,6.52,55.98,7.78,46.91,3.60,1.15,1.25,1.12,5.33,0.59,0.12,0.00,67.24,0.00
2001,36.99,182.21,106.72,69.66,0.06,6.92,52.74,8.83,41.33,2.98,1.03,-0.78,-2.85,3.26,-1.75,-0.29,7.16,15.11,2.44
2000,37.43,139.10,129.66,81.61,4.30,7.08,51.55,8.53,42.79,3.13,1.41,8.19,10.37,21.28,3.92,1.26,0.25,68.25,0.11
1999,41.84,108.35,104.25,66.64,2.76,7.47,48.86,7.15,51.05,2.87,1.54,4.68,2.99,11.89,1.94,0.63,28.61,127.11,15.02
1998,57.91,105.92,101.40,48.33,1.97,7.85,46.50,6.25,58.40,2.61,1.36,4.73,5.48,18.18,1.66,0.62,0.00,108.64,0.0
1997,56.38,104.92,100.09,53.27,2.02,7.65,47.71,6.77,53.91,2.35,1.39,5.14,6.34,16.67,1.92,0.67,30.24,166.23,14.49
