,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,69.38,,,,,,,,,13.58,0.44,4.31,14.90,49.46,9.78,4.32,,,
2016,72.83,,,,,,,,,12.34,0.41,3.54,12.52,36.86,8.28,3.35,,,
2015,70.53,,,,,,,,,11.39,0.42,4.46,15.69,46.12,10.50,3.97,,,
2014,72.48,,,,,,,,,10.23,0.39,3.90,14.17,37.62,9.41,3.28,,,
2013,72.55,,,,,,,,,9.21,0.40,3.91,14.51,35.33,9.67,3.08,,,
2012,74.66,,,,,,,,,7.65,0.38,3.18,13.07,27.94,8.12,2.40,,,
2011,76.76,,,,,,,,,8.33,0.38,2.39,9.49,24.11,6.39,1.80,,,
2010,72.07,,1149.46,,,,,,,20.49,1.11,6.84,25.60,46.32,7.24,4.79,,,
2009,74.63,,800.91,,,,,,,22.15,0.94,4.03,18.54,39.44,3.98,2.50,,,
2008,82.46,,631.09,,,,,,,19.96,1.06,2.12,10.41,14.77,2.00,1.23,,,
2007,73.14,,531.07,,,,,,,19.02,1.18,3.12,10.95,18.36,2.58,1.60,,,
2006,69.71,,588.75,,,,,,,18.44,1.22,3.08,11.12,21.33,2.38,1.62,,,
2005,75.21,,406.83,,,,,,,18.03,1.30,2.91,11.72,18.08,2.14,1.49,,,
2004,75.17,,449.06,,,,,,,17.52,1.26,3.11,12.65,19.76,2.36,1.60,,,
2003,75.73,,464.72,,,,,,,16.47,1.31,2.30,9.35,10.57,1.66,1.15,,,
2002,75.38,,572.55,,,,,,,16.15,1.42,-0.66,-2.67,-0.16,-0.48,-0.32,,,
2001,73.31,,1079.53,,,,,,,17.06,1.46,2.25,8.31,10.87,1.50,1.07,,,
2000,73.45,,745.95,,,,,,,18.18,1.25,2.26,8.25,11.87,1.69,1.13,,,
1999,73.05,,627.68,,,,,,,28.45,1.49,3.07,11.60,16.12,1.88,1.68,,,
1998,75.26,,467.84,,,,,,,22.03,1.33,1.96,7.58,11.63,1.37,1.02,,,
