,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,76.15,1552.30,169.35,73.70,2.88,7.76,47.03,5.78,63.14,101.77,2.85,3.96,11.77,21.54,0.90,1.94,-10.60,-45.40,-16.43
2016,80.13,778.84,122.21,64.34,4.02,6.92,52.74,7.99,45.68,87.90,3.05,3.74,11.91,22.75,0.92,1.80,-22.66,-41.85,-83.24
2015,71.05,708.92,137.28,95.43,7.25,6.86,53.20,12.11,30.14,94.04,3.60,6.73,19.85,38.30,1.61,3.34,-7.13,37.27,-20.10
2014,70.42,1023.55,137.68,91.74,7.39,6.68,54.64,11.87,30.74,113.44,3.64,5.70,16.97,35.57,1.35,3.11,1.44,119.88,-3.89
2013,71.75,871.93,134.80,91.64,5.78,6.36,57.38,9.99,36.53,94.92,3.30,3.68,11.04,22.67,0.92,2.07,15.77,330.33,31.93
2012,68.56,952.93,118.17,77.51,5.07,6.11,59.73,13.72,26.60,79.53,2.98,3.09,6.87,17.70,0.83,1.05,-39.89,-108.55,-87.19
2011,58.00,966.21,124.24,94.72,11.56,5.31,68.73,15.97,22.85,63.04,2.86,6.36,14.91,16.36,2.03,2.44,19.22,-42.76,18.06
2010,64.34,933.17,147.06,112.03,21.90,6.51,56.06,20.72,17.61,63.32,3.60,9.30,22.02,29.71,2.48,3.45,-51.17,-69.54,-66.86
2009,51.89,672.32,146.47,117.22,26.98,5.81,62.82,16.15,22.60,40.37,2.95,7.02,14.28,17.98,2.30,2.13,26.00,40.23,17.41
2008,53.36,626.34,150.00,106.61,11.50,6.43,56.76,19.05,19.16,41.24,3.33,8.35,15.98,20.34,2.30,2.33,-18.37,-28.18,-23.69
2007,50.54,560.98,157.33,133.12,5.66,6.48,56.32,23.67,15.42,34.20,3.25,8.97,14.87,26.54,2.29,2.16,6.22,-18.81,1.79
2006,49.30,493.04,162.19,129.86,4.97,8.60,42.44,18.60,19.62,35.47,3.78,9.13,14.53,27.49,1.95,2.14,23.50,-34.47,15.50
2005,48.97,461.33,165.08,113.61,13.67,7.77,46.97,11.00,33.18,25.64,3.18,10.91,20.90,31.68,3.18,3.02,-14.62,-54.98,-18.42
2004,54.75,384.93,175.45,105.80,14.34,7.33,49.79,8.92,40.91,16.49,2.73,10.10,19.05,34.58,3.46,2.71,-20.40,-41.66,-20.22
2003,44.36,325.88,208.39,126.34,17.44,5.53,66.00,7.69,47.46,9.24,1.91,9.15,15.69,24.75,4.55,2.16,-35.83,-19.55,-18.41
2002,45.29,312.94,212.70,149.58,10.17,5.10,71.56,6.22,58.68,6.30,1.55,7.24,12.02,19.71,4.20,1.57,-1.82,-8.37,-4.86
2001,46.30,255.39,249.41,139.53,12.06,4.43,82.39,5.00,73.00,7.99,1.57,6.18,9.46,21.41,3.60,1.14,3.90,-7.26,-7.93
