,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,70.40,99.37,70.59,53.57,0.56,4.09,89.24,7.69,47.46,2.55,1.06,-6.95,-26.34,-1.25,-7.34,-2.21,14.95,13.93,14.14
2016,68.81,111.94,73.72,60.49,2.85,3.01,121.26,8.09,45.11,2.20,0.86,1.85,3.45,5.61,1.25,0.22,11.55,,11.57
2015,50.90,182.70,74.33,67.62,-18.75,2.88,126.73,34.37,10.61,3.13,0.94,-10.28,-22.04,-22.56,-11.37,-2.31,2.69,,2.48
2014,51.75,181.11,84.49,76.76,-33.46,2.93,124.57,30.47,11.97,3.07,0.93,-11.04,-20.85,-27.12,-12.12,-2.71,,,
2013,39.84,198.40,93.68,82.62,-27.85,2.11,172.98,26.50,13.77,3.72,0.76,-10.52,-21.82,-24.48,-14.19,-3.58,,,
2012,61.70,513.96,114.38,108.85,27.43,2.88,126.73,45.32,8.05,9.65,0.99,17.51,53.82,-8.68,18.01,6.70,,,
2011,74.65,446.59,113.62,44.33,-1558.82,2.62,139.31,15.78,23.13,1.69,0.55,-15.49,-51.20,-11.62,-32.35,-1.18,,,
2010,62.73,124.55,75.10,59.82,-34.60,4.29,85.08,8.72,41.85,1.62,0.61,-16.69,-69.55,-11.79,-25.58,-1.33,,,
2009,90.58,46.65,45.32,31.36,1.29,5.76,63.36,6.49,56.24,2.87,0.96,2.22,11.60,-5.06,0.65,0.27,2.69,,1.89
2008,98.59,24.69,46.73,36.47,-2.41,4.87,74.94,6.34,57.57,3.48,1.13,-7.97,-157.76,3.85,-9.34,-1.55,14.78,,11.00
2007,88.75,55.49,57.92,40.38,-2.16,3.23,113.00,4.93,74.03,2.68,0.92,-7.30,-82.41,-1.23,-11.73,-0.59,,,
2006,88.10,94.02,83.13,61.17,-9.27,2.79,130.82,5.11,71.42,2.57,0.84,-27.69,-169.94,-8.22,-42.81,-5.69,,,
2005,78.36,172.92,80.98,60.59,-2.96,2.89,126.29,5.50,66.36,2.26,0.63,-7.43,-36.25,0.89,-14.62,-3.78,,27.36,
2004,70.98,168.27,71.53,53.69,-3.95,3.06,119.28,6.48,56.32,1.53,0.52,-10.39,-25.18,-11.28,-15.86,-1.67,0.00,61.31,0.00
2003,63.52,126.28,68.79,51.77,-7.06,3.60,101.38,6.46,56.50,1.03,0.49,-10.19,-26.86,-18.76,-23.04,-2.30,-0.19,105.51,-0.10
2002,50.84,140.79,92.02,76.21,-8.97,2.10,173.80,4.81,75.88,0.65,0.30,-13.38,-28.26,-16.62,-53.20,-3.06,11.79,66.27,3.47
2001,45.60,154.24,146.72,125.65,-1.71,2.33,156.65,6.03,60.53,1.04,0.48,-2.08,-7.02,3.59,-8.15,-0.92,34.44,76.43,12.52
2000,52.28,159.46,136.48,120.23,2.70,3.16,115.50,8.36,43.66,1.62,0.64,4.25,5.56,27.13,4.00,0.73,6.83,77.09,2.94
1999,47.14,146.01,170.01,144.18,3.84,2.63,138.78,7.21,50.62,1.33,0.65,5.45,8.22,21.92,6.37,1.10,36.54,79.23,10.98
1998,46.52,139.76,151.30,123.12,13.75,3.07,118.89,7.62,47.90,1.44,0.74,10.99,18.15,35.81,12.09,2.58,12.42,71.34,4.00
1997,37.74,176.61,206.23,169.83,14.81,3.08,118.51,6.10,59.84,1.87,0.79,14.15,23.89,34.65,15.53,3.88,80.06,128.84,21.82
