,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,21.83,709.92,428.27,404.40,-7.02,5.97,61.13,16.99,21.48,3.03,0.41,-1.30,-2.12,-4.69,-3.59,-0.46,-16.35,44.77,-2.71
2016,37.83,523.87,352.39,339.01,-4.73,5.04,72.42,14.39,25.36,2.31,0.35,-1.42,-2.80,-6.93,-4.89,-0.61,1.15,72.91,-1.21
2015,40.60,541.81,390.76,371.38,8.28,4.46,81.83,13.95,26.16,3.03,0.45,1.56,2.20,9.18,2.87,0.79,30.37,75.61,2.26
2014,40.93,530.21,364.25,342.65,-53.53,3.97,91.93,14.30,25.52,2.26,0.49,-15.13,-25.33,-76.04,-31.08,-7.31,7.89,107.60,-0.60
2013,38.02,291.34,335.65,310.17,15.17,3.94,92.63,16.32,22.36,2.49,0.66,2.78,4.25,19.17,3.90,1.43,27.36,138.31,-0.62
2012,24.98,3206.13,148.45,145.04,39.99,3.04,120.06,21.52,16.96,16.44,0.35,9.24,13.36,0.42,26.00,4.67,48.81,126.31,-2.27
2011,38.36,3804.23,167.13,157.06,43.78,5.41,67.46,32.58,11.20,35.98,0.68,13.97,21.73,23.51,19.98,7.42,23.33,156.60,-5.73
2010,35.71,3942.39,211.43,203.55,83.89,5.82,62.71,45.03,8.10,40.00,0.68,17.02,26.66,29.88,24.63,8.33,41.56,205.05,-0.34
2009,38.21,5187.17,224.29,219.10,172.93,4.11,88.80,34.29,10.64,29.89,0.58,17.80,26.18,13.47,30.74,7.34,120.40,225.12,24.03
2008,23.70,2926.81,258.02,248.74,66.15,4.59,79.52,29.05,12.56,23.44,0.72,19.57,26.11,24.36,26.95,6.54,93.92,194.0,9.09
2007,28.22,2096.24,219.82,209.59,36.83,4.57,79.86,21.33,17.11,21.57,0.85,24.11,34.45,34.12,27.82,8.56,125.66,229.98,22.25
2006,35.57,1678.07,248.34,228.55,43.02,4.08,89.46,13.65,26.73,17.26,0.88,23.61,34.54,33.13,26.35,7.78,50.04,200.79,4.42
2005,29.52,1207.16,268.98,241.19,576.13,3.72,98.11,14.58,25.03,11.11,0.77,28.85,41.51,26.39,37.52,8.75,63.55,237.45,8.68
2004,31.98,848.15,209.75,201.82,*****,5.18,70.46,30.13,12.11,13.43,1.01,30.07,44.71,41.85,29.89,8.60,102.17,466.99,29.63
2003,33.81,978.36,183.02,163.74,*****,4.06,89.90,23.44,15.57,11.56,0.95,21.21,31.59,3.99,22.27,5.13,84.44,1014.55,29.86
2002,31.54,664.40,184.01,172.36,280.70,2.36,154.66,16.87,21.63,6.76,0.59,13.45,18.24,8.92,22.91,2.42,*****,0.87,*****
2001,0.05,*****,200020.00,200020.00,*****,*****,*****,*****,*****,*****,*****,-0.08,-0.08,-0.05,*****,-0.01,18.00,*****,0.01
