,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,57.16,142.71,151.69,90.04,13.96,3.67,99.45,4.0,91.25,2.27,0.94,5.86,12.28,24.07,5.72,1.86,25.25,75.64,6.22
2016-01-01,54.47,160.05,156.97,101.35,19.25,3.57,102.24,3.79,96.3,2.07,0.87,6.51,12.3,25.23,6.98,1.78,22.3,105.0,4.33
2015-01-01,45.14,174.87,224.91,139.26,11.1,3.7,98.64,3.52,103.69,1.79,0.8,4.71,9.49,18.66,6.32,1.34,41.53,137.16,6.14
2014-01-01,48.78,141.07,130.55,78.52,8.31,3.99,91.47,3.72,98.11,1.73,0.79,3.88,8.28,13.59,5.02,1.18,21.58,140.2,5.87
2013-01-01,55.12,163.91,210.8,132.07,4.49,3.64,100.27,3.31,110.27,1.43,0.7,5.11,6.87,8.62,4.35,0.93,49.99,344.26,7.92
2012-01-01,51.0,197.98,239.26,130.47,5.58,4.29,85.08,3.06,119.28,1.61,0.68,6.14,11.83,17.02,8.1,1.29,34.83,75.5,4.94
2011-01-01,61.62,166.97,119.88,71.86,1.6,4.84,75.41,3.09,118.12,1.44,0.58,1.72,1.78,2.8,1.15,0.18,19.68,46.24,7.34
2010-01-01,62.75,165.92,144.46,70.25,-0.88,5.9,61.86,2.55,143.13,1.05,0.48,-2.17,-7.86,-4.12,-6.38,-0.82,30.02,33.52,7.41
2009-01-01,56.92,87.81,59.02,27.63,-5.45,3.75,97.33,1.55,235.48,0.59,0.3,-7.69,-20.9,-20.72,-31.62,-2.73,14.04,28.49,11.74
2008-01-01,60.12,153.01,122.46,46.72,0.76,4.76,76.68,1.64,222.56,0.75,0.36,1.27,0.2,2.36,0.21,0.03,0.0,16.81,0.0
2007-01-01,61.0,178.12,127.22,75.89,0.29,5.4,67.59,2.14,170.56,0.94,0.37,2.0,2.35,6.56,2.36,0.33,12.47,34.7,4.67
