,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,29.24,143.22,178.16,155.5,7.69,6.06,60.23,6.35,57.48,1.09,0.53,0.96,1.1,11.86,1.5,1.1,56.96,102.48,9.33
2016-01-01,24.82,173.19,250.19,222.49,37.03,6.14,59.44,6.45,56.58,1.23,0.55,5.08,6.7,57.61,8.95,5.01,66.58,113.68,8.73
2015-01-01,27.7,172.3,227.47,203.78,57.26,6.2,58.87,6.38,57.21,1.28,0.55,6.63,8.97,71.87,11.84,6.51,67.24,108.92,11.03
2014-01-01,26.79,180.15,232.31,209.93,74.49,6.88,53.05,7.26,50.27,1.56,0.63,8.92,12.12,93.07,13.99,8.11,68.16,107.97,11.81
2013-01-01,27.77,182.31,242.27,218.74,66.9,6.19,58.96,7.46,48.92,1.5,0.62,8.51,11.79,82.14,13.49,7.23,67.5,94.87,11.8
2012-01-01,19.15,298.89,342.13,314.09,164.46,6.72,54.31,8.21,44.45,2.2,0.63,10.06,12.46,90.52,15.85,6.27,101.21,141.38,12.0
2011-01-01,20.33,276.89,307.05,271.25,175.08,7.35,49.65,6.52,55.98,2.14,0.65,10.89,13.41,81.86,16.59,6.28,83.7,143.25,6.53
2010-01-01,17.81,277.95,355.5,301.54,181.43,7.01,52.06,7.04,51.84,1.86,0.63,10.61,12.65,67.9,16.73,5.5,154.86,130.96,14.18
2009-01-01,15.14,238.73,440.02,395.31,309.58,5.75,63.47,7.69,47.46,1.28,0.53,9.13,10.47,47.11,17.32,4.3,62.16,109.49,2.8
2008-01-01,10.78,197.73,513.47,470.52,176.8,5.9,61.86,10.7,34.11,1.35,0.61,11.0,12.38,48.04,18.0,4.93,238.26,109.64,12.51
2007-01-01,12.44,200.97,500.16,459.39,195.72,5.21,70.05,9.35,39.03,1.45,0.69,20.53,23.49,86.41,29.78,8.88,235.78,123.62,18.42
2006-01-01,13.59,175.56,448.44,405.64,182.98,6.76,53.99,9.55,38.21,1.62,0.87,28.85,35.02,101.51,32.9,10.72,214.62,76.45,20.41
2005-01-01,26.03,134.3,197.25,163.26,105.58,6.7,54.47,7.89,46.26,1.4,0.89,24.93,34.2,62.74,27.94,6.87,100.69,59.4,19.15
2004-01-01,30.47,111.74,133.06,97.41,349.7,6.98,52.29,8.89,41.05,1.51,1.03,28.42,40.35,61.87,27.52,5.75,147.59,45.74,31.22
