,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,27.69,722.91,313.53,258.02,558.26,3.17,115.14,4.81,75.88,8.74,0.87,5.96,8.2,26.09,6.82,1.82,26.7,127.47,2.99
2016-01-01,27.34,746.99,317.92,257.01,244413.0,3.6,101.38,4.95,73.73,9.35,1.0,8.3,11.3,28.18,8.32,2.4,44.07,133.25,7.49
2015-01-01,25.82,653.15,326.62,256.0,79640.25,3.78,96.56,4.99,73.14,9.31,1.01,0.05,0.07,0.18,0.05,1.53,0.34,1.17,0.05
2014-01-01,25.65,734.28,333.99,267.07,66.6,3.3,110.6,4.16,87.74,8.83,0.87,5.99,8.23,21.8,6.79,1.82,39.99,66.32,10.42
2013-01-01,30.83,735.23,272.01,210.81,22.66,3.64,100.27,4.64,78.66,8.5,0.86,3.42,4.53,12.47,3.78,0.97,11.08,67.65,2.81
2012-01-01,21.72,1892.22,223.1,201.09,9.02,4.31,84.68,17.78,20.52,11.84,0.56,1.73,1.89,5.81,2.76,0.39,28.17,25.86,4.93
2011-01-01,15.05,1843.11,361.0,338.96,-8.06,5.78,63.14,32.4,11.26,12.43,0.66,-1.51,-1.94,3.35,-2.46,-0.38,-65.72,23.88,-5.57
2010-01-01,17.18,1440.27,113.71,103.68,508.02,7.52,48.53,38.38,9.51,15.36,0.89,2.57,3.08,7.85,2.89,0.58,32.83,45.15,6.22
2009-01-01,15.78,1439.62,203.36,188.84,1099.3,6.2,58.87,32.55,11.21,14.18,0.88,5.17,6.26,5.73,5.89,1.28,25.85,68.23,4.23
2008-01-01,19.31,1238.55,173.83,161.14,10499.5,4.18,87.32,32.65,11.17,13.7,0.83,-0.24,-0.32,9.41,-0.29,-0.07,1.94,52.92,-5.9
2007-01-01,29.03,1238.9,147.72,140.32,438.98,4.44,82.2,31.7,11.51,15.29,1.08,11.31,16.32,16.11,10.48,3.48,26.74,58.93,0.08
2006-01-01,33.41,747.09,128.26,112.76,188.0,4.72,77.33,34.15,10.68,13.96,1.41,15.73,25.3,22.74,11.14,4.4,45.91,66.85,18.36
2005-01-01,43.91,488.08,134.61,126.38,21.79,4.18,87.32,35.32,10.33,10.97,1.32,6.82,11.74,10.76,4.99,1.87,37.3,82.49,18.44
2004-01-01,43.91,445.25,129.77,116.5,42.99,4.8,76.04,29.47,12.38,16.35,1.38,14.52,26.03,32.82,10.36,4.4,13.87,60.36,1.03
2003-01-01,46.64,1971.3,359.88,324.08,473.05,4.51,80.93,29.34,12.44,24.62,1.42,19.78,32.06,51.74,13.94,5.98,34.16,93.63,3.93
2002-01-01,23.68,848.88,293.27,272.89,0.0,5.25,69.52,31.86,11.45,18.96,1.55,19.23,26.46,57.72,12.38,5.32,13.94,84.68,-2.21
2001-01-01,31.27,937.6,226.5,205.25,0.0,4.52,80.75,25.37,14.38,16.32,1.47,24.7,38.64,59.25,16.8,6.19,81.51,113.59,25.07
2000-01-01,41.54,535.36,193.94,177.98,0.0,4.04,90.34,30.45,11.98,15.55,1.79,28.55,57.81,121.95,15.99,6.63,33.39,61.5,21.73
