,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,38.30,271.62,217.66,173.73,1549.11,2.45,148.97,6.56,55.64,3.95,0.95,6.81,10.66,45.93,6.66,3.55,10.82,96.45,0.11
2016,42.65,281.70,220.43,189.11,839.21,2.32,157.32,7.46,48.92,3.75,0.86,5.26,8.04,32.80,5.31,2.81,37.97,116.18,10.72
2015,42.59,297.38,229.09,198.27,1356.93,2.23,163.67,7.93,46.02,4.01,0.85,6.36,10.42,42.45,6.88,3.61,25.11,72.32,3.60
2014,44.55,344.47,244.77,217.70,1746.00,2.28,160.08,8.36,43.66,4.23,0.85,7.91,13.78,54.20,8.74,4.32,26.30,81.06,4.89
2013,44.77,344.72,271.72,239.27,30.73,2.82,129.43,7.99,45.68,4.48,0.96,10.08,17.58,62.70,10.11,4.96,26.83,77.06,5.77
2012,30.83,608.27,289.37,260.91,25.51,4.58,79.69,10.97,33.27,6.09,0.78,8.38,11.67,37.27,10.37,3.06,46.51,153.24,6.26
2011,31.19,532.60,211.39,192.57,33.09,4.03,90.57,6.62,55.13,5.43,0.60,7.89,11.60,19.20,12.65,2.80,44.61,117.17,8.00
2010,37.34,773.55,241.47,206.00,60.67,4.42,82.57,5.22,69.92,7.71,0.70,12.65,19.08,31.02,15.38,4.31,39.65,116.81,9.43
2009,31.42,503.86,254.97,196.00,35.03,3.50,104.28,3.92,93.11,4.60,0.70,7.40,10.22,25.13,9.74,2.24,47.54,84.23,10.68
2008,27.64,423.83,291.57,224.94,17.38,2.99,122.07,3.85,94.80,3.52,0.64,5.24,6.88,18.34,7.53,1.41,28.47,64.13,5.45
2007,28.36,349.63,272.17,213.41,37.38,2.85,128.07,4.02,90.79,2.88,0.63,7.67,11.27,22.64,10.81,2.00,13.31,35.07,0.87
2006,39.75,235.01,191.18,146.69,29.85,2.43,150.20,3.89,93.83,2.34,0.71,10.70,17.28,33.66,14.60,3.18,43.37,61.91,9.23
2005,40.55,282.64,238.49,181.18,51.36,3.37,108.30,4.29,85.08,2.97,0.87,15.21,24.68,56.06,17.13,4.88,26.04,33.16,5.02
2004,38.06,278.21,318.47,240.96,68.42,4.11,88.80,5.28,69.12,2.63,0.94,15.94,24.87,47.99,16.68,4.87,68.33,28.67,12.19
2003,38.26,464.14,202.37,156.53,64.07,3.41,107.03,6.84,53.36,8.05,1.08,18.23,28.87,35.71,13.67,3.61,16.13,35.31,8.04
2002,36.72,300.82,187.42,143.92,8.58,3.60,101.38,5.75,63.47,3.44,0.76,8.93,12.51,10.27,9.00,1.22,,6.73,
2001,29.30,218.01,238.89,163.89,-8.01,2.71,134.68,3.32,109.93,1.30,0.50,-6.93,-11.80,-16.68,-17.82,-1.13,54.88,7.46,9.28
2000,33.73,223.15,272.99,186.21,-1.01,2.94,124.14,2.31,158.00,0.84,0.31,1.05,0.10,-17.74,0.22,0.01,,,
