,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,28.03,287.65,216.70,203.81,65.23,12.07,30.24,,,1.83,0.47,6.78,9.47,29.34,14.22,2.46,35.22,88.18,2.72
2016,30.90,306.89,200.80,188.32,58.08,12.37,29.50,,,2.02,0.48,6.92,10.22,31.62,14.05,2.55,26.12,98.19,1.39
2015,39.05,300.60,184.79,176.06,54.78,12.77,28.58,,,2.05,0.46,7.57,11.84,35.30,16.05,2.81,24.15,106.96,2.43
2014,38.36,309.24,173.62,166.49,47.22,11.78,30.98,,,2.07,0.45,7.27,11.57,36.76,15.75,2.71,23.49,116.14,3.64
2013,38.88,284.26,171.06,165.72,40.13,12.69,28.76,,,2.30,0.50,7.77,13.24,34.37,14.34,2.71,32.65,128.55,7.31
2012,23.31,306.30,115.59,107.51,1510.36,15.62,23.36,,,1.83,0.46,11.69,15.33,17.25,24.99,2.56,76.47,118.69,4.48
2011,24.28,306.86,106.67,98.90,5687.36,14.55,25.08,,,1.85,0.46,10.82,14.20,17.96,24.19,2.37,78.20,121.47,5.05
2010,23.45,336.86,132.24,125.29,2915.41,13.61,26.81,,,1.85,0.42,9.78,12.79,16.01,22.68,2.13,74.76,125.09,4.75
2009,23.67,319.39,121.54,112.80,239.47,12.35,29.55,,,1.75,0.42,11.16,15.14,17.18,25.59,2.27,82.86,130.46,8.24
2008,29.70,266.02,79.47,73.05,73.53,11.09,32.91,,,1.75,0.46,8.57,11.63,17.81,19.32,1.76,68.38,128.43,6.53
2007,25.21,327.36,134.86,126.04,141.44,10.88,33.54,,,1.78,0.41,11.73,15.39,17.14,29.02,2.65,54.41,115.5,4.78
2006,23.30,369.07,188.66,179.29,119.97,11.45,31.87,,,1.84,0.40,11.49,15.35,21.91,27.11,2.52,82.04,130.58,7.50
2005,28.47,347.78,134.02,123.83,70.30,12.56,29.06,,,1.96,0.44,11.03,15.67,23.22,24.48,2.30,63.69,135.65,6.80
2004,32.68,319.94,108.97,103.87,39.36,12.97,28.14,,,1.59,0.38,10.03,14.79,20.44,25.20,2.09,65.57,130.96,8.33
2003,34.96,309.87,107.23,103.63,28.51,13.44,27.15,,,1.43,0.37,10.88,16.01,16.27,27.06,2.11,64.45,182.16,8.69
2002,33.18,211.70,66.02,62.31,13.43,13.75,26.54,,,1.16,0.40,5.59,7.69,17.08,12.66,0.99,57.13,144.98,8.91
2001,32.51,202.18,42.03,38.00,13.41,13.71,26.62,,,1.11,0.41,7.39,9.47,19.01,15.89,1.37,50.08,127.77,9.27
2000,22.84,199.04,54.17,49.49,240.17,14.63,24.94,,,1.11,0.45,9.91,12.37,21.44,20.37,1.97,97.48,112.44,14.25
1999,17.03,184.98,165.37,161.85,789.72,15.70,23.24,,,1.11,0.50,8.80,10.61,21.59,16.75,1.54,65.68,115.88,8.24
1998,17.21,163.52,189.07,186.32,89.77,15.28,23.88,-90000.00,0.00,1.03,0.52,9.20,11.16,33.80,16.87,2.47,129.15,120.85,16.68
1997,30.79,113.01,161.36,159.53,39.66,12.96,28.16,0.59,618.64,1.26,0.77,13.71,19.20,49.05,16.09,4.20,82.96,121.57,13.92
1996,29.76,124.27,168.17,166.41,27.09,12.87,28.36,9.15,39.89,1.48,0.84,11.85,18.56,48.46,12.53,3.97,89.47,117.45,21.01
1995,44.45,106.04,101.73,96.02,11.68,12.08,30.22,2.36,154.66,1.64,0.99,14.57,28.50,65.41,14.22,5.00,97.77,101.02,33.65
1994,54.06,89.59,77.83,71.68,6.12,11.61,31.44,0.86,424.42,1.50,0.92,16.29,34.27,63.91,14.68,4.44,53.25,82.69,24.57
