,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,38.98,258.66,222.8,148.76,79.16,12.04,30.31,3.07,118.89,2.21,0.69,8.51,13.7,43.29,12.04,1.86,41.27,181.06,4.81
2016-01-01,38.57,245.86,229.91,152.27,75.81,12.43,29.36,3.16,115.5,2.25,0.74,7.54,12.06,34.2,9.93,1.78,63.72,226.38,8.03
2015-01-01,38.13,245.24,238.74,125.41,41.32,13.19,27.67,3.06,119.28,2.29,0.79,5.66,8.91,25.24,6.93,1.12,46.04,137.71,4.13
2014-01-01,38.03,231.41,225.49,112.56,21.04,13.17,27.71,3.01,121.26,2.11,0.78,4.75,7.18,22.21,5.73,1.12,49.19,81.87,4.72
2013-01-01,37.34,218.02,218.22,88.39,18.66,11.98,30.46,2.91,125.42,1.96,0.77,4.98,7.65,22.11,6.06,1.11,66.71,120.59,8.64
2012-01-01,23.23,610.36,168.31,90.19,51.94,7.41,49.25,2.94,124.14,2.55,0.37,1.98,2.52,4.74,5.17,0.42,38.2,178.62,1.65
2011-01-01,23.36,518.73,161.05,77.02,52.0,7.38,49.45,3.5,104.28,2.52,0.38,0.81,1.0,3.19,2.1,0.17,2.19,132.4,-1.82
2010-01-01,19.1,540.89,195.68,114.61,96.67,7.32,49.86,4.69,77.82,2.46,0.36,2.21,2.73,2.68,5.96,0.49,55.17,149.19,1.53
2009-01-01,20.66,532.28,195.68,131.78,107.14,6.17,59.15,3.34,109.28,3.51,0.48,7.95,11.23,20.2,16.52,2.07,244.82,182.26,15.84
2008-01-01,37.71,500.15,103.37,58.77,15.67,7.8,46.79,2.25,162.22,4.41,0.56,11.83,18.97,30.83,20.08,3.24,41.75,286.76,12.69
2007-01-01,43.66,473.71,104.04,28.88,1.92,6.79,53.75,1.29,282.94,2.36,0.33,0.55,0.32,1.77,0.58,0.05,-4.53,291.93,-1.42
2006-01-01,37.16,466.77,135.19,46.8,-6.26,6.27,58.21,2.03,179.8,1.55,0.33,-2.36,-4.24,2.57,-8.13,-0.67,19.53,564.16,4.14
2005-01-01,36.9,249.87,84.59,54.14,-0.93,6.77,53.91,4.1,89.02,1.17,0.34,-1.12,-2.36,3.81,-4.34,-0.37,10.49,564.62,2.09
2004-01-01,39.07,224.78,74.63,48.07,9.2,9.37,38.95,3.2,114.06,1.34,0.43,3.92,7.48,7.12,8.43,1.0,24.18,129.14,5.31
2003-01-01,63.13,125.21,76.43,31.3,3.14,7.74,47.15,1.85,197.29,1.0,0.34,2.8,6.01,0.04,6.26,0.64,39.51,62.82,13.88
2002-01-01,67.03,122.59,76.18,33.3,1.61,6.54,55.81,1.58,231.01,0.9,0.3,2.02,2.74,3.83,3.01,0.28,4.82,-29.89,1.81
2001-01-01,66.75,261.2,74.67,32.22,-87.68,6.74,54.15,2.37,154.0,1.28,0.38,-2.42,-10.86,-0.23,-9.91,-1.16,2.39,-20.56,0.8
2000-01-01,64.78,185.98,78.01,39.32,-2.52,7.49,48.73,4.47,81.65,1.23,0.49,-5.55,-17.78,-2.23,-13.98,-2.2,-20.08,-18.33,-6.91
1999-01-01,58.08,166.31,101.28,65.72,0.88,6.34,57.57,4.89,74.64,0.96,0.43,1.63,-0.48,-1.76,-0.46,-0.07,2.9,9.98,0.56
1998-01-01,59.28,166.69,112.93,74.41,-4.2,6.45,56.59,4.99,73.15,1.01,0.45,-5.74,-14.72,-3.08,-14.82,-2.22,-20.95,37.05,-4.16
1997-01-01,46.12,189.32,137.88,97.11,2.39,6.09,59.93,5.74,63.59,1.24,0.5,1.64,2.03,1.23,2.2,0.35,11.74,84.5,1.98
1996-01-01,45.54,178.65,127.84,89.17,3.6,6.39,57.12,5.95,61.34,1.24,0.53,2.16,3.06,2.29,3.03,0.54,13.45,103.14,2.08
1995-01-01,43.89,135.37,128.2,78.45,-4.58,7.35,49.66,5.91,61.76,1.1,0.63,-3.08,-6.15,6.67,-5.69,-1.09,18.29,110.74,1.51
1994-01-01,40.85,138.18,116.68,75.61,5.94,7.76,47.05,5.96,61.24,1.1,0.64,6.36,8.97,9.99,7.1,1.54,48.35,117.2,5.16
1993-01-01,41.34,154.46,93.37,60.81,4.49,8.53,42.8,5.85,62.39,2.43,0.96,6.1,7.59,15.53,4.63,1.08,22.98,94.55,4.05
1992-01-01,33.22,161.99,106.1,55.05,4.98,10.17,35.89,6.48,56.33,2.82,1.22,6.88,8.83,19.08,4.83,1.26,49.75,108.02,8.07
