,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,40.49,351.41,251.58,137.30,1.11,7.48,48.79,2.66,137.21,1.33,0.34,0.05,-0.96,0.42,-1.68,0.34,-22.77,-71.16,-3.84
2016,40.11,303.57,292.40,156.58,1.97,7.20,50.69,2.93,124.57,1.25,0.33,0.73,0.19,3.91,0.36,0.73,-72.49,-71.16,-9.94
2015,36.66,396.62,263.85,201.16,13.18,3.40,107.35,3.16,115.50,3.01,0.58,4.30,7.64,22.15,6.67,2.11,-10.32,56.54,-5.47
2014,36.63,454.29,316.56,190.26,43.84,4.71,77.49,4.40,82.95,5.18,0.94,10.56,15.69,42.18,10.07,2.82,11.97,100.58,-1.40
2013,31.63,363.37,241.14,163.47,64.08,5.58,65.41,6.86,53.20,6.10,1.26,12.72,18.46,32.51,8.96,3.02,50.34,163.11,2.76
2012,32.89,283.25,242.23,160.30,66.04,5.01,72.85,5.20,70.19,4.71,1.25,17.46,27.13,43.34,13.81,3.85,111.64,180.96,14.96
2011,40.37,245.50,189.58,109.52,26.82,5.31,68.73,4.11,88.80,4.22,1.18,13.97,25.43,47.24,11.42,3.05,53.41,297.03,16.05
2010,61.32,167.53,105.76,47.43,185.58,2.66,137.21,1.37,266.42,1.56,0.47,3.34,4.14,5.59,3.29,0.43,10.20,,7.81
2009,63.72,146.64,110.47,43.42,,3.78,96.56,1.49,244.96,1.50,0.51,-3.11,-13.71,-4.06,-10.56,-0.15,,,
2008,57.39,161.75,127.26,49.10,108.15,3.92,93.11,1.62,225.30,1.42,0.50,2.97,1.15,9.76,0.95,0.15,23.82,,13.50
2007,60.59,161.85,124.86,56.58,227.25,4.02,90.79,1.73,210.98,1.39,0.52,6.60,10.12,23.28,8.01,1.52,,,
2006,55.78,142.15,115.54,45.71,454.84,6.78,53.83,1.83,199.45,1.54,0.71,11.87,24.51,60.85,13.99,3.77,,,
2005,64.95,113.64,83.73,34.91,374.92,5.69,64.14,2.40,152.08,1.07,0.55,11.98,25.76,50.14,16.70,3.64,,,
