,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,58.0,108.3,106.16,52.09,569.73,4.96,73.58,3.19,114.42,0.7,0.47,2.24,4.01,20.05,3.64,1.33,9.83,33.92,1.44
2016-01-01,53.66,124.02,146.19,98.47,5923.41,4.34,84.1,3.77,96.81,0.82,0.52,7.04,14.03,59.12,12.04,4.58,45.68,43.18,7.86
2015-01-01,47.21,153.12,145.14,91.29,4988.22,4.69,77.82,4.57,79.86,1.41,0.7,7.05,12.32,49.51,9.2,3.83,24.77,42.48,1.45
2014-01-01,40.25,215.62,218.41,174.82,3327.96,4.75,76.84,5.14,71.01,2.22,0.74,7.94,12.61,48.36,10.08,3.82,27.47,74.55,-1.0
2013-01-01,37.69,243.34,252.48,211.14,5579.31,5.02,72.7,5.66,64.48,2.51,0.76,13.41,20.05,68.07,15.27,5.55,42.43,126.7,6.86
2012-01-01,32.94,849.26,134.45,111.3,2943.17,5.0,73.0,12.52,29.15,7.7,0.71,5.52,7.69,17.62,7.42,2.0,50.69,69.73,6.48
2011-01-01,28.28,753.57,120.11,96.9,4684.23,6.27,58.21,13.41,27.21,6.91,0.72,7.67,9.57,12.02,9.52,2.53,-19.44,47.38,-17.16
2010-01-01,13.05,4751.84,224.01,182.3,445842.4,6.11,59.73,17.29,21.11,45.59,0.83,13.17,15.35,31.8,15.88,4.0,49.9,68.55,-1.45
2009-01-01,15.38,2617.51,192.85,176.6,46666.67,4.13,88.37,14.45,25.25,23.48,0.76,8.6,10.18,17.71,11.14,2.6,116.14,76.07,74.59
2008-01-01,15.97,2453.32,186.97,144.02,48.78,4.5,81.11,10.11,36.1,29.61,1.01,6.49,7.28,8.76,6.12,1.83,101.81,35.02,18.9
2007-01-01,10.12,2392.8,507.62,383.67,79.67,6.66,54.8,7.14,51.12,29.78,1.12,14.58,18.24,31.77,11.41,3.78,48.35,25.4,-2.83
2006-01-01,34.88,1511.63,195.62,110.11,342.91,6.86,53.2,5.82,62.71,22.66,1.12,20.89,29.74,45.33,15.02,4.49,69.35,30.19,16.87
