,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,26.34,801.21,326.54,272.24,58.24,3.02,120.86,3.97,91.93,7.94,0.72,5.86,8.09,41.4,8.06,3.7,23.06,85.82,-3.74
2016-01-01,30.85,816.99,277.67,235.56,87.32,3.19,114.42,3.96,92.17,7.22,0.66,7.28,10.1,53.48,10.89,4.67,6.54,99.37,-8.71
2015-01-01,26.33,767.35,311.14,271.34,108.35,3.76,97.07,4.12,88.59,6.69,0.64,8.07,10.17,59.39,12.4,5.06,32.55,114.32,-1.98
2014-01-01,24.36,765.31,317.79,272.81,154.6,4.45,82.02,4.92,74.18,7.28,0.73,11.4,15.06,82.57,15.43,7.09,35.76,97.58,-0.5
2013-01-01,25.29,682.42,305.2,269.15,122.54,4.06,89.9,4.83,75.56,6.63,0.72,10.04,13.51,73.75,13.92,6.33,86.16,110.96,15.3
2012-01-01,26.79,813.95,280.71,234.57,385.0,4.0,91.25,4.93,74.03,9.37,0.84,13.73,17.77,97.04,15.22,8.29,67.08,105.96,10.38
2011-01-01,18.55,757.55,399.69,319.77,0.0,3.7,98.64,4.26,85.68,9.15,0.98,13.92,17.48,84.85,14.62,8.12,109.84,99.4,5.65
2010-01-01,22.04,869.0,340.53,256.61,0.0,4.04,90.34,4.54,80.39,10.83,0.97,16.49,20.78,119.14,16.2,9.5,49.47,102.47,-1.98
2009-01-01,19.08,3785.37,433.28,359.06,0.0,3.64,100.27,4.67,78.15,40.87,0.87,15.37,18.71,87.55,16.45,8.02,117.03,157.09,15.35
2008-01-01,16.0,2713.0,492.0,386.0,0.0,3.44,106.1,4.07,89.68,26.36,0.81,16.0,19.0,78.0,16.0,7.38,108.0,123.0,9.0
2007-01-01,17.0,1732.0,520.0,406.0,0.0,3.57,102.24,4.5,81.11,21.86,1.05,33.0,40.0,121.0,26.0,12.28,124.0,122.0,12.0
2006-01-01,21.0,1619.0,442.0,282.0,15965.0,3.08,118.5,3.71,98.38,20.0,1.0,35.0,45.0,112.0,28.0,11.0,94.0,143.0,26.0
2005-01-01,26.0,1062.0,360.0,259.0,704.0,4.05,90.12,4.06,89.9,19.59,1.37,45.0,64.0,132.0,27.0,12.87,81.0,89.0,27.0
2004-01-01,34.0,771.0,256.0,158.0,79.0,3.65,100.0,3.46,105.49,13.46,1.14,21.0,30.0,51.0,15.0,4.4,0.0,19.0,0.0
2003-01-01,30.0,613.0,278.0,189.0,57.0,3.39,107.66,3.61,101.1,8.66,0.99,7.0,9.0,16.0,6.0,1.15,32.0,0.0,12.0
2002-01-01,20.0,485.0,388.0,279.0,20.0,2.62,139.31,3.26,111.96,5.35,0.88,5.0,6.0,7.0,5.0,0.67,0.0,0.0,0.0
