,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,10.58,186.93,568.01,453.16,6847.05,6.81,53.59,4.23,86.28,1.02,0.55,9.76,10.76,33.71,17.64,2.89,186.15,265.96,7.58
2016,7.94,153.88,594.45,437.74,586.97,7.14,51.12,4.33,84.29,0.77,0.49,3.33,3.64,11.67,6.77,0.94,217.20,189.99,5.04
2015,9.16,138.29,412.52,267.35,266.77,6.86,53.20,4.27,85.48,0.69,0.48,5.81,6.43,19.79,12.19,1.65,188.71,124.14,6.02
2014,10.61,130.89,338.33,228.10,74.78,6.94,52.59,5.07,71.99,0.68,0.51,5.02,5.66,16.57,9.75,1.40,218.00,141.47,9.16
2013,14.26,112.41,178.45,77.60,25.53,6.46,56.50,4.61,79.17,0.57,0.45,1.45,1.68,7.13,3.18,0.40,125.69,101.38,7.41
2012,22.11,103.21,94.78,44.74,14.11,7.41,49.25,4.95,73.73,0.50,0.40,0.00,0.00,3.03,0.01,0.11,55.43,71.18,6.73
2011,23.12,102.30,86.29,37.01,21.85,6.83,53.44,4.38,83.33,0.44,0.35,0.01,0.01,2.64,0.02,0.19,53.86,66.54,5.80
2010,14.01,134.18,438.84,264.69,19.35,6.76,53.99,4.68,77.99,0.63,0.44,1.84,2.08,6.45,3.99,0.50,227.33,67.72,8.56
2009,17.49,121.72,210.82,100.60,-47.37,6.96,52.44,3.75,97.33,0.42,0.31,-2.92,-3.52,-8.51,-9.65,-0.86,11.28,58.72,0.73
2008,13.83,108.31,120.17,23.59,296.09,10.12,36.06,3.86,94.55,0.44,0.35,8.30,9.74,16.97,23.56,2.54,98.86,68.94,7.67
2007,16.41,115.83,130.01,83.07,228.89,8.85,41.24,4.89,74.64,0.52,0.37,23.30,28.23,38.92,49.99,6.70,121.61,79.7,18.04
