,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,52.79,144.57,161.39,67.95,0.40,7.21,50.62,4.45,82.02,2.12,1.08,0.49,-0.17,-1.27,-0.07,-0.03,11.66,60.71,1.80
2016,51.25,95.67,133.52,68.57,-5.53,7.38,49.45,4.48,81.47,2.01,1.02,-2.45,-5.61,-11.35,-2.76,-0.91,21.69,45.36,4.14
2015,48.34,98.31,190.36,79.25,1.38,7.57,48.21,4.26,85.68,2.16,1.13,0.61,0.43,1.00,0.20,0.07,15.39,32.60,2.21
2014,44.79,205.30,220.42,102.47,6.65,10.11,36.10,4.81,75.88,4.05,1.46,1.98,3.14,5.82,1.08,0.52,15.87,52.26,1.59
2013,44.36,188.96,179.77,67.12,6.21,9.42,38.74,5.24,69.65,4.83,1.77,3.96,6.10,11.21,1.88,1.02,28.70,62.35,3.15
2012,45.72,146.28,140.14,62.58,6.22,9.55,38.21,5.83,62.60,4.49,1.80,3.84,6.10,13.84,1.84,1.01,0.06,65.21,-1.93
2011,46.34,149.69,149.86,70.78,16.10,10.42,35.02,7.94,45.96,4.70,1.99,8.28,14.51,20.99,3.56,2.19,14.38,119.65,2.42
2010,44.69,156.31,145.07,69.93,13.57,12.83,28.44,9.72,37.55,6.06,2.41,14.15,29.94,43.79,5.02,3.86,37.12,150.77,6.33
2009,68.72,125.05,113.64,44.57,4.03,10.75,33.95,6.40,57.03,3.50,1.67,4.40,11.39,12.19,1.89,0.84,32.58,135.81,5.17
2008,71.40,102.99,83.18,32.06,-4.55,11.84,30.82,6.81,53.59,5.19,2.32,-8.19,-31.83,-3.16,-4.66,-2.43,8.33,168.5,1.64
2007,69.17,121.02,93.81,35.37,3.07,11.72,31.14,7.57,48.21,5.11,2.00,5.12,12.81,18.64,1.85,1.07,35.09,146.77,8.64
2006,72.02,112.83,86.76,36.87,3.27,10.88,33.54,6.54,55.81,3.82,1.63,5.99,17.75,19.50,2.81,1.27,17.12,128.11,4.19
2005,76.96,82.46,73.17,26.17,-1.48,13.53,26.97,7.02,51.99,2.81,1.64,-4.18,-24.18,7.17,-3.87,-1.80,15.10,143.5,3.91
2004,74.65,83.66,64.26,21.13,2.80,13.66,26.72,6.33,57.66,2.09,1.22,4.76,14.13,25.37,2.74,1.10,15.15,185.94,4.53
2003,77.89,73.87,48.04,14.25,0.31,15.14,24.10,7.48,48.79,1.61,1.00,0.27,-7.61,3.17,-1.67,-0.57,5.81,341.39,2.05
2002,77.60,57.87,30.74,9.77,0.08,17.30,21.09,8.41,43.40,1.07,74.30,-0.58,-12.74,-5.57,-4.10,-1.06,3.51,70.54,-1.58
2001,75.84,56.33,23.84,12.59,-2.30,12.57,29.03,7.98,45.73,0.89,0.67,-13.35,-57.85,-18.65,-29.36,-4.49,14.77,33.33,7.27
2000,66.60,71.91,39.77,23.48,0.00,7.46,48.92,5.69,64.14,0.95,0.62,-11.14,-37.85,-11.85,-25.12,-2.02,15.72,31.63,8.67
1999,58.73,87.77,53.50,27.83,0.00,6.83,53.44,3.86,94.55,1.06,0.65,-24.37,-56.90,-17.12,50.64,-5.04,29.50,15.85,15.60
1998,48.74,105.08,78.20,37.49,,3.58,101.96,2.54,143.70,0.76,0.43,-10.48,-27.53,-5.21,-26.80,-3.19,-1.77,27.90,-2.22
1997,57.44,106.47,87.53,43.17,4.74,5.14,71.01,4.52,80.75,1.68,0.93,10.14,17.86,33.50,8.68,2.05,-1.48,13.63,-1.01
1996,50.80,114.77,100.03,59.45,2.71,5.99,60.93,5.07,71.99,1.53,0.91,7.27,9.20,16.32,5.15,1.06,27.75,19.17,12.23
