,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,19.52,440.32,305.12,243.11,40632.18,4.3,84.88,4.09,89.24,3.15,0.63,1.33,1.58,3.01,2.1,0.21,26.03,138.8,2.91
2016-01-01,14.03,397.79,536.45,445.98,115537.5,4.04,90.34,4.73,77.16,2.59,0.6,0.63,0.73,1.58,1.05,0.1,6.18,174.39,-1.26
2015-01-01,12.83,350.89,562.57,475.63,238482.61,4.05,90.12,5.02,72.7,2.38,0.64,2.2,2.56,4.69,3.45,0.36,82.22,121.73,5.83
2014-01-01,15.19,296.48,446.16,360.37,3542.99,3.85,94.8,5.44,67.09,2.1,0.66,2.75,3.27,4.96,4.06,0.46,26.87,81.97,1.76
2013-01-01,22.23,253.21,479.28,403.69,328.72,3.68,99.18,6.28,58.12,1.72,0.62,1.02,0.96,1.42,1.19,0.13,55.72,123.26,6.35
2012-01-01,33.04,1552.48,105.39,84.11,3.18,3.69,98.91,5.64,64.71,15.26,0.66,0.89,0.8,6.2,0.83,0.11,9.05,60.82,4.27
2011-01-01,35.8,1810.6,138.77,99.17,-19.53,4.36,83.71,6.13,59.54,15.14,0.62,-6.76,-10.31,-6.54,-11.03,-1.4,-19.28,48.31,-6.58
2010-01-01,26.33,1864.6,201.22,153.74,-3.69,4.53,80.57,4.66,78.32,10.69,0.48,-1.08,-1.84,0.95,-2.87,-0.26,-19.71,81.33,-3.48
2009-01-01,23.26,1625.98,149.27,112.87,23.9,3.74,97.59,3.49,104.58,8.6,0.41,0.17,0.21,2.26,0.41,0.03,32.05,118.31,6.51
2008-01-01,17.83,1585.7,171.7,114.36,318.53,3.69,98.91,3.74,97.59,10.21,0.53,1.95,2.27,5.05,3.63,0.34,59.37,61.78,3.65
2007-01-01,11.29,1267.9,392.77,268.55,603.75,3.63,100.55,4.16,87.74,10.14,0.71,9.9,11.87,13.86,14.0,1.84,51.12,19.0,-2.0
2006-01-01,21.88,1012.68,228.76,167.68,183.18,3.41,107.03,4.3,84.88,9.27,0.72,10.02,14.4,14.91,14.0,2.22,29.52,32.0,3.0
2005-01-01,34.0,1136.0,252.0,189.0,62.0,3.39,107.66,4.73,77.16,10.67,0.74,7.0,12.0,12.0,10.0,1.76,11.0,36.0,-1.0
2004-01-01,47.0,653.0,204.0,153.0,59.0,4.44,82.2,4.41,82.76,6.51,0.71,6.0,11.0,19.0,8.0,1.57,-12.0,27.0,-9.0
2003-01-01,32.0,415.0,152.0,91.0,39.0,3.98,91.7,4.05,90.12,3.45,0.59,5.0,7.0,4.0,8.0,1.05,-15.0,46.0,-9.0
2002-01-01,31.0,396.0,158.0,118.0,49.0,4.82,75.72,6.22,58.68,3.76,0.69,10.0,14.0,13.0,13.0,2.25,35.0,66.0,11.0
2001-01-01,30.0,349.0,172.0,123.0,21.0,4.64,78.66,5.43,67.21,3.29,0.73,10.0,15.0,24.0,12.0,2.4,56.0,44.0,13.0
2000-01-01,37.95,261.58,138.8,92.18,23.99,4.69,77.82,6.97,52.36,3.3,0.89,12.2,20.36,30.67,11.58,3.39,17.19,16.03,6.28
1999-01-01,48.26,276.03,114.92,89.01,15.13,4.53,80.57,7.93,46.02,4.89,0.99,13.92,29.25,41.62,10.88,4.24,23.8,44.26,14.78
