,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,27.80,1333.15,329.97,279.39,300.61,6.99,52.21,3.00,121.66,12.92,0.78,10.75,14.52,29.08,13.76,2.58,60.69,99.04,9.09
2016,24.48,1262.75,392.13,331.58,339.58,5.87,62.18,2.88,126.73,10.99,0.71,6.32,8.29,16.70,8.84,1.57,54.19,87.57,1.45
2015,23.62,1241.97,418.24,346.39,758.86,5.71,63.92,2.74,133.21,10.23,0.68,7.61,9.88,20.67,11.19,1.98,47.86,83.61,-8.85
2014,22.17,1235.22,437.34,367.89,3153.24,6.22,58.68,2.98,122.48,10.93,0.78,14.26,18.28,38.23,18.25,3.61,81.50,95.47,-0.07
2013,21.87,1085.52,455.14,381.09,3083.04,6.58,55.47,3.18,114.77,10.20,0.86,16.13,20.88,39.70,18.82,3.80,102.61,118.26,4.83
2012,19.98,913.16,399.66,329.45,696527.50,7.94,45.96,4.29,85.08,9.93,0.87,15.57,19.27,36.52,16.21,3.02,66.55,201.25,7.43
2011,18.30,692.71,384.67,327.57,*****,8.69,42.00,4.18,87.32,6.52,0.77,6.74,8.09,11.34,9.07,1.20,65.67,211.44,1.21
2010,15.14,740.48,482.80,407.82,*****,9.31,39.20,4.98,73.29,7.25,0.83,9.98,11.77,22.36,11.69,1.76,97.33,259.02,8.00
2009,15.33,666.39,451.97,402.90,*****,6.06,60.23,4.23,86.28,5.23,0.66,6.14,7.32,15.33,9.10,1.04,123.85,343.56,15.09
2008,17.03,633.61,448.82,385.61,242.63,6.00,60.83,3.68,99.18,4.68,0.61,3.49,4.11,10.45,5.33,0.59,138.01,216.68,12.08
2007,13.58,710.34,514.13,430.29,1955.26,8.32,43.87,4.37,83.52,6.76,0.82,11.07,12.88,18.29,12.35,1.75,92.56,202.78,8.47
2006,14.57,537.94,455.14,357.74,76.36,8.30,43.97,3.95,92.40,5.75,0.91,5.81,6.86,13.40,6.36,0.85,107.20,190.75,9.60
2005,17.97,478.59,344.54,263.89,37.09,7.55,48.34,3.81,95.80,5.20,0.89,8.00,10.00,13.49,9.05,1.18,102.08,167.04,9.22
2004,20.48,457.47,265.04,199.50,27.29,8.81,41.43,5.58,65.41,5.68,0.99,11.91,15.31,23.81,11.70,1.91,67.01,159.20,5.09
2003,28.14,481.94,381.01,309.60,24.63,9.83,37.13,5.82,62.71,4.75,0.86,14.46,19.43,28.56,16.40,2.18,183.66,183.42,15.64
2002,27.62,460.53,485.95,394.69,179.69,10.74,33.98,5.18,70.46,3.73,0.74,10.55,13.03,23.53,12.92,1.60,251.41,191.90,16.80
2001,9.29,365.46,330.66,190.04,65788.71,9.60,38.02,5.08,71.85,3.25,0.81,16.14,18.33,25.77,19.38,2.34,148.68,178.73,11.04
2000,14.91,388.08,251.59,180.96,76877.85,12.17,29.99,8.38,43.55,4.31,0.95,28.25,33.85,49.31,26.36,4.67,158.45,192.25,24.14
1999,18.83,613.95,362.50,303.33,39981.57,11.81,30.90,6.26,58.30,6.10,0.81,26.83,31.80,42.86,28.28,4.39,154.44,207.11,28.78
1998,11.52,2597.45,695.94,589.82,17365.73,6.44,56.67,5.25,69.52,21.99,0.75,14.97,16.76,21.76,18.32,2.08,220.85,195.67,27.46
1997,10.62,3464.72,820.72,711.91,3988.10,4.38,83.33,6.98,52.29,43.19,1.11,24.44,32.34,41.28,22.20,4.21,142.91,77.87,16.36
