,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,46.61,343.04,165.55,129.06,6381.53,4.12,88.59,5.15,70.87,5.27,0.92,7.7,14.78,91.62,8.22,7.08,30.23,107.66,7.92
2016-01-01,45.13,367.27,170.31,134.95,6561.65,4.13,88.37,5.59,65.29,5.2,0.93,8.29,15.13,95.44,8.77,7.24,38.02,115.4,10.62
2015-01-01,42.75,345.51,173.08,136.57,5532.64,4.15,87.95,5.99,60.93,5.17,0.91,8.55,16.47,95.38,9.2,7.67,40.68,98.9,8.61
2014-01-01,47.54,388.63,228.76,188.14,164.19,4.18,87.32,6.59,55.38,5.15,0.91,9.97,21.06,108.78,10.86,8.49,43.07,93.34,7.52
2013-01-01,45.33,332.64,213.08,175.97,111.81,4.31,84.68,7.36,49.59,4.89,0.93,9.44,20.2,92.84,10.04,7.32,42.82,96.4,7.68
2012-01-01,29.75,1348.26,123.41,116.03,12730.1,6.0,60.83,32.02,11.39,5.28,0.3,13.58,19.95,7.56,44.39,6.68,94.6,61.07,4.33
2011-01-01,35.03,1580.47,118.79,107.33,16195.15,5.83,62.6,31.26,11.67,5.98,0.29,9.89,14.31,7.23,33.61,4.58,76.78,55.88,-1.61
2010-01-01,26.91,1822.05,68.66,60.41,32572.36,5.85,62.39,44.84,8.14,8.02,0.35,16.21,22.65,7.22,46.27,6.69,70.33,61.2,-0.33
2009-01-01,30.52,1658.91,50.66,47.18,27129.69,4.86,75.1,47.14,7.74,7.03,0.34,13.53,19.17,6.12,39.45,5.2,31.68,65.61,-2.13
2008-01-01,28.63,1310.74,59.9,56.82,80726.29,5.09,71.7,55.37,6.59,8.82,0.46,12.43,17.36,3.66,27.04,4.69,1.0,82.18,-16.71
2007-01-01,28.26,1441.73,92.84,88.5,11953516.43,4.82,75.72,44.27,8.24,9.24,0.52,20.07,27.48,9.2,38.37,7.15,45.78,110.23,-0.78
2006-01-01,25.36,1145.65,135.91,128.4,289335.66,4.68,77.99,34.55,10.56,14.13,0.91,17.04,24.31,6.86,18.81,5.76,64.3,117.32,4.87
2005-01-01,34.53,1038.52,142.16,129.52,7458.91,4.4,82.95,29.01,12.58,16.75,1.05,12.45,19.74,18.39,11.74,4.26,55.27,102.61,17.03
2004-01-01,41.16,1125.71,214.88,204.58,10311.71,4.65,78.49,29.56,12.34,14.24,0.83,11.97,20.56,2.72,14.35,4.2,71.62,84.53,15.56
2003-01-01,43.18,1277.05,139.33,130.81,7211.29,4.46,81.83,35.8,10.19,13.41,0.77,10.03,16.87,1.14,12.85,3.52,24.06,47.6,1.49
2002-01-01,39.15,989.87,95.44,90.56,4281.73,4.29,85.08,30.02,12.15,10.31,0.67,9.1,14.82,1.2,13.35,3.08,19.49,42.43,4.5
2001-01-01,40.37,776.06,96.35,89.39,3779.93,4.36,83.71,14.1,25.88,6.86,0.57,8.13,13.64,1.41,13.89,3.01,4.09,38.51,-4.7
2000-01-01,43.09,726.71,136.17,119.28,8626.42,4.85,75.25,13.02,28.03,7.43,0.75,14.37,23.03,0.88,18.93,5.46,19.62,42.37,2.46
1999-01-01,30.93,592.93,157.12,131.4,2812.54,5.62,64.94,13.79,26.46,6.98,0.89,15.35,21.71,1.03,16.67,5.12,25.58,45.44,1.66
1998-01-01,33.09,532.26,216.35,167.26,1770.35,3.8,96.05,8.7,41.95,4.42,0.63,12.5,17.99,0.69,17.9,4.03,53.84,59.75,5.49
1997-01-01,35.92,594.81,260.59,216.23,1338.99,3.77,96.82,9.44,38.67,5.73,0.72,16.91,24.86,4.82,17.78,5.19,53.71,66.97,10.45
1996-01-01,38.68,353.91,144.86,111.73,4183.59,3.85,94.81,8.52,42.84,5.75,1.0,15.67,23.87,1.3,13.21,4.17,11.32,51.1,3.35
1995-01-01,31.9,515.75,226.16,163.77,5624.02,4.59,79.52,9.04,40.38,10.71,1.48,17.69,26.02,21.02,10.54,4.34,35.25,64.24,10.9
1994-01-01,34.53,446.71,203.52,152.85,63.66,4.3,84.88,7.95,45.91,9.16,1.38,11.47,17.15,21.95,7.47,2.75,14.45,73.96,5.96
1993-01-01,33.64,307.88,206.27,149.44,21.57,5.37,67.97,9.97,36.61,6.77,1.52,15.92,24.44,29.87,8.93,3.8,52.63,69.59,19.45
1992-01-01,43.05,251.34,205.6,154.58,8.44,5.42,67.34,10.85,33.64,5.36,1.5,10.6,16.76,18.79,5.7,2.17,23.48,53.66,8.11
