,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,21.04,503.31,390.93,319.47,2519.94,5.49,66.48,4.37,83.52,3.07,0.48,4.07,5.16,10.72,8.08,0.72,14.37,77.50,0.00
2016,26.93,495.04,288.70,251.00,1020.20,5.29,68.99,4.18,87.32,2.59,0.50,2.02,2.48,6.19,3.60,0.20,40.69,54.36,4.08
2015,28.03,350.30,317.60,257.15,2518.77,5.13,71.15,3.84,95.05,2.40,0.56,5.65,7.47,15.37,9.78,1.00,36.73,46.54,3.64
2014,27.42,331.79,284.40,228.76,1853.23,5.33,68.48,4.55,80.21,2.50,0.59,4.01,5.20,10.31,6.35,0.72,10.64,49.41,1.30
2013,27.01,513.78,305.38,262.76,541.79,5.81,62.82,3.87,94.31,3.96,0.60,1.11,1.25,2.78,1.50,0.09,49.23,96.14,10.35
2012,23.52,1423.20,253.93,179.62,-23.70,6.18,59.06,2.47,147.77,4.11,0.25,-5.47,-7.23,-6.32,-21.55,-1.15,-45.32,126.59,-6.37
2011,19.57,1255.65,170.07,141.17,-163.21,5.07,71.99,2.83,128.97,4.99,0.32,-14.71,-18.19,-9.30,-55.14,-3.37,48.75,151.87,5.21
2010,18.18,1635.97,220.15,162.22,61.34,5.14,71.01,3.64,100.27,7.81,0.39,4.93,6.17,5.64,12.62,1.30,33.08,158.44,6.00
2009,24.94,1608.30,240.22,205.98,2145.21,7.42,49.19,5.89,61.96,8.71,0.45,2.78,3.28,9.82,5.19,0.64,35.90,167.84,6.27
2008,15.32,1309.35,163.87,100.11,819.56,6.12,59.64,3.69,98.91,7.29,0.47,0.18,0.07,8.64,0.14,0.01,120.99,129.07,5.81
2007,17.78,1370.35,174.59,121.29,140.63,6.28,58.12,4.05,90.12,9.80,0.59,11.49,13.62,28.85,22.37,3.53,103.20,110.94,3.58
2006,14.89,1329.28,398.77,318.25,191.28,6.81,53.59,5.02,72.70,13.06,0.84,14.63,17.81,21.25,17.41,2.94,161.20,113.53,12.21
2005,21.51,1007.21,334.62,243.74,401.76,5.80,62.93,4.10,89.02,11.83,0.92,12.49,15.35,27.24,12.77,2.56,116.80,121.83,15.84
2004,15.70,1031.15,473.80,329.25,589.21,6.81,53.59,5.33,68.48,12.79,1.05,15.79,18.69,33.44,14.45,3.15,64.60,98.62,2.14
2003,15.60,1015.08,434.14,343.73,4169.50,5.57,65.52,5.67,64.37,8.03,0.67,12.85,14.71,25.45,18.08,2.60,56.50,134.68,0.00
2002,9.22,960.84,769.59,683.98,7173.09,6.83,53.44,6.77,53.91,6.26,0.59,15.26,16.68,26.00,24.50,3.07,193.40,206.75,9.37
2001,7.71,1838.47,994.92,892.47,9451.24,5.36,68.09,4.51,80.93,10.08,0.51,20.06,22.18,33.37,32.12,4.03,324.80,318.09,17.97
2000,12.51,1236.05,482.89,362.17,5902.68,6.36,57.38,5.49,66.48,10.89,0.77,31.84,36.46,49.79,34.70,5.88,139.74,273.06,14.87
1999,12.89,932.39,414.24,352.39,12303.42,7.70,47.40,9.07,40.24,8.06,0.75,26.70,30.22,48.86,30.29,4.69,203.58,424.67,23.67
1998,9.87,751.88,636.72,578.28,7668.96,6.63,55.05,9.27,39.37,6.14,0.69,27.68,31.11,53.17,35.27,5.19,340.89,457.72,27.33
1997,12.75,632.80,575.56,527.74,24305.54,8.51,42.89,11.28,32.36,6.29,0.87,47.52,55.03,84.22,43.46,10.65,310.77,386.23,37.07
