,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,14.82,425.79,524.42,442.16,50809.67,10.22,35.71,3.59,101.67,2.81,0.64,6.11,7.22,21.12,9.51,2.18,43.65,105.2,-0.95
2016-01-01,15.94,317.62,436.21,351.86,71894.33,10.64,34.3,3.75,97.33,2.63,0.7,9.81,11.53,35.84,13.97,3.06,152.9,109.57,13.95
2015-01-01,13.83,331.63,500.91,424.25,63160.0,8.87,41.14,4.45,82.02,3.06,0.8,11.17,13.02,41.98,14.21,3.52,103.95,103.91,1.79
2014-01-01,14.52,368.99,477.27,369.95,0.0,7.92,46.08,4.72,77.33,3.35,0.78,13.14,15.53,44.84,15.38,4.12,20.57,94.15,-4.82
2013-01-01,16.39,290.67,375.91,299.95,127023.5,9.07,40.24,5.8,62.93,3.25,0.94,14.92,18.51,49.76,15.14,4.6,105.7,102.37,11.18
2012-01-01,22.15,287.02,231.69,179.04,45952.5,9.22,39.58,4.66,78.32,3.04,0.82,10.23,13.74,45.88,12.87,3.34,60.43,110.71,4.81
2011-01-01,28.72,353.86,217.24,178.72,93541.0,8.33,43.81,4.54,80.39,3.68,0.74,10.83,15.48,40.87,14.87,3.76,60.84,124.37,8.29
2010-01-01,31.27,459.93,484.34,406.31,82468.76,11.78,30.98,5.87,62.18,4.45,0.84,15.84,20.74,59.88,16.35,5.13,75.05,114.17,1.29
2009-01-01,13.09,341.44,519.3,434.74,103702.84,15.05,24.25,4.45,82.02,3.27,0.83,15.02,17.5,44.76,17.92,4.14,110.77,136.27,2.92
2008-01-01,15.3,468.52,499.37,419.91,49713.01,18.54,19.68,5.98,61.03,6.58,1.19,23.37,27.72,75.53,19.12,7.02,182.77,182.01,23.26
2007-01-01,16.11,435.72,479.51,386.82,1656.05,17.25,21.15,6.05,60.33,5.35,1.03,23.09,28.64,71.34,16.71,6.91,68.71,120.03,8.72
2006-01-01,26.19,350.58,225.79,162.27,544.93,20.41,17.88,7.16,50.97,7.61,1.6,27.49,36.86,72.01,14.77,6.17,136.71,125.95,40.34
2005-01-01,24.64,3827.35,386.38,298.39,330.28,17.49,20.86,6.4,57.03,87.78,1.73,24.51,31.79,57.19,12.04,5.12,105.12,149.85,31.08
2004-01-01,20.88,2924.41,474.36,344.63,111.11,12.04,30.31,6.57,55.55,77.77,2.1,14.21,19.75,33.86,5.51,2.7,109.15,22.46,25.42
