,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,47.85,304.40,169.53,116.85,54.64,5.97,61.13,10.85,33.64,16.22,2.80,4.67,9.09,21.07,1.64,1.59,23.84,144.77,11.22
2016,51.16,298.24,160.66,112.41,32.12,5.60,65.17,9.62,37.94,15.49,2.64,4.20,8.28,18.40,1.54,1.44,19.68,134.79,10.49
2015,50.61,295.84,162.72,107.67,34.82,5.83,62.60,9.94,36.72,15.02,2.73,4.26,8.01,18.44,1.51,1.38,0.65,152.93,-5.21
2014,45.88,297.49,179.36,124.04,29.44,5.87,62.18,11.04,33.06,14.52,2.76,4.92,9.15,19.78,1.72,1.56,19.37,153.43,7.74
2013,50.21,290.82,171.97,122.03,19.76,5.59,65.29,10.47,34.86,13.39,2.58,3.13,5.83,12.52,1.15,0.97,7.92,142.12,0.55
2012,44.12,349.51,156.64,121.41,23.98,6.10,59.83,18.39,19.84,19.35,3.00,4.77,8.39,14.88,1.53,1.28,32.02,169.51,13.47
2011,46.46,374.33,153.06,118.46,29.59,5.75,63.47,17.34,21.04,19.75,2.88,5.34,9.88,17.33,1.80,1.50,7.68,131.93,-1.91
2010,49.27,365.15,146.41,114.03,25.90,6.03,60.53,18.60,19.62,20.82,2.97,5.03,9.71,13.26,1.63,1.47,17.69,121.80,6.79
2009,50.49,361.98,143.48,113.68,29.92,5.62,64.94,17.04,21.42,18.36,2.71,5.08,8.92,17.42,1.80,1.30,15.61,128.06,5.52
2008,39.10,403.28,191.64,150.14,8.90,5.28,69.12,14.64,24.93,15.70,2.37,5.30,9.64,8.04,2.02,1.15,21.23,83.01,4.24
2007,50.55,282.88,160.81,114.90,8.73,5.31,68.73,11.28,32.35,12.06,2.43,5.12,9.75,14.68,1.90,1.30,-0.02,26.7,-2.52
2006,54.91,237.19,147.17,107.82,6.98,5.30,68.86,12.36,29.53,11.13,2.46,4.72,9.00,12.19,1.71,1.20,8.51,-101.0,4.59
2005,51.51,262.18,180.00,134.01,7.72,5.18,70.46,12.41,29.41,11.70,2.52,4.64,9.33,16.13,1.63,1.25,16.17,-23.92,9.30
2004,60.43,285.43,175.62,127.97,6.94,5.10,71.56,13.09,27.88,11.68,2.49,4.23,9.29,14.70,1.48,1.21,3.80,-57.04,1.79
2003,60.35,267.61,179.24,137.99,4.43,4.84,75.41,12.89,28.31,11.89,2.42,3.94,7.30,13.97,1.29,0.97,-10.41,-80.96,-6.31
2002,53.50,311.01,165.42,120.32,6.04,4.71,77.49,12.45,29.31,12.89,2.47,4.44,7.49,11.40,1.56,1.09,-26.98,-68.66,-20.92
2001,41.94,279.65,178.34,137.58,3.82,4.78,76.35,11.63,31.38,11.75,2.42,3.44,4.91,7.83,1.15,0.78,-6.64,-60.31,-4.10
2000,44.91,280.76,169.44,116.45,5.53,5.23,69.78,9.41,38.78,13.43,2.48,5.29,8.15,16.09,1.79,1.33,-20.47,-48.07,-15.08
1999,47.34,324.95,165.96,108.48,6.34,5.58,65.41,9.68,37.70,15.10,2.50,7.05,10.54,22.40,2.39,1.80,-11.46,-45.67,-8.87
1998,37.88,382.27,216.46,155.17,4.19,5.11,71.43,9.40,38.83,18.48,2.42,7.70,10.81,27.26,2.45,1.96,-14.17,-45.74,-7.37
1997,56.93,609.30,166.15,111.40,4.43,5.52,66.12,10.35,35.27,34.04,2.96,8.80,15.74,33.36,2.34,2.31,-25.99,-51.93,-26.25
1996,54.71,488.52,180.31,130.75,3.95,5.17,70.60,9.28,39.33,24.27,2.75,8.75,16.47,40.61,2.42,2.77,4.48,-11.22,3.55
1995,65.24,321.60,144.68,97.12,3.22,4.82,75.73,6.51,56.07,21.94,2.36,7.18,15.61,42.16,2.15,2.64,-21.00,-15.51,-28.71
