,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,44.77,198.95,154.52,120.66,26.21,2.99,122.07,5.46,66.84,2.62,0.80,9.02,15.33,78.37,10.74,3.57,4.18,94.69,-2.13
2016,42.34,198.60,172.93,135.04,20.83,2.97,122.89,5.00,73.00,2.23,0.73,6.82,11.13,53.92,8.84,3.33,16.88,106.29,1.82
2015,41.48,190.11,160.97,129.14,17.84,2.85,128.07,4.64,78.66,2.06,0.72,6.35,10.22,49.22,8.22,2.83,37.16,102.31,9.79
2014,41.99,178.52,168.67,125.88,24.88,3.00,121.66,4.77,76.51,2.14,0.81,8.99,14.96,54.70,10.55,3.60,27.84,81.09,4.86
2013,43.12,164.64,150.99,111.14,17.25,2.94,124.14,4.95,73.73,2.09,0.81,6.29,10.64,36.55,7.27,2.42,30.69,76.85,8.21
2012,30.83,1090.78,183.96,169.14,12.61,3.15,115.87,35.52,10.27,16.44,1.04,3.74,5.02,5.81,3.31,0.83,29.40,-6.85,7.94
2011,32.60,1345.95,243.48,222.05,63.08,2.85,128.07,43.15,8.45,21.26,1.19,7.44,10.79,5.91,5.81,1.77,-6.96,-64.25,-5.11
2010,31.54,2055.71,299.50,284.78,20.84,3.04,120.06,31.61,11.54,34.49,1.30,4.29,5.83,6.57,2.99,0.88,-1.68,-77.08,-0.46
2009,28.24,2272.66,233.63,208.32,-0.65,2.52,144.84,17.25,21.15,33.37,1.05,-0.68,-1.46,2.32,-0.99,-0.22,-10.56,-72.82,-3.76
2008,31.33,1193.28,192.57,156.14,-5.40,2.28,160.08,14.55,25.08,15.71,0.90,-0.96,-2.02,4.04,-1.55,-0.31,-23.38,-17.61,-10.25
2007,28.51,934.99,189.01,164.91,3.27,2.43,150.20,11.95,30.54,12.33,0.95,1.25,1.11,2.47,0.83,0.17,8.27,6.48,2.44
2006,30.55,863.02,175.61,142.59,0.70,2.25,162.22,10.72,34.04,10.18,0.82,0.94,0.55,3.80,0.46,0.08,-4.82,12.87,-2.61
2005,29.55,765.43,188.77,166.16,3.95,1.95,187.17,10.47,34.86,7.60,0.70,1.02,1.03,0.11,1.02,0.15,-1.02,24.19,-0.37
2004,34.58,703.12,173.02,149.69,-6.73,2.12,172.16,8.39,43.50,7.71,0.72,-2.62,-4.42,7.55,-4.14,-0.66,11.07,-25.15,5.14
2003,34.74,744.64,186.44,158.30,14.22,2.42,150.82,7.68,47.52,7.87,0.73,3.19,4.51,11.64,3.94,0.73,-9.18,-48.75,-3.62
2002,34.37,649.88,175.61,146.54,16.25,2.69,135.68,6.92,52.74,6.92,0.71,6.18,8.92,20.53,7.92,1.55,20.01,-23.65,8.79
2001,35.51,740.39,191.66,155.63,14.34,2.85,128.07,5.27,69.25,7.45,0.64,8.72,12.46,27.63,11.73,2.53,8.50,-41.63,3.19
2000,34.17,752.56,207.11,164.16,13.04,3.42,106.72,4.94,73.88,7.10,0.65,12.69,19.25,31.47,13.43,3.89,-70.80,-67.89,-29.27
1999,48.20,334.44,127.86,84.34,10.14,3.64,100.27,5.27,69.25,5.23,0.89,9.91,16.20,22.62,8.78,2.20,-21.46,1.89,-12.38
1998,41.39,322.93,157.88,109.07,11.93,4.17,87.52,7.53,48.47,4.43,1.11,17.94,30.84,44.42,14.97,3.67,23.54,19.00,9.10
