,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,32.51,349.42,266.14,208.60,37.60,5.84,62.50,6.73,54.23,2.25,0.57,10.37,15.03,79.15,17.63,6.87,51.63,129.28,0.71
2016,34.65,314.68,256.10,210.45,32.59,5.87,62.18,6.58,55.47,1.99,0.52,9.54,14.70,67.90,17.69,6.16,54.63,142.98,2.83
2015,34.22,316.24,299.90,237.23,23.50,5.96,61.24,6.12,59.64,2.13,0.57,7.34,11.23,55.03,12.04,4.50,94.91,128.75,6.37
2014,37.27,307.62,295.38,222.82,15.65,6.50,56.15,6.40,57.03,2.22,0.62,6.69,10.90,43.52,10.08,4.01,28.37,118.07,0.73
2013,43.69,282.49,244.09,190.89,13.73,7.27,50.20,6.30,57.93,2.11,0.63,5.65,9.64,39.03,8.13,3.19,27.03,135.05,3.42
2012,37.40,520.15,303.02,235.42,3.29,9.36,38.99,6.74,54.15,2.85,0.46,1.43,1.65,10.78,2.30,0.54,55.54,125.51,1.32
2011,35.32,527.58,331.15,263.35,18.54,9.58,38.10,7.20,50.69,2.92,0.47,5.98,8.45,27.53,11.93,2.95,116.59,135.57,1.75
2010,30.47,515.88,439.32,361.05,31.08,10.09,36.17,8.59,42.49,3.04,0.52,10.83,15.36,33.77,19.30,5.22,165.63,131.75,6.80
2009,32.73,430.22,283.67,223.73,10.63,8.77,41.61,7.48,48.79,2.14,0.43,4.89,6.90,11.09,10.19,2.09,82.68,116.05,4.77
2008,35.48,384.75,232.84,170.57,4.48,8.52,42.84,7.81,46.73,2.70,0.60,2.97,3.65,15.69,4.50,1.23,136.02,107.11,-0.45
2007,30.97,435.58,216.23,166.55,25.51,7.81,46.73,6.51,56.06,2.89,0.55,15.37,22.01,48.20,25.82,7.75,126.01,113.26,6.98
2006,33.78,390.89,176.76,115.04,20.34,7.19,50.76,5.69,64.14,2.32,0.49,14.10,21.43,23.05,26.15,6.23,71.22,101.06,2.43
2005,39.59,343.49,182.17,113.10,19.00,6.84,53.36,5.47,66.72,2.20,0.52,13.09,21.38,16.44,23.85,5.40,71.68,105.57,2.28
2004,42.68,325.54,181.15,108.96,19.00,6.89,52.97,5.70,64.03,2.15,0.53,15.56,26.55,33.11,26.23,6.23,63.51,108.74,5.17
2003,44.83,287.63,198.94,128.36,7.00,6.11,59.73,6.00,60.83,1.60,0.47,7.41,11.94,18.85,13.46,2.61,59.23,108.30,2.94
2002,45.22,268.89,179.41,109.64,4.80,6.22,58.68,5.31,68.73,1.26,0.40,6.62,10.32,12.58,13.31,2.22,58.14,99.23,3.53
2001,47.26,240.67,108.06,61.87,1.87,5.87,62.18,4.69,77.82,1.17,0.39,4.67,6.18,14.92,8.24,1.35,57.02,81.42,5.46
2000,45.01,235.01,120.51,73.31,4.22,6.27,58.21,4.57,79.86,1.42,0.47,11.14,18.03,18.58,19.50,4.02,49.70,78.41,5.97
1999,48.78,233.82,132.16,73.28,2.98,6.13,59.54,3.78,96.56,1.32,0.45,7.69,13.28,18.27,12.67,2.64,50.09,68.77,7.87
1998,57.54,182.72,116.53,60.30,2.52,6.12,59.64,3.87,94.32,1.36,0.54,8.62,16.39,20.18,11.97,3.01,45.35,60.29,9.51
1997,59.35,194.01,122.20,71.02,2.40,6.52,55.98,4.48,81.47,1.77,0.63,6.91,12.41,32.75,7.27,2.24,28.30,71.24,5.22
1996,54.94,204.78,127.02,65.41,3.97,6.92,52.75,5.02,72.71,2.29,0.81,9.36,16.53,32.53,8.74,2.86,42.53,97.8,6.59
1995,49.93,186.33,122.07,64.07,4.89,7.65,47.71,5.47,66.73,2.90,1.03,11.65,19.29,35.88,8.77,3.29,46.08,118.29,9.23
1994,47.04,194.84,134.38,64.23,6.07,7.52,48.54,5.08,71.85,3.06,1.06,11.74,19.27,35.97,9.02,3.19,33.29,125.3,5.93
1993,46.61,146.81,89.73,45.19,4.90,7.24,50.40,5.32,68.61,2.82,1.03,11.95,18.76,33.65,9.10,2.98,30.47,104.85,9.4
1992,46.04,152.50,97.81,53.60,5.74,7.06,51.70,5.20,70.19,3.30,1.17,11.39,18.03,36.07,7.84,2.53,37.62,116.71,12.0
