,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,48.19,1252.45,167.39,108.38,114.93,4.96,73.58,3.73,97.85,29.93,1.22,4.56,8.84,268.78,3.70,20.93,-0.90,86.40,-6.91
2016,49.42,1424.09,162.60,107.33,389.85,5.37,67.97,3.60,101.38,40.97,1.34,5.64,11.09,326.92,4.20,25.85,29.26,90.54,18.33
2015,49.21,2000.12,169.14,96.34,61.74,5.58,65.41,3.48,104.88,50.72,1.38,5.12,10.32,302.16,3.66,23.02,-6.92,65.41,-12.00
2014,53.03,1810.02,153.59,93.16,95.67,5.94,61.44,4.10,89.02,46.97,1.47,6.14,13.03,341.93,4.13,26.21,14.64,97.63,6.33
2013,53.74,1349.04,158.09,101.94,77.72,6.34,57.57,4.58,79.69,43.07,1.64,7.73,16.27,363.86,4.65,28.66,19.78,145.59,10.03
2012,39.67,2855.72,173.11,131.62,5342727.40,5.98,61.03,13.69,26.66,84.98,1.80,11.45,18.61,196.24,5.98,29.79,21.89,115.61,4.19
2011,37.10,2919.09,182.90,146.56,421.29,5.96,61.24,15.28,23.88,80.67,1.74,9.48,15.00,142.46,5.22,21.99,14.83,122.16,0.42
2010,36.78,2483.98,190.71,150.40,234.31,6.04,60.43,15.96,22.86,69.43,1.77,8.35,11.81,148.90,5.56,7.72,36.41,85.46,10.87
2009,24.35,4052.73,187.28,154.53,127.32,5.41,67.46,9.26,39.41,54.43,1.02,5.60,7.33,8.35,5.37,2.94,46.17,51.68,9.01
2008,24.68,4516.60,182.94,126.43,66.82,3.38,107.98,5.20,70.19,67.32,1.12,6.39,10.08,11.93,6.60,3.88,33.92,36.87,4.92
2007,46.44,2040.88,150.80,105.90,66.71,5.56,65.64,8.47,43.09,68.74,1.96,9.34,18.83,43.00,4.68,7.52,9.44,26.37,3.54
2006,55.72,1601.39,125.46,77.60,671.62,5.11,71.42,5.92,61.65,43.09,1.29,7.64,15.90,27.52,4.98,5.65,1.97,18.66,-0.02
2005,47.87,1308.73,139.62,83.73,11940.21,6.23,58.58,5.51,66.24,20.61,0.90,11.13,18.47,37.89,9.61,6.03,11.32,30.0,4.86
2004,24.99,1030.09,299.77,242.51,3456.00,7.67,47.58,6.40,57.03,8.63,0.70,15.08,19.16,19.76,19.34,5.91,-23.49,57.22,-7.69
2003,16.83,915.66,271.72,198.78,2110.42,7.34,49.72,6.67,54.72,9.14,0.83,13.82,16.41,21.48,15.55,5.07,53.34,76.05,6.48
2002,14.70,870.41,418.89,348.40,839.56,9.02,40.46,8.94,40.82,10.81,1.06,13.00,15.19,36.52,12.15,5.02,72.71,112.09,0.14
2001,14.31,959.54,520.02,451.07,1471.95,10.40,35.09,8.19,44.56,11.40,1.02,23.13,27.04,70.66,20.77,8.19,82.75,154.88,7.38
2000,14.75,1036.56,535.94,457.68,1330.59,13.41,27.21,8.43,43.29,13.54,1.11,27.91,32.46,87.43,22.14,9.98,165.20,188.58,22.44
1999,13.20,1334.34,642.24,549.91,1088.23,15.51,23.53,8.05,45.34,15.48,1.01,33.88,38.97,110.07,29.15,12.47,176.02,224.24,20.17
1998,13.04,1048.94,673.08,605.82,1790.78,20.59,17.73,8.51,42.90,11.88,0.98,39.16,45.57,122.34,32.89,14.26,254.68,320.26,37.13
1997,15.72,773.43,556.46,481.78,2742.60,23.69,15.40,7.39,49.39,8.38,0.91,44.03,53.39,178.31,32.93,22.40,184.35,224.31,33.58
1996,22.53,691.16,382.06,316.09,1262.61,28.21,12.94,9.32,39.16,13.85,1.55,58.56,77.13,315.62,28.58,31.97,212.82,254.61,55.61
1995,27.22,1004.43,330.46,276.67,291.55,19.92,18.32,11.50,31.73,24.53,1.78,58.35,83.09,315.00,24.78,32.51,150.81,289.95,50.94
1994,35.29,573.38,248.61,212.60,92.57,15.67,23.29,9.87,36.98,13.10,1.48,44.32,68.14,150.06,22.49,16.78,122.55,228.51,63.04
