,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,36.29,128.12,120.19,96.12,53.16,5.32,68.6,8.91,40.96,1.56,0.84,9.57,15.1,49.18,11.25,3.72,62.66,236.36,10.02
2016-01-01,39.16,126.79,109.32,87.84,6.71,4.97,73.44,9.01,40.51,1.43,0.76,0.68,0.82,5.02,0.65,0.19,28.75,235.82,4.12
2015-01-01,40.05,138.84,125.7,97.37,9.68,5.68,64.26,9.29,39.28,1.68,0.84,2.81,4.69,14.93,2.97,1.09,73.38,226.97,9.86
2014-01-01,52.5,121.31,95.1,77.41,7.28,5.88,62.07,8.41,43.4,1.69,0.87,4.98,10.23,22.64,5.06,2.31,52.33,129.39,14.58
2013-01-01,61.71,75.91,57.12,39.92,2.12,5.56,65.64,7.67,47.58,1.4,0.78,1.72,2.79,6.2,1.21,0.57,25.25,84.75,12.91
2012-01-01,69.29,109.1,62.54,46.93,-4.93,6.16,59.25,9.99,36.53,1.5,0.8,-4.22,-15.91,-30.13,-6.19,-3.91,14.96,79.33,6.65
2011-01-01,68.44,67.17,40.87,27.31,-14.02,7.13,51.19,8.81,41.43,1.31,0.75,-9.36,-28.33,-86.69,-13.28,-8.81,16.16,73.1,15.98
2010-01-01,61.49,110.38,77.91,51.95,-2.69,10.61,34.4,10.95,33.33,2.01,1.12,-2.8,-8.39,-14.35,-3.13,-2.29,23.8,56.78,10.07
2009-01-01,44.6,167.86,170.44,123.33,-8.47,7.4,49.32,8.35,43.71,2.72,1.01,-1.32,-2.51,-15.2,-1.47,-0.74,18.76,34.53,5.16
2008-01-01,36.44,239.31,223.3,177.58,8.65,6.49,56.24,8.77,41.61,3.99,1.1,3.72,5.06,15.14,3.05,1.56,43.0,30.25,10.85
2007-01-01,30.83,314.88,313.29,254.09,1940.0,6.76,53.99,8.67,42.09,4.18,1.4,15.12,24.7,59.94,10.35,6.51,42.98,14.78,10.47
2006-01-01,58.28,130.56,129.27,81.88,386.15,7.67,47.58,6.91,52.82,2.56,1.34,4.59,9.48,19.3,2.69,1.31,27.23,0.0,14.58
2005-01-01,66.41,117.11,132.3,67.41,82.38,8.82,41.38,6.77,53.91,1.47,0.98,1.16,2.06,3.64,0.79,0.21,0.0,0.0,0.0
