,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,39.31,508.04,353.58,310.62,1.13,4.01,91.02,6.42,56.85,3.04,0.44,0.1,-0.11,0.34,-0.15,-0.03,-11.48,57.17,-1.3
2016-01-01,37.93,615.56,335.21,302.49,2.34,3.56,102.52,5.75,63.47,2.84,0.35,0.52,0.52,1.53,0.96,0.17,10.26,67.18,-5.3
2015-01-01,32.47,718.69,494.29,454.92,152.64,3.68,99.18,7.07,51.62,3.25,0.46,35.25,56.97,196.7,76.73,15.03,33.9,108.95,1.18
2014-01-01,46.25,452.65,190.86,159.51,10.9,3.93,92.87,9.63,37.9,3.69,0.64,3.45,5.84,13.14,4.97,1.15,26.92,114.6,2.97
2013-01-01,44.7,402.31,151.21,129.34,9.42,3.16,115.5,10.28,35.5,3.26,0.56,2.77,4.71,10.42,4.47,0.87,25.13,172.33,4.29
2012-01-01,39.47,526.63,128.88,101.38,18.1,4.12,88.59,10.32,35.36,3.25,0.46,4.35,6.56,2.73,8.81,1.17,15.16,223.94,2.01
2011-01-01,33.68,502.54,104.49,86.0,23.8,4.13,88.37,10.35,35.26,3.05,0.45,5.32,7.77,0.03,11.43,1.31,19.07,198.19,2.52
2010-01-01,34.31,570.96,123.66,108.23,26.66,4.99,73.14,9.86,37.01,3.98,0.49,4.77,6.79,-4.01,9.1,1.0,0.64,196.0,0.11
2009-01-01,29.45,542.44,203.44,179.75,1503.15,3.02,120.86,6.11,59.73,2.76,0.4,4.48,6.28,-4.64,10.94,0.8,60.07,170.27,6.53
2008-01-01,34.69,449.47,170.78,154.79,-759.86,3.2,114.06,7.98,45.73,4.88,0.82,-4.72,-8.47,-9.35,-6.95,-1.06,49.73,198.45,7.13
2007-01-01,42.63,317.13,132.94,98.4,-10.55,3.53,103.39,10.58,34.49,4.65,0.98,-4.42,-8.42,-5.29,-5.02,-1.11,6.87,90.18,1.55
2006-01-01,42.31,248.31,147.49,112.31,-37.46,4.12,88.59,9.0,40.55,3.92,1.0,-8.97,-15.33,2.24,-9.65,-2.23,18.29,130.81,3.77
2005-01-01,37.43,282.85,172.1,120.79,8.97,4.62,79.0,7.49,48.73,3.21,0.81,1.33,1.86,5.7,1.44,0.29,16.41,152.9,1.71
2004-01-01,35.39,237.65,162.6,124.66,14.4,4.91,74.33,8.47,43.09,2.29,0.68,6.02,8.91,11.35,8.4,1.43,43.42,146.56,8.17
2003-01-01,37.47,211.6,147.6,127.27,6.78,3.73,97.85,11.57,31.54,1.47,0.48,4.52,6.32,4.34,8.06,1.01,29.8,103.14,7.68
2002-01-01,36.6,202.81,143.87,119.38,5.15,4.24,86.08,15.35,23.77,1.46,0.52,5.34,7.34,7.21,8.62,1.1,66.04,85.5,15.06
2001-01-01,40.33,173.67,149.29,111.87,-1.51,3.33,109.6,10.78,33.85,1.25,0.56,-2.54,-6.39,10.9,-7.38,-0.99,74.52,69.03,14.91
2000-01-01,50.02,219.68,202.33,183.66,9.2,4.65,78.49,11.25,32.44,1.62,0.57,11.42,19.71,25.2,15.6,2.89,37.7,57.42,8.55
1999-01-01,43.58,127.37,87.05,70.93,3.53,4.97,73.44,10.42,35.02,1.12,0.58,4.57,6.34,10.1,6.03,0.94,10.55,56.91,4.35
1998-01-01,34.13,148.19,98.69,82.97,39.55,5.89,61.97,13.33,27.38,1.45,0.69,15.59,22.83,26.46,17.38,3.32,42.12,85.21,14.61
1997-01-01,31.31,158.76,143.35,119.68,51.88,5.45,66.97,13.76,26.52,1.99,0.88,15.65,21.93,21.35,15.3,3.01,74.0,147.7,23.38
1996-01-01,27.63,200.76,215.08,180.68,60.0,6.66,54.8,13.08,27.9,3.04,1.14,17.45,23.59,39.38,13.4,3.32,108.48,159.96,22.88
1995-01-01,26.64,208.9,225.98,182.07,20989.0,6.98,52.29,12.44,29.34,3.1,1.15,24.63,33.33,55.89,18.19,4.68,121.55,121.97,26.44
1994-01-01,26.07,184.11,217.34,186.53,3558.0,6.43,56.77,11.42,31.96,2.52,1.04,15.73,20.53,31.05,13.34,2.85,103.53,120.61,22.11
1993-01-01,23.09,156.65,234.38,180.0,1156.0,4.81,75.88,7.08,51.55,2.13,1.1,7.36,9.89,14.44,6.57,1.42,144.92,66.88,22.38
1992-01-01,37.55,139.94,150.15,101.7,351.0,4.94,73.89,8.7,41.95,2.79,1.36,2.86,3.81,9.59,1.72,0.59,22.31,34.45,7.41
