,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,53.79,822.77,141.63,139.88,13.85,6.14,59.44,,,34.26,2.11,5.26,10.58,29.86,2.40,2.07,5.68,93.04,3.12
2016,50.44,891.44,172.88,170.82,9.67,6.22,58.68,,,29.92,2.04,3.18,5.48,18.96,1.24,1.11,0.43,104.00,
2015,44.61,947.46,216.47,213.68,41.73,6.20,58.87,,,31.72,2.24,6.94,13.06,34.23,3.12,2.70,32.73,90.20,13.75
2014,48.03,835.97,185.03,183.24,25.58,6.21,58.77,,,35.92,2.71,5.79,11.68,27.74,2.11,2.20,13.90,135.99,7.35
2013,56.18,575.17,138.36,134.93,12.75,5.98,61.03,,,30.20,2.69,3.89,8.35,20.63,1.31,1.40,5.64,97.83,5.09
2012,39.23,875.76,75.57,74.53,12.46,9.01,40.51,,,5.40,0.51,8.40,13.49,1.06,13.64,2.37,24.58,19.43,3.18
2011,44.47,439.83,21.73,21.51,720.63,13.56,26.91,,,5.42,0.68,12.26,18.41,4.27,14.03,3.00,12.57,38.82,6.66
2010,14.20,394.45,114.96,107.77,36466.00,9.74,37.47,,,3.42,0.74,3.69,4.35,0.49,4.99,0.68,5.37,36.59,-6.82
2009,15.99,387.13,115.97,113.27,104.60,12.83,28.44,,,5.43,1.18,11.65,14.71,4.09,9.90,2.38,53.00,50.89,2.65
2008,26.02,338.64,133.39,128.00,79.27,12.54,29.10,,,5.35,1.17,9.77,12.52,4.96,6.91,1.82,8.99,33.9,-6.45
