,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,47.05,172.03,196.58,101.91,21.99,4.53,80.57,3.09,118.12,2.16,0.92,7.84,14.1,53.74,8.14,3.93,25.89,106.76,2.23
2016-01-01,46.4,171.9,210.16,120.72,24.66,4.59,79.52,3.14,116.24,1.97,0.88,8.4,15.36,55.06,9.16,4.0,58.79,113.73,8.1
2015-01-01,48.48,150.38,165.72,90.92,16.66,4.29,85.08,3.15,115.87,1.93,0.86,6.59,12.53,43.48,7.17,3.16,54.5,145.04,9.16
2014-01-01,52.71,157.64,168.92,94.34,20.56,4.62,79.0,3.54,103.1,2.13,0.98,8.2,16.73,54.26,7.97,3.95,45.87,75.07,9.24
2013-01-01,54.26,145.66,165.65,87.96,12.23,5.11,71.42,3.71,98.38,1.95,0.96,6.37,13.19,38.3,6.08,2.69,38.11,85.01,7.22
2012-01-01,52.67,198.9,172.93,90.73,7.73,6.03,60.53,4.03,90.57,2.24,0.83,3.83,7.41,11.95,4.13,1.56,52.39,70.37,8.84
2011-01-01,56.75,182.65,134.99,63.35,5.47,6.23,58.58,4.68,77.99,2.46,0.92,2.15,4.0,3.09,1.91,0.83,10.83,48.63,-0.74
2010-01-01,54.48,182.83,130.61,70.84,30.0,6.28,58.12,5.41,67.46,2.68,0.96,9.04,18.77,30.27,8.36,3.73,7.73,65.46,-0.15
2009-01-01,51.68,212.44,151.18,90.55,13.41,3.79,96.3,3.97,91.93,1.96,0.64,5.12,10.18,13.92,7.26,1.83,59.43,83.7,13.15
2008-01-01,54.38,200.01,153.15,96.85,3.23,4.04,90.34,5.66,64.48,2.55,0.92,2.23,3.58,18.61,1.82,0.63,39.42,57.86,3.94
2007-01-01,56.97,180.91,119.23,79.16,11.73,4.2,86.9,5.76,63.36,2.92,0.97,7.78,16.44,27.66,7.08,2.82,13.27,52.59,-0.69
2006-01-01,55.22,183.85,119.38,73.66,16.49,4.62,79.0,5.13,71.15,2.85,0.91,9.59,19.69,33.34,8.97,3.06,26.27,64.45,7.69
2005-01-01,52.59,170.33,140.0,82.7,7.53,4.16,87.74,3.71,98.38,1.78,0.7,5.47,10.08,10.02,6.7,1.42,16.71,64.95,1.99
2004-01-01,47.57,179.41,155.71,81.33,10.18,4.85,75.25,3.63,100.55,1.96,0.74,7.3,12.91,14.3,8.74,1.69,23.21,62.31,5.47
2003-01-01,47.14,161.87,123.3,73.43,4.3,4.37,83.52,3.08,118.5,1.58,0.59,3.82,5.74,9.16,4.99,0.72,17.99,51.48,5.84
2002-01-01,46.25,154.39,126.12,71.4,0.31,4.43,82.39,2.72,134.19,1.28,0.53,0.42,-1.27,3.05,-1.3,-0.16,26.91,45.76,7.75
2001-01-01,45.38,149.82,126.82,61.72,-0.18,3.89,93.83,2.08,175.48,1.01,0.46,-0.73,-3.76,2.49,-4.58,-0.48,28.49,37.42,7.5
2000-01-01,45.95,152.88,134.25,58.8,1.68,5.08,71.85,2.73,133.69,1.23,0.56,2.69,2.81,9.48,2.68,0.36,14.96,31.31,3.98
1999-01-01,44.14,150.34,124.96,69.66,4.75,5.73,63.69,3.17,115.14,1.19,0.53,4.62,6.23,15.15,6.42,0.84,14.77,31.69,4.56
1998-01-01,33.78,169.3,144.75,78.91,6.11,6.65,54.88,3.46,105.49,1.39,0.61,6.34,7.95,16.38,8.35,1.17,38.12,40.99,7.97
1997-01-01,28.11,183.62,210.13,122.37,6.95,7.09,51.48,3.51,103.99,1.64,0.69,8.59,11.5,20.65,9.45,1.79,54.52,43.0,9.65
1996-01-01,43.46,138.39,153.13,70.92,2.87,7.09,51.48,3.45,105.8,1.52,0.82,5.92,8.42,16.74,4.91,1.16,29.17,39.69,6.92
1995-01-01,55.85,117.32,99.69,40.8,4.61,7.22,50.55,3.88,94.07,1.71,0.88,10.31,19.21,29.09,8.73,2.5,8.87,33.97,3.78
1994-01-01,53.43,110.16,92.27,44.13,4.78,7.33,49.8,4.1,89.02,1.85,1.01,8.41,15.01,28.67,6.88,1.64,28.65,49.58,12.54
