,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,28.45,458.13,184.39,87.69,6.98,8.45,43.19,2.53,144.26,5.96,0.96,1.36,1.54,2.75,1.15,0.16,6.44,-15.58,2.45
2016-01-01,27.47,439.8,181.17,89.2,-2.75,8.83,41.33,2.29,159.38,6.02,0.93,-0.78,-1.47,-1.24,-1.09,-0.16,46.28,-34.73,16.91
2015-01-01,34.33,451.79,158.18,60.68,-27.07,9.41,38.78,2.1,173.8,5.4,0.79,-6.35,-8.99,-10.49,-8.29,-1.08,-37.11,-39.2,-28.54
2014-01-01,19.87,544.32,281.86,140.01,5.12,9.08,40.19,2.38,153.36,5.44,0.77,0.11,0.09,0.27,0.09,0.01,-29.16,-19.82,-14.62
2013-01-01,19.67,587.83,433.02,320.31,400.38,8.18,44.62,2.66,137.21,8.38,0.62,-1.78,-2.18,0.64,-2.89,-0.37,-24.2,23.75,-33.31
2012-01-01,9.95,4529.22,912.09,823.25,224.55,10.15,35.96,2.69,135.68,20.51,0.41,69.87,94.7,-7.55,156.46,14.16,27.96,1449.08,3.06
2011-01-01,46.36,120.51,94.83,35.18,4.7,13.24,27.56,2.83,128.97,1.05,0.6,1.17,1.53,5.34,1.33,0.15,18.38,1382.61,6.66
2010-01-01,45.87,2064.29,89.65,35.01,-2.88,15.42,23.67,3.0,121.66,20.09,0.67,-3.42,-7.76,-0.41,-6.32,-0.72,0.0,0.0,0.0
2009-01-01,53.41,1698.58,95.98,47.79,-3.93,17.46,20.9,2.43,150.2,21.53,0.73,-4.84,-12.4,-4.41,-8.48,-1.23,47.7,0.0,29.71
2008-01-01,56.63,1753.51,100.27,30.91,-4.0,9.01,40.51,3.41,107.03,41.42,1.23,-4.81,-14.08,-4.19,-4.99,-1.5,26.34,0.0,20.5
2007-01-01,62.7,1281.47,107.73,40.45,5.13,5.26,69.39,5.14,71.01,55.23,1.83,5.28,12.24,3.03,2.42,1.25,0.0,0.0,0.0
2006-01-01,62.7,1275.27,117.31,51.91,1.35,5.23,69.78,5.47,66.72,84.15,2.79,0.83,0.49,7.46,0.07,0.05,0.0,0.0,0.0
2005-01-01,72.0,1381.0,112.0,49.0,0.0,7.43,49.12,7.27,50.2,140.94,2.76,-4.0,-17.0,-8.26,-1.74,-0.9,0.0,0.0,0.0
2004-01-01,73.0,2231.0,103.0,67.0,0.0,7.42,49.19,7.43,49.12,32.65,1.73,-19.0,-58.0,-1.63,-11.85,-2.62,0.0,0.0,0.0
2003-01-01,57.0,628.0,100.0,61.0,0.0,9.53,38.3,5.22,69.92,12.33,1.51,-13.0,-30.0,-0.4,-10.0,-2.08,0.0,0.0,0.0
2002-01-01,51.0,510.0,85.0,52.0,-3.0,4.67,78.15,7.39,49.39,5.59,0.62,-3.0,-8.0,-5.0,-7.0,-0.79,-21.04,-14.03,-14.33
2001-01-01,33.33,271.61,130.02,112.52,-5.96,3.19,114.42,11.38,32.07,1.99,0.49,-2.22,-3.75,-5.4,-5.23,-0.46,26.49,323.05,7.34
2000-01-01,30.37,283.94,220.17,199.58,5.46,4.09,89.24,14.97,24.38,2.81,0.77,2.85,3.48,3.78,3.06,0.53,3.63,59.44,0.85
1999-01-01,34.03,211.22,158.66,133.77,-5.52,5.72,63.8,14.71,24.8,2.95,0.97,-2.62,-4.38,-6.9,-3.06,-0.58,0.0,101.88,0.0
1998-01-01,29.79,202.46,274.79,231.05,2.22,6.51,56.07,10.37,35.2,2.71,1.0,0.82,0.67,0.1,0.45,0.1,46.54,124.46,9.2
1997-01-01,38.11,190.7,167.29,127.06,-3.59,10.26,35.58,15.03,24.28,4.21,1.61,-2.62,-5.58,-5.26,-2.31,-0.71,-4.9,57.3,-1.49
1996-01-01,28.4,221.6,253.52,189.43,-11.02,5.95,61.34,8.07,45.23,2.01,0.78,-3.42,-4.89,-8.12,-4.79,-0.66,-24.61,58.42,-7.22
1995-01-01,18.84,229.01,577.53,461.93,50.55,5.13,71.15,6.63,55.05,2.07,0.82,4.48,5.51,4.71,5.4,0.87,226.77,93.87,10.06
1994-01-01,21.25,232.76,497.35,361.48,34.11,7.39,49.39,6.39,57.12,3.46,1.3,13.14,17.45,36.11,9.82,3.08,112.92,84.08,5.63
