,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,53.35,149.63,197.91,108.22,2.24,8.67,42.09,6.05,60.33,2.79,1.31,1.13,1.42,1.77,0.51,0.44,-15.92,23.87,-4.42
2016,51.71,146.34,211.92,127.89,3.58,9.20,39.67,6.02,60.63,3.03,1.39,2.37,4.07,2.95,1.42,0.49,28.33,24.47,4.82
2015,49.05,143.44,203.34,105.61,6.12,8.65,42.19,5.48,66.60,2.93,1.39,1.61,2.57,2.93,1.00,0.31,-21.41,0.85,-5.36
2014,37.90,218.73,312.55,179.55,12.10,9.45,38.62,7.75,47.09,5.17,1.82,2.56,3.57,4.94,1.29,0.43,9.88,4.76,0.70
2013,29.53,232.14,627.61,365.73,3.25,8.97,40.69,6.68,54.64,5.81,1.83,0.66,0.75,0.80,0.27,0.09,163.11,58.92,8.95
2012,36.94,237.83,303.68,153.95,-0.97,8.23,44.34,5.94,61.44,5.90,1.66,-0.70,-1.48,-2.21,-0.56,-0.19,25.39,7.93,2.24
2011,37.36,259.93,279.87,153.50,34.91,8.69,42.00,6.87,53.12,5.98,1.71,9.47,14.27,-4.48,5.40,1.89,-30.67,-7.78,-6.93
2010,32.85,256.36,411.22,237.82,23.09,8.62,42.34,6.93,52.66,5.61,1.61,4.25,6.17,7.69,2.52,0.80,-25.77,21.63,-3.96
2009,35.65,259.63,357.17,240.96,24.18,9.47,38.54,6.46,56.50,5.94,1.65,4.66,7.09,9.57,2.69,0.91,114.20,59.41,14.50
2008,38.75,239.63,287.05,141.49,-0.18,9.45,38.62,6.98,52.29,6.07,1.75,-0.16,-1.05,0.15,-0.37,-0.13,-53.12,-5.05,-9.63
2007,36.22,242.26,312.18,202.95,10.43,8.18,44.62,7.47,48.86,4.83,1.45,3.57,4.92,8.90,2.22,0.63,-2.66,71.98,-1.23
2006,32.51,218.32,290.68,195.19,8.14,7.13,51.19,6.42,56.85,3.47,1.11,2.14,2.80,4.13,1.69,0.36,14.00,152.27,1.27
2005,33.77,220.71,330.38,224.66,5.10,7.12,51.26,6.64,54.96,3.31,1.05,1.29,1.62,4.77,0.98,0.20,26.78,223.18,3.20
2004,38.74,217.65,284.86,207.13,-0.71,7.29,50.06,7.22,50.55,3.21,1.05,-0.28,-1.01,-0.11,-0.59,-0.12,21.42,280.72,2.64
2003,39.80,208.36,325.05,232.07,4.64,7.43,49.12,7.10,51.40,2.81,1.09,1.04,1.05,1.78,0.60,0.12,1.52,373.73,-0.31
2002,34.72,220.31,308.08,207.71,3.04,6.84,53.36,6.38,57.21,2.85,0.99,1.81,1.96,2.01,1.30,0.23,18.20,743.95,1.67
2001,33.62,196.94,220.27,144.33,2.84,6.07,60.13,6.01,60.73,2.58,0.96,1.37,1.24,2.70,0.86,0.14,28.57,87.60,4.51
2000,33.01,199.06,312.00,188.75,1.46,5.79,63.03,6.28,58.12,2.54,0.98,1.61,1.05,2.14,0.69,0.12,36.18,45.27,3.51
1999,36.71,172.67,166.73,103.45,0.41,5.74,63.58,5.46,66.84,2.46,0.97,0.48,-0.88,0.96,-0.57,-0.10,34.68,37.05,7.07
1998,38.87,161.51,155.34,80.87,-1.74,5.97,61.14,4.73,77.17,2.38,1.00,-1.71,-5.05,-4.76,-3.17,-0.57,8.57,37.33,1.89
1997,28.77,160.82,213.49,132.52,1.53,7.38,49.46,8.83,41.34,3.65,1.50,1.48,0.89,1.46,0.44,0.11,9.81,145.98,1.41
1996,23.71,209.54,234.51,140.83,10.17,7.33,49.80,7.92,46.09,4.12,1.52,7.70,9.41,13.02,4.59,1.08,31.20,132.02,2.42
1995,27.96,194.00,175.78,117.51,5.27,7.46,48.93,7.06,51.70,3.40,1.36,4.49,5.18,6.93,2.71,0.59,39.03,129.3,9.25
1994,30.28,165.51,152.79,85.71,2.96,8.00,45.62,5.86,62.28,2.80,1.22,3.73,4.06,4.25,2.20,0.47,16.53,90.62,3.3
1993,37.61,143.83,125.37,72.62,1.30,8.80,41.48,6.15,59.35,2.84,1.26,1.83,0.78,1.17,0.39,0.09,25.68,70.91,9.55
