,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,50.83,219.01,138.6,76.61,17404.4,4.07,89.68,1.7,214.7,2.8,0.65,4.47,9.78,37.9,6.91,2.76,8.37,89.52,-0.45
2016-01-01,57.3,223.11,129.95,70.36,42847.1,3.91,93.35,1.61,226.7,3.25,0.67,5.43,13.14,53.47,8.09,3.8,15.0,84.03,6.17
2015-01-01,59.97,238.87,126.95,66.6,42280.24,4.66,78.32,1.68,217.26,4.01,0.75,6.07,15.62,61.04,8.13,4.53,9.56,69.59,1.89
2014-01-01,62.21,244.13,125.15,59.94,47815.9,5.64,64.71,1.6,228.12,4.41,0.78,6.71,18.46,70.2,8.61,4.95,12.82,76.29,7.82
2013-01-01,65.17,233.45,119.15,52.45,3724.71,5.54,65.88,1.42,257.04,3.94,0.72,6.27,17.63,54.85,8.68,4.19,12.95,80.59,9.72
2012-01-01,21.15,908.95,141.19,84.01,1357.67,5.56,65.64,2.69,135.68,3.26,0.29,10.82,13.73,16.1,37.62,3.79,24.37,71.52,-2.95
2011-01-01,21.37,885.65,157.44,106.13,831.62,5.89,61.96,3.05,119.67,2.97,0.28,11.01,13.99,14.99,38.83,3.61,28.45,74.2,-1.88
2010-01-01,21.41,781.92,173.96,126.51,563.73,6.76,53.99,3.09,118.12,2.87,0.3,10.85,13.77,14.01,36.14,3.3,41.91,85.44,0.99
2009-01-01,21.4,741.28,173.61,118.48,249.81,5.94,61.44,2.6,140.38,2.62,0.3,8.5,10.91,12.3,28.17,2.5,38.24,66.5,2.03
2008-01-01,23.29,643.05,161.64,104.54,69.87,5.82,62.71,2.71,134.68,2.88,0.35,5.68,7.38,13.44,15.97,1.6,48.15,53.92,4.22
2007-01-01,24.68,610.99,215.51,152.6,77.52,5.22,69.92,2.42,150.82,2.55,0.34,7.27,9.55,11.87,21.36,2.01,36.46,52.27,4.85
2006-01-01,25.18,569.55,221.06,163.81,47.27,4.38,83.33,2.75,132.72,2.29,0.32,5.47,7.14,6.83,16.66,1.37,42.56,52.27,5.22
2005-01-01,24.23,526.95,245.23,175.7,41.0,4.37,83.52,2.91,125.42,1.97,0.35,5.47,7.1,4.0,15.41,1.32,41.76,43.53,3.46
2004-01-01,24.83,400.21,255.67,174.75,25.51,3.91,93.35,2.75,132.72,1.45,0.32,5.17,6.59,2.35,15.93,1.2,30.96,49.22,0.83
2003-01-01,22.88,358.25,303.84,221.18,17.14,4.25,85.88,2.85,128.07,1.28,0.31,6.31,7.8,3.43,19.49,1.4,9.43,45.53,-2.4
2002-01-01,22.78,339.58,295.53,214.85,12.13,4.23,86.28,2.65,137.73,1.25,0.32,5.61,6.88,6.55,16.58,1.21,53.67,44.8,3.26
2001-01-01,24.76,324.45,259.27,177.87,10.36,3.63,100.55,2.43,150.2,1.09,0.33,4.8,5.71,5.33,13.56,0.98,40.6,41.96,2.59
2000-01-01,25.94,278.43,261.23,186.01,325.25,3.49,104.58,1.9,192.11,2.06,0.55,10.64,15.53,34.44,19.19,3.22,38.28,113.04,1.84
1999-01-01,36.87,234.75,186.39,123.19,220.45,3.19,114.42,1.71,213.45,2.3,0.62,14.14,24.09,61.42,22.78,4.58,36.98,116.35,10.01
1998-01-01,46.09,202.91,151.53,98.49,272.26,2.74,133.21,1.68,217.26,2.38,0.64,17.7,34.69,83.0,27.5,7.08,29.06,107.68,12.33
1997-01-01,52.53,174.87,131.72,90.97,89.36,2.41,151.45,2.0,182.5,2.3,0.65,18.2,39.07,89.06,27.78,7.63,43.41,97.31,34.28
1996-01-01,55.59,153.68,121.12,89.0,32.93,2.61,139.85,2.39,152.72,2.31,0.62,16.51,36.41,81.8,22.77,6.73,28.39,80.37,25.85
