,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,28.68,380.19,195.06,141.18,33.85,4.45,82.02,6.12,59.64,5.09,0.92,2.34,3.25,14.05,2.43,0.18,18.13,114.54,4.29
2016-01-01,33.02,417.11,178.44,139.04,19.2,5.63,64.83,7.52,48.53,7.41,1.02,3.18,4.53,11.27,2.96,0.46,3.89,110.78,-0.2
2015-01-01,34.46,814.51,248.9,206.67,47.44,7.16,50.97,8.11,45.0,13.62,1.2,2.95,4.29,7.5,2.41,0.5,23.32,134.7,3.49
2014-01-01,30.63,843.88,312.13,252.22,83.03,6.26,58.3,7.68,47.52,14.0,1.35,4.7,6.47,13.21,3.44,0.97,37.7,121.01,6.99
2013-01-01,25.87,716.86,387.28,306.05,56.46,5.28,69.12,6.95,52.51,13.6,1.41,1.76,2.34,6.47,1.25,0.46,53.68,186.45,7.2
2012-01-01,18.73,725.89,373.08,275.6,57.8,3.52,103.69,5.03,72.56,7.12,0.8,2.42,2.89,2.81,3.0,0.43,52.48,221.78,3.34
2011-01-01,16.6,733.97,471.18,360.78,297.46,3.52,103.69,5.37,67.97,7.55,0.86,9.08,10.99,6.42,10.41,1.63,100.55,294.91,6.59
2010-01-01,18.8,776.48,409.83,312.1,94.99,3.49,104.58,5.18,70.46,8.43,0.88,4.05,5.03,5.57,4.7,0.76,49.54,285.81,1.72
2009-01-01,21.75,812.5,361.78,286.14,21.66,2.7,135.18,4.68,77.99,8.47,0.82,1.68,2.15,3.74,1.96,0.31,108.11,343.31,19.0
2008-01-01,31.43,673.93,221.69,170.29,11.57,2.26,161.5,5.8,62.93,9.14,0.93,1.31,1.55,5.6,1.4,0.2,67.1,273.89,21.6
2007-01-01,21.19,1541.04,374.3,324.14,11.33,1.94,188.14,7.69,47.46,18.05,0.92,3.87,5.04,7.4,4.27,0.69,149.76,208.82,24.95
2006-01-01,37.0,1673.0,221.0,197.0,8.0,1.85,197.29,9.68,37.7,14.57,0.92,4.0,5.0,9.0,4.0,0.77,32.0,162.0,10.0
2005-01-01,37.0,949.0,212.0,189.0,11.0,1.78,205.05,12.95,28.18,14.57,0.99,5.0,7.0,10.0,5.0,0.95,38.0,147.0,13.0
2004-01-01,38.0,946.0,206.0,191.0,8.0,1.87,195.18,21.31,17.12,17.84,1.16,5.0,8.0,8.0,4.0,1.02,33.0,154.0,12.0
2003-01-01,44.0,1102.0,195.0,184.0,15.0,1.82,200.54,25.29,14.43,19.23,1.06,8.42,14.0,16.0,7.0,1.91,3.0,140.0,2.0
2002-01-01,43.0,707.0,176.0,169.0,4.0,1.95,187.17,38.94,9.37,14.04,1.14,6.0,8.0,13.0,4.0,0.92,9.0,222.0,5.0
2001-01-01,38.0,1034.0,202.0,193.0,3.0,2.2,165.9,47.59,7.66,24.09,1.47,4.0,4.0,12.0,2.0,0.46,30.0,295.0,12.0
2000-01-01,42.36,1039.17,211.51,203.71,3.17,1.52,240.13,39.18,9.32,17.69,1.1,7.99,10.34,17.12,5.43,1.33,43.29,64.1,16.74
1999-01-01,48.31,933.37,178.01,171.92,4.24,1.54,237.0,46.58,7.84,18.26,1.07,9.6,14.26,18.61,6.62,1.98,7.52,202.78,0.72
1998-01-01,46.34,977.42,212.46,206.73,2.8,1.29,282.94,54.65,6.67,18.91,1.06,7.37,10.38,25.7,4.69,1.52,40.7,-399.26,21.86
1997-01-01,60.63,760.09,147.26,144.67,2.36,1.77,206.21,90.16,4.04,25.05,1.33,7.68,10.94,33.1,3.17,1.59,-17.62,-844.91,-29.37
1996-01-01,55.27,1101.03,150.17,144.86,2.62,1.88,194.15,90.27,4.04,22.09,1.34,7.83,11.35,29.35,3.2,1.98,-43.38,-1087.87,-43.43
1995-01-01,60.01,784.87,116.61,111.62,2.52,3.92,93.11,115.34,3.17,22.7,1.69,6.36,8.27,25.53,1.88,1.47,-92.01,-363.94,-152.22
1994-01-01,46.22,556.97,170.91,164.71,1.97,3.6,101.39,59.37,6.15,16.99,1.8,4.77,4.72,21.98,1.13,0.86,-11.26,-3.54,-8.37
