,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,24.01,969.48,410.45,223.32,7035.0,8.2,44.51,3.98,91.7,18.23,1.64,15.43,19.66,58.01,9.27,4.79,32.59,94.61,-0.82
2016-01-01,21.04,829.7,463.96,273.51,6287.0,7.46,48.92,4.17,87.52,14.97,1.45,12.62,16.75,45.9,8.57,3.8,39.33,112.43,0.27
2015-01-01,30.32,770.92,301.82,197.87,3623.0,8.73,41.8,4.48,81.47,16.53,1.57,7.79,10.88,30.33,4.82,2.4,69.91,110.79,12.69
2014-01-01,30.6,765.92,300.82,162.18,4587.0,8.48,43.04,3.5,104.28,15.93,1.56,11.4,16.77,44.53,7.16,3.56,79.37,112.9,17.89
2013-01-01,36.45,664.62,247.67,110.14,4338.0,3.21,113.7,2.95,123.72,12.84,1.37,11.27,17.27,41.98,8.02,3.4,6.01,83.18,-6.05
2012-01-01,33.77,1160.48,220.65,125.12,4646.0,6.91,52.82,3.88,94.07,23.34,1.35,9.82,14.41,25.6,6.87,2.74,15.71,126.35,-0.62
2011-01-01,32.75,1128.43,229.82,110.1,2211.0,8.3,43.97,4.85,75.25,27.84,1.68,7.09,10.01,18.68,3.92,1.85,12.73,104.9,-5.51
2010-01-01,31.88,1241.6,231.8,130.87,4961.0,6.22,58.68,3.61,101.1,27.74,1.53,11.6,17.72,39.07,7.99,3.38,89.73,121.81,19.31
2009-01-01,39.0,1354.46,216.99,97.48,5823.0,6.61,55.21,3.84,95.05,24.03,1.17,18.76,28.62,61.29,12.39,5.13,55.0,92.58,24.71
2008-01-01,29.6,910.77,221.7,152.76,-1059.0,5.53,66.0,5.18,70.46,30.66,2.4,-4.11,-7.65,-7.01,-2.67,-1.33,291.25,90.18,57.27
2007-01-01,47.57,1367.76,217.02,111.61,2481.0,6.19,58.96,5.02,72.7,37.42,1.66,27.97,47.03,111.67,12.4,8.67,42.52,52.14,15.55
2006-01-01,33.72,745.61,239.66,149.81,1783.0,5.65,64.6,6.55,55.72,19.43,1.75,13.11,18.07,50.49,6.83,2.71,7.5,57.6,10.71
2005-01-01,29.8,696.84,244.82,178.03,1648.0,5.7,64.03,5.8,62.93,14.79,1.51,12.45,17.7,39.41,8.45,2.71,55.87,89.24,0.0
2004-01-01,37.23,719.75,195.78,130.54,5496.0,7.01,52.06,5.95,61.34,13.59,1.21,20.64,32.23,61.54,14.87,4.49,15.85,102.8,2.54
2003-01-01,36.94,563.7,178.62,132.86,2925.0,5.58,65.41,4.65,78.49,7.08,0.79,9.8,14.93,34.1,9.96,1.9,27.65,234.06,9.37
2002-01-01,36.81,483.45,150.46,103.05,2362.69,6.9,52.89,4.67,78.15,6.01,0.81,10.81,14.71,26.85,10.95,1.85,25.19,288.55,8.13
2001-01-01,19.53,407.64,318.88,208.99,3110.86,7.08,51.55,4.81,75.88,4.88,0.99,14.84,17.65,23.82,13.4,2.17,71.05,156.87,8.31
2000-01-01,17.21,358.39,356.36,216.04,2210.8,7.86,46.43,4.91,74.33,4.77,1.14,6.07,6.79,13.09,4.77,0.76,76.76,221.81,9.66
1999-01-01,12.19,321.77,578.38,274.89,6701.55,7.2,50.69,4.61,79.17,4.46,1.26,11.26,12.77,18.77,8.36,1.3,197.13,97.28,14.21
1998-01-01,14.06,279.75,516.22,275.49,1471.34,6.41,56.94,3.57,102.24,4.18,1.34,11.57,14.71,21.54,8.81,1.82,278.63,72.47,25.0
1997-01-01,36.83,227.03,172.35,73.34,1319.96,7.23,50.48,3.37,108.31,3.72,1.08,8.51,11.52,18.93,6.36,1.51,-30.36,31.75,-14.86
1996-01-01,23.06,233.48,301.48,136.44,1826.03,10.05,36.32,3.32,109.94,4.24,1.48,15.09,20.67,36.2,9.74,2.91,168.5,43.12,34.07
1995-01-01,38.39,198.86,175.29,41.4,1365.01,8.22,44.4,2.41,151.45,2.82,0.95,15.54,22.38,32.94,13.04,3.06,-23.42,-32.63,-9.85
