,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,14.66,286.99,542.24,350.17,38452.38,8.08,45.17,2.48,147.17,3.2,0.77,1.39,2.03,3.11,1.85,0.25,29.92,131.62,0.97
2016-01-01,13.29,306.79,617.77,447.47,9174.51,8.58,42.54,2.36,154.66,3.33,0.76,4.43,6.55,11.99,6.01,0.72,62.16,138.87,2.97
2015-01-01,14.24,290.59,592.87,405.67,7457.47,7.98,45.73,2.49,146.58,3.55,0.82,4.75,7.36,14.54,5.85,1.0,0.0,86.43,-2.94
2014-01-01,18.04,272.44,448.01,290.06,3720.21,7.87,46.37,2.83,128.97,3.86,0.91,5.5,8.74,16.61,5.8,1.04,9.97,91.99,0.1
2013-01-01,20.14,250.88,391.04,235.7,1719.86,8.33,43.81,2.68,136.19,3.66,0.92,5.14,8.36,18.37,5.38,1.21,55.88,126.9,6.14
2012-01-01,20.56,444.96,313.85,215.06,59571.48,9.28,39.33,4.92,74.18,4.16,0.74,3.94,4.96,4.28,5.36,0.96,3.58,91.33,-4.26
2011-01-01,20.85,431.12,307.67,220.74,11799.36,10.69,34.14,6.7,54.47,4.87,0.89,5.2,6.33,8.11,5.66,1.25,34.77,99.8,-3.67
2010-01-01,16.14,506.4,463.55,357.94,105161.33,13.69,26.66,5.88,62.07,4.32,0.71,11.12,13.25,-3.53,14.87,2.52,0.0,110.02,-1.82
2009-01-01,16.11,274.13,307.45,211.86,18168.38,12.43,29.36,5.1,71.56,2.3,0.7,2.03,2.31,0.28,2.78,0.42,130.15,155.79,11.32
2008-01-01,9.25,278.05,673.0,391.43,2654.99,7.59,48.08,5.1,71.56,2.57,0.84,3.15,3.43,4.52,3.68,0.63,200.14,90.76,5.32
2007-01-01,11.61,289.38,497.37,305.01,4510.7,7.95,45.91,5.99,60.93,3.0,0.92,4.4,4.91,1.5,4.66,0.88,-52.77,52.41,-5.87
2006-01-01,11.95,273.05,401.1,264.07,2330.09,10.09,36.17,5.64,64.71,2.63,0.85,2.15,2.42,2.13,2.53,0.43,70.01,50.5,2.29
2005-01-01,15.98,350.58,343.81,246.55,3740.9,8.81,41.43,4.5,81.11,3.35,0.8,5.15,6.27,1.83,6.42,1.11,91.2,43.52,9.85
2004-01-01,22.89,324.17,247.9,158.13,5.79,7.79,46.85,3.97,91.93,2.91,0.69,1.25,1.37,0.0,1.54,0.23,0.0,60.56,0.0
2003-01-01,19.37,313.77,275.29,190.16,4.94,8.63,42.29,4.28,85.28,2.57,0.66,1.44,1.59,0.0,1.93,0.27,1.11,82.92,0.0
2002-01-01,11.67,320.01,542.48,404.15,22.47,9.54,38.25,5.37,67.97,3.52,0.97,7.14,8.23,12.91,7.13,1.3,0.0,100.1,0.0
2001-01-01,21.99,280.2,319.18,235.44,17.74,7.72,47.27,5.04,72.42,3.45,0.98,6.64,7.79,11.53,6.43,1.14,110.69,137.61,21.84
2000-01-01,16.39,285.29,379.74,273.45,28.26,8.32,43.87,5.64,64.71,3.57,1.05,8.17,9.63,19.73,7.75,1.66,59.96,98.08,9.79
1999-01-01,19.62,306.32,311.23,241.61,19.99,9.41,38.79,5.71,63.92,3.66,0.96,10.97,13.79,27.12,8.43,2.58,50.13,76.75,10.18
1998-01-01,32.71,158.53,195.37,83.24,18.63,11.31,32.27,5.24,69.66,3.16,1.52,15.67,22.16,36.73,8.87,3.06,63.22,92.4,15.24
1997-01-01,32.99,139.48,204.25,71.66,5.95,11.25,32.44,4.49,81.29,2.65,1.49,8.94,12.2,20.76,5.19,1.56,94.45,58.47,19.66
1996-01-01,42.94,131.9,154.97,53.83,3.37,12.82,28.47,4.8,76.04,2.74,1.44,7.81,10.96,24.73,3.74,1.21,10.87,31.7,3.75
