,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,18.56,308.55,406.07,306.36,39548.0,7.03,51.92,2.75,132.72,2.4,0.64,1.29,1.61,8.35,2.01,0.45,-8.96,57.14,-4.57
2016-01-01,20.59,341.52,362.13,292.22,0.0,9.75,37.43,3.89,93.83,3.29,0.77,6.84,8.34,28.8,8.44,2.25,69.34,0.0,10.76
2015-01-01,15.11,2599.28,673.72,577.17,0.0,8.65,42.19,3.53,103.39,21.88,0.72,6.83,8.06,25.58,9.4,2.15,54.53,0.0,1.2
2014-01-01,15.43,2355.96,642.52,558.18,0.0,8.37,43.6,4.3,84.88,20.87,0.75,7.45,8.82,28.89,9.7,2.3,58.77,0.0,2.21
2013-01-01,15.61,1984.66,633.83,559.97,0.0,8.03,45.45,4.93,74.03,18.22,0.77,8.41,9.85,32.02,10.65,2.51,84.43,129.43,5.43
2012-01-01,12.91,2710.07,739.84,658.81,0.0,6.56,55.64,5.5,66.36,25.55,0.82,9.43,10.85,32.63,11.42,2.76,148.38,139.32,10.48
2011-01-01,13.42,2452.96,697.68,625.36,0.0,4.97,73.44,5.2,70.19,21.14,0.75,10.43,12.41,30.99,14.56,3.19,54.66,143.74,-6.34
2010-01-01,18.19,2697.22,515.19,465.42,0.0,7.28,50.13,6.67,54.72,29.0,0.88,20.32,24.61,66.22,21.58,6.35,113.7,180.28,11.81
2009-01-01,16.62,2294.17,565.49,503.9,0.0,7.53,48.47,5.08,71.85,21.8,0.79,22.37,27.48,52.65,21.86,5.83,90.0,162.12,9.55
2008-01-01,22.23,880.59,387.72,300.25,0.0,7.23,50.48,4.96,73.58,14.27,1.26,24.94,32.07,52.95,18.34,5.05,123.34,107.45,18.02
2007-01-01,22.19,728.0,385.19,297.76,877.6,6.58,55.47,5.6,65.17,12.08,1.29,33.51,44.8,63.83,22.13,6.87,128.03,122.85,29.09
