,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,23.46,283.19,308.60,296.45,18.39,5.07,71.99,12.33,29.60,0.87,0.27,4.55,5.66,9.69,15.79,0.86,21.33,224.46,0.91
2016,23.62,250.67,187.23,178.06,11.76,5.41,67.46,13.69,26.66,0.97,0.32,3.15,3.88,6.40,9.21,0.57,26.07,333.04,0.31
2015,26.72,267.85,299.12,286.53,21.20,5.67,64.37,13.44,27.15,0.93,0.33,5.17,6.41,11.68,14.90,0.84,40.94,342.94,3.10
2014,19.37,212.38,169.27,156.18,-7.00,5.04,72.42,12.27,29.74,0.75,0.30,-2.18,-2.85,-2.46,-7.71,-0.36,42.94,208.91,3.33
2013,15.89,202.53,316.79,299.37,-7.98,5.08,71.85,13.58,26.87,0.84,0.33,-1.80,-2.47,-2.66,-5.89,-0.31,50.50,172.48,2.98
2012,22.97,253.69,234.79,223.49,2.11,4.78,76.35,11.59,31.49,0.89,0.30,0.43,0.17,2.70,0.42,0.02,34.45,186.19,2.85
2011,26.77,254.88,273.84,258.71,-4.98,4.44,82.20,12.66,28.83,0.96,0.31,-3.42,-5.06,-0.33,-12.16,-0.64,53.15,208.14,3.40
2010,25.28,286.44,309.87,296.91,10.79,4.51,80.93,17.99,20.28,1.01,0.32,2.70,3.17,0.47,7.53,0.42,36.93,262.58,2.77
2009,24.57,270.60,284.06,276.21,-1.02,4.08,89.46,18.75,19.46,0.93,0.31,-0.65,-1.35,4.49,-3.31,-0.18,52.04,386.3,3.96
2008,25.84,249.18,224.42,215.72,-26.75,3.51,103.98,13.82,26.41,0.87,0.30,-13.31,-18.03,-0.57,-46.11,-2.59,35.40,297.42,3.22
2007,22.85,239.41,165.48,158.34,6.03,3.44,106.10,10.22,35.71,0.91,0.32,2.83,3.20,7.32,7.43,0.52,48.14,218.35,6.20
2006,29.03,228.89,178.16,164.52,-22.47,3.30,110.60,9.63,37.90,0.66,0.26,-12.68,-18.76,-5.04,-49.62,-3.21,11.38,176.4,1.45
2005,31.05,196.18,191.55,178.15,-17.00,2.28,160.08,10.97,33.27,0.49,0.23,-8.13,-12.36,-13.65,-37.44,-1.78,90.62,133.81,11.46
2004,30.22,160.34,156.76,144.40,11.57,3.10,117.74,15.50,23.54,0.83,0.42,5.03,6.66,17.81,11.03,1.47,109.25,43.88,18.51
2003,29.95,157.21,188.51,180.57,18.22,3.52,103.69,16.92,21.57,0.83,0.48,8.22,10.94,31.60,16.20,2.66,10.34,15.63,1.98
2002,27.26,134.22,236.87,211.64,11.65,2.74,133.21,8.20,44.51,0.63,0.42,8.53,11.44,33.40,18.92,2.74,117.64,14.44,13.39
2001,33.91,124.73,154.53,134.54,7.37,3.02,120.86,8.51,42.89,0.53,0.38,5.42,7.26,16.55,12.52,1.79,-3.32,0.38,-0.62
2000,34.98,95.40,62.47,50.84,6.59,5.07,71.99,11.82,30.87,0.53,0.41,6.02,7.82,14.90,12.92,1.86,5.30,1.08,1.95
