,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,60.92,200.19,137.86,109.0,17.0,2.51,145.41,7.13,51.19,3.34,0.87,4.88,11.02,29.07,5.25,2.1,4.09,52.84,-3.37
2016-01-01,56.13,194.6,142.33,113.02,24.27,3.05,119.67,7.03,51.92,3.0,0.82,6.81,14.35,40.86,7.89,2.8,12.04,62.89,2.83
2015-01-01,53.48,202.6,149.87,121.15,15.06,2.86,127.62,6.41,56.94,2.63,0.73,4.65,9.08,27.44,5.88,1.86,22.03,71.07,6.25
2014-01-01,51.8,199.85,156.7,127.31,18.23,3.67,99.45,7.34,49.72,3.08,0.88,6.29,12.57,37.19,6.69,2.3,-0.62,63.59,-4.18
2013-01-01,54.66,192.14,151.18,117.85,18.68,4.32,84.49,8.03,45.45,2.89,0.9,6.16,12.58,34.28,6.42,2.02,23.09,99.93,8.91
2012-01-01,21.19,929.03,103.07,80.18,398.1,6.04,60.43,24.93,14.64,8.58,0.74,11.53,14.68,5.92,15.57,2.21,27.97,147.52,-1.61
2011-01-01,22.12,890.86,120.69,101.5,870.17,6.0,60.83,22.3,16.36,8.3,0.8,11.67,14.47,3.35,14.62,2.03,28.94,243.99,2.47
2010-01-01,15.76,781.85,188.6,148.95,486.97,6.99,52.21,20.99,17.38,7.25,0.85,7.91,9.21,-0.1,9.29,1.2,2.14,301.32,0.26
2009-01-01,12.59,682.96,237.14,193.4,-71.29,4.24,86.08,8.12,44.95,2.83,0.38,-4.28,-4.93,-5.04,-11.51,-0.64,82.38,206.15,8.0
2008-01-01,11.66,641.2,238.49,164.22,-22.89,3.23,113.0,3.73,97.85,1.71,0.28,-3.13,-3.71,-1.12,-11.57,-0.49,61.73,182.69,3.58
2007-01-01,13.04,457.64,203.45,111.82,33.12,2.97,122.89,4.42,82.57,1.69,0.33,6.63,7.91,2.02,19.74,1.08,113.19,147.12,8.25
2006-01-01,22.79,407.95,169.65,128.31,9.12,2.52,144.84,4.28,85.28,1.43,0.33,3.85,4.72,2.44,10.81,0.64,64.88,106.7,6.76
2005-01-01,26.26,311.25,198.86,134.15,39.3,3.05,119.67,4.95,73.73,1.85,0.49,11.22,15.02,4.16,22.5,2.32,18.7,76.17,0.26
2004-01-01,27.85,299.39,199.85,145.14,22.48,3.61,101.1,5.63,64.83,2.26,0.67,14.51,21.43,7.32,20.67,2.93,59.68,89.01,9.6
2003-01-01,43.57,252.03,316.29,213.42,8.01,3.1,117.74,5.26,69.39,1.91,0.69,5.89,9.47,12.86,7.65,1.15,34.05,53.78,2.55
2002-01-01,44.91,212.0,247.54,178.11,9.8,4.13,88.37,4.85,75.25,2.05,0.81,6.61,9.63,15.1,7.48,1.14,53.46,54.29,7.64
2001-01-01,26.45,185.64,179.44,97.94,25.54,6.86,53.2,3.98,91.7,2.16,0.95,10.68,13.29,13.76,10.85,1.57,10.96,41.8,2.43
2000-01-01,16.29,179.07,366.13,168.05,14.03,9.74,37.47,3.73,97.85,1.66,0.89,12.29,15.91,12.77,13.08,1.9,58.03,38.02,5.64
1999-01-01,38.67,114.93,106.5,51.96,-1.27,8.58,42.54,3.92,93.11,1.12,0.65,-6.5,-13.61,1.28,-11.7,-1.29,3.87,3.29,1.19
