,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,47.53,304.04,183.12,114.90,13.49,7.30,50.00,4.05,90.12,3.89,0.93,7.84,13.52,84.21,7.79,4.38,19.90,73.70,4.43
2016,44.53,306.66,202.48,134.23,20.96,7.45,48.99,4.29,85.08,3.89,0.95,8.38,14.47,89.18,8.36,4.43,21.01,86.70,3.99
2015,44.83,270.07,158.03,102.67,19.05,8.00,45.62,4.24,86.08,4.03,0.97,6.33,10.81,68.68,6.16,3.24,23.91,96.29,7.01
2014,44.28,312.44,192.38,123.22,15.76,7.69,47.46,4.15,87.95,3.98,0.93,5.66,9.56,53.91,5.68,2.93,18.43,82.03,4.25
2013,44.53,306.01,195.09,125.27,15.98,7.48,48.79,4.30,84.88,3.76,0.92,7.29,12.51,63.62,7.46,3.62,20.62,101.68,4.11
2012,30.10,2212.01,91.45,89.38,31.30,7.29,50.06,34.53,10.57,2.94,0.13,12.08,16.84,0.33,93.03,3.47,38.22,45.92,-0.62
2011,30.48,1968.05,74.03,71.37,21.33,7.88,46.31,34.69,10.52,3.53,0.17,7.76,10.51,0.72,44.49,2.01,75.54,56.38,2.52
2010,27.71,1758.62,70.09,66.23,40.28,7.99,45.68,39.35,9.27,3.82,0.19,11.15,15.07,1.95,56.28,2.77,9.20,56.82,0.00
2009,27.77,1708.10,83.44,80.60,23.50,7.37,49.52,40.91,8.92,2.84,0.16,10.59,14.75,0.48,64.53,2.52,35.11,78.99,1.60
2008,33.58,1421.78,78.45,76.55,11.62,7.30,50.00,48.75,7.48,2.82,0.18,8.37,11.61,0.88,44.52,1.85,6.39,63.66,-3.24
2007,31.63,1272.00,62.70,60.97,13.84,7.25,50.34,68.43,5.33,3.03,0.21,8.45,11.88,1.50,37.88,1.97,66.01,63.66,4.73
2006,34.85,1212.39,114.85,112.12,14.48,7.08,51.55,18.47,19.76,2.93,0.26,11.31,16.32,0.83,40.58,2.55,43.13,42.29,
2005,33.82,791.99,93.75,76.90,10.98,6.40,57.03,13.09,27.88,2.74,0.27,8.92,13.20,1.98,30.73,1.98,86.89,53.35,8.81
2004,40.11,839.93,83.24,78.73,10.69,10.84,33.67,41.17,8.86,4.21,0.33,8.66,13.63,3.42,24.77,2.17,14.26,21.89,
2003,39.45,1325.60,241.83,238.34,14.30,8.34,43.76,56.92,6.41,3.36,0.24,15.12,21.68,1.88,59.01,3.56,22.79,6.15,0.71
2002,25.98,1114.90,126.66,122.76,9.48,7.98,45.73,55.40,6.58,3.85,0.30,12.98,16.23,4.21,39.94,2.75,10.10,6.22,1.09
2001,27.31,1240.31,227.58,218.24,6.52,7.81,46.73,36.05,10.12,4.13,0.33,11.05,13.78,4.15,29.13,2.28,61.84,24.09,3.45
2000,32.18,906.69,105.14,99.86,7.03,7.43,49.12,28.23,12.92,5.08,0.42,9.83,11.93,6.46,20.62,1.88,-19.45,40.93,-4.54
1999,22.15,1153.00,213.00,198.97,13.13,8.01,45.56,26.34,13.85,5.73,0.44,17.56,20.66,5.29,32.25,2.96,19.53,87.07,2.00
1998,17.13,790.43,165.72,153.45,18.14,7.02,51.99,33.16,11.00,5.97,0.61,16.78,22.62,11.68,23.89,2.21,24.56,47.14,4.06
1997,43.89,490.26,97.16,93.38,15.07,7.36,49.59,43.30,8.42,7.48,0.85,21.14,36.13,15.66,18.45,6.36,25.11,76.53,11.51
1996,46.31,388.71,93.06,80.30,12.46,6.97,52.36,21.18,17.23,5.09,0.95,16.48,26.18,12.51,13.18,3.88,22.02,61.79,7.00
1995,32.78,243.94,140.73,110.56,11.91,9.50,38.42,10.53,34.66,4.03,1.29,10.76,15.20,13.45,7.37,2.19,50.79,93.93,15.32
1994,35.68,193.53,131.46,67.05,7.51,11.41,32.00,7.52,48.54,3.76,1.40,10.77,15.22,14.63,6.53,2.27,29.66,67.8,8.31
1993,38.89,174.58,117.85,53.94,6.79,12.68,28.78,6.80,53.67,4.18,1.65,10.36,15.98,24.93,5.48,2.35,20.86,68.85,7.14
1992,48.81,163.58,109.59,45.16,4.12,12.13,30.09,5.80,62.93,3.80,1.46,8.34,13.38,16.94,4.41,2.05,28.98,69.60,13.62
