,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,96.19,0.0,1072.93,0.0,0.0,0.0,0.0,0.0,0.0,15.58,0.23,0.34,9.13,49.97,1.42,2.27,0.0,0.0,0.0
2016-01-01,96.54,0.0,1074.71,0.0,0.0,0.0,0.0,0.0,0.0,13.68,0.22,0.41,11.62,52.71,1.76,3.04,0.0,0.0,0.0
2015-01-01,96.74,0.0,1436.54,0.0,0.0,0.0,0.0,0.0,0.0,13.51,0.23,0.38,11.09,61.9,1.62,2.3,0.0,0.0,0.0
2014-01-01,96.61,0.0,847.58,0.0,0.0,0.0,0.0,0.0,0.0,14.13,0.24,0.36,10.25,39.06,1.41,1.96,0.0,0.0,0.0
2013-01-01,96.71,0.0,1220.45,0.0,0.0,0.0,0.0,0.0,0.0,15.85,26.09,0.29,7.36,28.08,1.06,1.43,0.0,0.0,0.0
2012-01-01,44.44,620.16,110.52,36.43,1310.6,84.52,4.31,3.78,96.56,3.81,0.54,6.96,13.11,2.29,10.53,2.04,18.19,29.55,0.94
2011-01-01,58.28,444.25,105.44,33.08,1118.87,39.32,9.28,4.11,88.8,3.3,0.63,7.02,13.55,1.4,10.65,1.91,37.85,24.94,3.78
2010-01-01,46.73,552.12,119.95,52.37,818.1,19.68,18.54,3.59,101.67,2.62,0.42,7.5,13.1,1.57,15.2,2.13,31.7,13.03,1.44
2009-01-01,44.04,401.39,101.36,41.33,893.22,21.53,16.95,3.47,105.18,2.69,0.54,6.62,11.92,-1.49,10.12,1.52,8.65,12.65,1.43
2008-01-01,55.64,278.88,102.31,36.18,251.62,22.84,15.98,4.17,87.52,2.93,0.77,2.12,2.74,-1.72,1.95,0.33,4.85,14.42,-0.05
2007-01-01,43.48,347.66,139.18,62.87,647.99,21.28,17.15,4.64,78.66,2.95,0.68,4.72,7.04,1.06,5.84,1.05,0.0,27.04,-2.57
2006-01-01,41.12,333.51,176.38,86.56,1037.79,22.94,15.91,4.88,74.79,2.75,0.67,6.79,11.38,-1.18,9.06,1.54,0.0,57.87,-0.48
2005-01-01,48.64,304.97,204.13,114.52,-340.61,30.75,11.86,4.87,74.94,2.85,0.72,-3.15,-6.69,3.44,-5.02,-0.84,11.97,59.59,0.75
2004-01-01,41.27,263.41,99.86,48.31,454.8,35.85,10.18,5.31,68.73,2.69,0.78,2.74,3.75,4.92,2.78,0.49,11.44,50.93,0.55
2003-01-01,42.33,267.34,124.89,59.61,826.7,31.58,11.55,4.69,77.82,2.49,0.75,5.09,7.94,3.77,6.03,1.01,37.03,49.84,-0.49
2002-01-01,43.65,239.18,108.93,55.9,468.86,24.66,14.8,4.95,73.73,2.39,0.74,3.65,5.05,2.24,4.17,0.68,24.55,37.62,6.89
2001-01-01,37.15,239.73,70.14,32.67,1675.94,25.77,14.16,5.12,71.28,2.37,0.71,22.78,38.47,1.38,28.53,5.17,6.19,31.07,2.06
2000-01-01,50.96,212.33,82.67,24.83,-262.92,30.84,11.83,3.88,94.07,2.19,0.75,-4.24,-10.14,-3.0,-7.49,-1.23,12.96,31.06,-1.06
1999-01-01,41.55,224.56,107.07,47.76,655.3,27.07,13.48,4.11,88.8,2.41,0.79,9.61,14.75,0.54,10.43,2.08,26.0,41.29,5.94
1998-01-01,43.12,241.76,76.56,26.95,356.66,23.29,15.67,5.23,69.79,3.79,1.02,5.41,7.46,2.25,4.16,4.16,4.93,44.76,-0.24
1997-01-01,43.53,248.56,100.04,51.5,704.84,24.09,15.15,5.79,63.04,4.19,1.11,10.01,15.28,6.99,7.46,2.19,17.03,56.73,3.14
1996-01-01,39.82,278.61,123.54,70.69,549.24,24.63,14.82,5.56,65.65,5.0,1.26,7.46,10.5,11.08,4.84,1.6,11.26,66.17,-0.08
1995-01-01,41.89,311.68,122.22,68.57,722.8,22.39,16.3,6.28,58.12,6.55,1.4,12.69,19.07,19.44,8.52,2.99,24.08,74.39,8.65
1994-01-01,41.0,259.66,87.8,33.01,428.88,22.15,16.48,6.32,57.75,5.52,1.46,8.28,11.13,24.53,4.37,1.87,27.94,63.0,7.76
1993-01-01,44.08,262.57,85.73,40.6,512.89,20.62,17.7,6.33,57.66,5.6,1.39,9.87,14.17,27.11,5.46,2.75,30.17,20.93,10.35
1992-01-01,40.99,239.08,101.78,39.94,403.07,17.82,20.48,6.04,60.43,5.32,1.53,8.54,13.26,24.5,4.23,2.42,35.66,21.19,11.98
