,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,41.87,298.73,196.24,153.61,239.47,4.15,87.95,5.55,65.76,4.61,0.95,11.32,18.31,121.91,11.83,10.07,25.36,106.02,8.02
2016-01-01,33.96,351.05,294.68,256.96,90.49,5.14,71.01,7.1,51.4,3.67,0.84,10.13,14.81,98.81,11.91,8.42,19.78,114.4,0.13
2015-01-01,30.67,303.88,283.8,246.02,54.29,4.85,75.25,6.2,58.87,3.36,0.83,13.37,22.79,131.78,15.24,10.83,96.71,117.24,25.48
2014-01-01,55.39,203.8,156.71,135.32,19.43,2.64,138.25,5.82,62.71,2.35,0.65,8.05,17.35,92.58,11.37,6.71,38.23,65.86,22.77
2013-01-01,57.38,216.23,172.63,136.43,42.05,2.62,139.31,4.89,74.64,3.31,0.71,12.18,26.67,124.83,14.17,9.64,22.71,64.27,11.5
2012-01-01,52.32,213.96,175.05,141.1,81.82,3.1,117.74,5.31,68.73,4.03,0.82,15.96,30.85,105.39,15.53,9.24,23.69,64.27,10.98
2011-01-01,37.56,1030.81,191.52,160.78,81.75,3.26,111.96,9.17,39.8,16.59,0.95,20.67,33.01,57.6,15.91,7.29,20.38,112.21,4.64
2010-01-01,39.0,594.0,187.0,155.0,201.48,3.37,108.3,9.9,36.86,12.09,1.23,16.85,27.25,41.62,12.72,4.06,7.79,156.81,-3.6
2009-01-01,37.0,607.0,203.0,173.0,119.88,3.01,121.26,8.2,44.51,7.82,0.9,13.85,21.42,24.08,13.68,2.93,47.1,238.38,15.04
2008-01-01,34.0,497.0,237.0,197.0,26.34,2.95,123.72,7.49,48.73,5.28,0.9,10.44,15.86,30.75,10.68,2.05,41.73,96.62,11.66
2007-01-01,39.0,356.0,216.0,182.0,4.14,2.04,178.92,5.44,67.09,3.04,0.59,3.26,4.64,-0.12,3.98,0.53,63.71,59.31,16.64
2006-01-01,49.0,344.0,234.0,201.0,-2.63,2.48,147.17,5.19,70.32,3.13,0.74,-1.73,-4.33,-2.73,-2.98,-0.48,0.0,48.03,0.0
2005-01-01,50.0,288.0,209.0,172.0,-1234.0,2.39,152.71,5.17,70.59,3.04,0.75,-8.61,-19.0,-2.0,-12.0,-2.15,30.51,50.54,3.92
2004-01-01,55.0,278.0,183.0,142.0,2391.0,3.35,108.95,6.41,56.94,4.43,1.02,11.01,24.0,41.0,10.0,3.1,16.12,45.15,5.7
2003-01-01,57.0,336.0,252.0,213.0,6815.0,3.48,104.88,6.57,55.55,3.88,0.96,10.26,19.0,26.0,11.0,2.39,0.0,0.0,0.0
