,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,72.23,4480.6,162.78,100.11,5.0,8.67,42.09,12.41,29.41,470.92,4.17,6.87,20.55,53.6,1.28,3.95,33.0,0.0,51.0
2016-01-01,77.0,2927.0,124.0,86.0,7.0,10.0,36.5,17.0,21.47,420.03,4.82,7.0,21.0,50.06,1.17,3.7,-52.0,-2.0,-150.0
2015-01-01,64.0,3311.0,217.0,166.0,4.0,12.73,28.67,18.75,19.46,291.27,5.24,4.0,9.0,19.0,0.56,1.2,0.0,0.0,0.0
2014-01-01,65.0,2881.0,201.0,135.0,4.0,11.61,31.43,12.8,28.51,195.14,4.35,4.0,8.0,17.0,0.59,1.29,-49.3,0.15,-47.22
2013-01-01,63.0,1625.0,184.0,115.0,3.0,9.17,39.8,9.8,37.24,101.61,3.29,2.0,3.0,9.0,0.41,0.68,-35.65,-2.41,-40.21
2012-01-01,39.0,1458.0,230.0,178.0,6.0,9.16,39.84,10.41,35.06,61.27,2.65,2.0,4.0,12.0,0.73,0.64,88.41,0.75,52.01
2011-01-01,52.0,1967.0,300.0,177.0,8.0,11.16,32.7,14.31,25.5,99.61,3.86,4.0,8.0,20.0,0.97,1.37,31.21,0.99,7.78
2010-01-01,49.0,1708.0,238.0,174.0,16.0,14.87,24.54,23.12,15.78,123.4,5.65,7.0,11.0,17.0,1.16,2.01,0.05,0.33,0.0
2009-01-01,31.0,1301.0,277.0,182.0,20.0,13.19,27.67,22.47,16.24,86.35,5.17,6.0,8.0,15.0,1.09,1.7,0.0,1.35,0.0
2008-01-01,34.0,1017.0,230.0,184.0,1.0,15.7,23.24,47.95,7.61,117.91,6.67,1.0,-1.0,15.0,-0.09,-0.2,0.0,0.0,0.0
2007-01-01,48.0,1480.0,335.0,297.0,2.0,14.71,24.81,26.17,13.94,113.49,5.55,4.0,4.0,19.0,0.31,0.68,0.0,0.0,0.0
2006-01-01,60.0,876.0,151.0,99.0,1.0,16.65,21.92,24.18,15.09,116.31,6.18,4.0,2.0,28.0,0.0,0.4,0.0,0.0,0.0
2005-01-01,57.0,1348.0,435.0,312.0,3.0,17.0,21.47,31.41,11.62,99.83,5.87,8.0,11.0,40.0,1.0,2.22,0.0,0.0,0.0
2004-01-01,54.0,838.0,252.0,170.0,5.0,12.95,28.18,20.92,17.44,67.41,5.6,6.0,12.0,43.0,1.0,2.33,44.0,0.0,18.0
2003-01-01,61.0,559.0,149.0,111.0,7.0,8.76,41.66,15.88,22.98,45.6,3.5,6.0,12.0,43.0,1.0,2.49,0.0,0.0,0.0
2002-01-01,58.54,488.93,155.14,117.56,1.8,7.98,45.73,15.28,23.88,34.02,3.45,4.42,5.87,30.64,0.57,1.03,0.0,0.0,0.0
2001-01-01,75.53,265.42,118.86,88.38,1.45,7.38,49.45,11.6,31.46,24.4,2.71,4.72,5.54,29.86,0.46,0.78,0.0,0.0,0.0
