,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,66.89,157.36,75.38,56.33,,3.86,94.55,2.84,128.52,0.88,0.29,-10.01,-29.70,-40.53,-40.59,-4.08,2.60,7.04,1.43
2016,54.74,198.57,137.52,96.32,,3.89,93.83,3.70,98.64,1.32,0.44,-15.93,-34.61,-63.05,-38.75,-6.53,-9.46,,
2015,47.94,204.87,152.90,114.17,,4.25,85.88,6.24,58.49,1.64,0.58,-3.46,-7.31,-18.10,-6.93,-1.71,6.11,,1.59
2014,41.80,199.69,211.13,180.37,1.91,5.79,63.03,12.39,29.45,1.85,0.77,1.25,1.19,2.59,0.89,0.28,2.82,9.63,0.05
2013,44.01,158.71,149.20,130.49,3.64,5.89,61.96,13.37,27.29,1.59,0.72,2.43,3.41,6.43,2.57,0.86,13.23,20.40,4.02
2012,46.67,150.96,134.33,122.84,0.00,6.19,58.96,13.32,27.40,1.32,0.60,-19.40,-32.79,-86.66,-34.01,-9.69,0.00,7.47,-8.53
2011,33.69,153.04,160.90,137.05,0.00,10.34,35.29,13.61,26.81,1.88,0.94,-13.49,-20.26,-61.53,-14.08,-7.76,0.00,7.87,0.00
2010,31.78,204.41,198.27,158.37,12.65,12.87,28.36,11.35,32.15,2.75,0.98,18.27,27.75,100.45,13.59,11.55,46.36,14.17,15.81
2009,51.36,234.78,223.22,180.20,0.00,19.07,19.14,6.11,59.73,2.70,0.88,-8.40,-20.36,-12.63,-11.06,-5.99,66.81,0.0,16.97
2008,49.77,257.76,345.96,139.64,6.01,47.56,7.67,6.73,54.23,2.83,0.93,12.58,20.43,34.90,8.17,6.12,0.00,0.0,0.00
2007,35.58,339.63,154.03,56.20,7189.55,27.65,13.20,10.01,36.46,4.72,0.90,22.08,33.74,51.44,14.97,5.98,-107.94,-142.19,-57.66
2006,33.57,150.16,164.96,81.09,2522.35,8.11,45.00,4.54,80.39,0.92,0.41,1.26,1.53,-2.67,2.45,0.16,-80.64,-47.72,-39.65
2005,0.28,105548.58,35093.05,35089.52,,,,,,,,-1.58,-1.58,-0.80,,-0.44,-183.34,-526.18,-0.52
