,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,63.32,362.55,147.26,88.83,1.03,2.64,138.25,1.98,184.34,7.43,0.87,1.04,1.56,7.4,0.67,0.43,0.0,70.91,-3.5
2016-01-01,62.14,400.43,138.4,81.49,3.9,2.78,131.29,2.11,172.98,8.96,0.89,3.55,8.18,32.97,3.55,2.36,9.95,73.79,8.87
2015-01-01,60.16,445.95,143.83,93.83,7.98,2.53,144.26,2.17,168.2,8.23,0.8,2.95,6.27,28.58,3.32,1.85,0.0,64.75,-5.97
2014-01-01,54.78,484.78,161.12,113.04,37.62,2.87,127.17,2.59,140.92,7.45,0.95,15.47,33.38,108.37,15.94,8.72,18.36,99.22,11.68
2013-01-01,54.76,312.38,156.97,95.88,14.64,3.02,120.86,2.67,136.7,6.2,1.04,6.34,13.59,45.78,5.69,4.25,11.33,102.97,4.5
2012-01-01,55.95,1601.3,94.86,86.7,30.5,2.08,175.48,17.92,20.36,24.15,0.75,7.02,14.94,23.63,9.03,4.28,0.0,-61.45,-12.05
2011-01-01,52.58,1571.08,100.6,91.2,34.67,2.35,155.31,18.55,19.67,23.94,0.85,7.45,14.99,34.03,8.56,3.87,1.43,-14.9,-0.24
2010-01-01,50.33,1385.51,100.02,88.31,15.87,3.69,98.91,20.08,18.17,21.89,0.93,3.21,5.29,21.3,3.26,1.29,0.0,19.96,-7.2
2009-01-01,32.99,1641.45,110.45,85.2,-0.89,2.37,154.0,4.92,74.18,6.06,0.29,-0.69,-1.34,11.66,-3.05,-0.34,32.51,72.99,7.26
2008-01-01,32.9,1475.09,105.86,85.14,3.39,2.27,160.79,4.45,82.02,5.23,0.27,0.31,0.04,7.64,0.11,0.01,0.0,74.42,-11.63
2007-01-01,30.88,1386.29,167.07,139.82,44.8,2.88,126.73,4.88,74.79,5.64,0.31,7.88,10.97,10.65,24.5,3.0,10.74,101.0,-4.71
2006-01-01,28.6,1342.98,174.0,146.09,139.85,2.38,153.36,5.39,67.71,4.84,0.31,27.2,39.56,9.42,87.14,11.0,48.18,114.95,6.13
2005-01-01,35.54,996.98,191.65,170.93,99.26,3.29,110.94,19.98,18.26,11.43,0.82,22.93,41.06,19.85,27.86,9.76,59.79,117.42,15.64
2004-01-01,54.24,653.43,102.71,92.2,396.69,2.56,142.57,20.67,17.65,12.84,0.95,16.09,35.6,26.2,16.93,7.26,30.62,95.88,28.07
2003-01-01,55.76,573.36,107.25,98.15,63.94,2.28,160.08,15.47,23.59,11.78,0.96,15.44,35.25,32.69,15.93,6.84,15.11,63.07,12.58
2002-01-01,58.05,504.85,117.92,104.43,44.07,2.29,159.38,13.08,27.9,9.91,1.01,16.26,38.93,51.03,15.81,6.54,15.2,60.53,16.55
2001-01-01,60.36,317.54,115.9,104.48,1717.11,2.02,180.69,8.99,40.6,7.24,1.0,15.68,41.57,49.86,14.83,6.59,15.15,71.11,17.68
2000-01-01,69.6,195.39,110.76,95.19,1805.61,2.69,135.68,8.81,41.43,7.04,1.09,16.88,57.98,70.57,11.02,6.14,3.95,18.43,6.47
1999-01-01,77.77,113.17,105.85,82.39,1034.95,2.74,133.21,7.72,47.27,6.49,1.28,10.37,45.88,99.52,6.5,2.67,7.46,10.84,14.09
