,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,30.45,1099.38,298.30,269.84,33061.25,2.76,132.24,11.02,33.12,15.90,1.03,9.89,15.05,74.05,9.80,5.42,42.17,122.33,2.47
2016,38.39,1073.10,312.67,282.32,11033.88,2.44,149.59,10.76,33.92,14.94,1.01,9.97,16.26,88.96,9.95,6.06,62.10,128.32,13.18
2015,40.03,944.48,306.80,276.55,7169.57,2.21,165.15,11.15,32.73,13.23,1.01,8.34,14.16,82.45,8.35,5.28,43.04,86.07,6.33
2014,43.64,747.77,215.58,193.42,7206.43,2.38,153.36,11.46,31.84,12.61,1.02,9.59,16.32,83.01,8.51,5.71,20.43,68.08,4.44
2013,40.16,639.61,234.09,208.01,15294.84,2.49,146.58,11.10,32.88,10.92,1.10,8.51,14.22,65.83,7.22,4.43,10.07,84.51,-5.42
2012,25.38,4449.17,64.25,60.63,3600.07,1.61,226.70,25.98,14.04,6.35,0.12,12.71,17.65,5.13,101.49,5.27,62.92,48.00,1.14
2011,34.27,4215.09,78.96,77.19,2332.82,2.90,125.86,74.19,4.91,12.28,0.24,9.53,13.58,11.75,35.51,3.71,-6.16,29.84,-11.99
2010,30.71,3177.41,46.88,45.25,40.53,3.15,115.87,54.80,6.66,9.37,0.23,10.54,14.31,6.78,45.66,3.85,39.61,48.62,-4.26
2009,24.92,3391.80,54.78,50.77,158.92,1.97,185.27,36.55,9.98,4.67,0.12,16.52,20.88,-4.05,130.95,5.69,-2.22,14.4,-10.82
2008,17.03,2778.40,121.61,114.11,377.12,0.70,521.42,10.86,33.60,0.77,0.03,11.77,13.86,-3.13,309.69,3.68,40.53,59.81,1.17
2007,17.06,1065.87,433.70,405.84,1873.22,2.21,165.15,19.99,18.25,4.88,0.38,27.37,36.08,16.57,58.57,9.10,69.88,6.83,0.00
2006,35.55,1386.75,152.05,145.45,292.93,3.14,116.24,28.52,12.79,17.62,0.82,38.48,62.48,28.38,37.95,10.71,0.00,0.0,0.00
2005,43.53,1307.54,158.56,144.78,367.28,3.82,95.54,18.91,19.30,21.04,0.91,20.85,36.49,15.21,16.97,4.65,3.03,0.0,1.77
2004,41.96,680.99,247.81,226.65,17.57,4.94,73.88,19.85,18.38,16.36,1.39,12.10,25.48,28.70,6.37,7.49,37.40,0.00,16.75
