,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,37.1,374.59,244.24,165.21,4.02,6.18,59.06,7.12,51.26,6.56,1.27,1.81,2.39,6.14,1.12,0.64,41.14,108.05,8.95
2016-01-01,38.88,373.3,225.83,166.75,9.1,6.35,57.48,5.33,68.48,7.31,1.28,3.43,5.59,17.66,2.4,1.54,47.27,90.39,13.25
2015-01-01,44.36,363.28,161.78,112.01,-1.59,6.07,60.13,3.82,95.54,8.06,1.19,1.6,2.32,-7.31,0.98,0.65,16.24,14.92,5.17
2014-01-01,45.21,491.52,210.06,142.21,0.32,6.22,58.68,2.97,122.89,7.33,1.07,5.47,3.37,-2.28,1.54,0.97,6.06,18.13,-3.02
2013-01-01,44.44,441.07,252.66,159.53,2.07,6.67,54.72,2.52,144.84,6.81,1.1,1.99,5.74,3.69,2.52,1.62,9.48,37.66,1.69
2012-01-01,32.75,751.56,148.47,125.31,19.58,7.67,47.58,15.07,24.22,14.79,1.31,2.99,4.21,2.07,2.14,1.19,30.04,129.18,5.34
2011-01-01,33.82,864.47,189.28,147.55,68.33,7.2,50.69,12.96,28.16,13.31,1.23,8.07,11.47,7.8,6.45,3.27,-5.85,108.15,-8.71
2010-01-01,26.94,726.36,180.4,148.51,87.61,7.84,46.55,16.85,21.66,12.21,1.25,9.31,12.69,0.27,7.36,3.47,43.26,151.69,8.8
2009-01-01,27.88,726.76,205.04,176.15,33.61,7.44,49.05,14.88,24.52,10.48,1.17,5.29,7.04,0.46,4.42,1.89,34.45,136.33,6.54
2008-01-01,25.55,674.99,239.81,191.35,23.93,7.62,47.9,11.84,30.82,11.27,1.33,3.61,4.7,-2.67,2.63,1.33,43.71,95.09,1.27
2007-01-01,25.48,696.86,227.66,146.75,87.31,8.45,43.19,11.19,32.61,13.28,1.43,10.55,15.16,12.37,7.29,4.21,57.02,88.0,1.58
2006-01-01,36.5,787.91,195.15,138.5,71.45,12.04,30.31,9.99,36.53,14.1,1.41,13.25,20.83,28.12,9.29,5.5,54.44,71.41,4.43
2005-01-01,37.87,831.96,253.42,135.22,62.08,10.11,36.1,5.68,64.26,7.44,0.91,11.95,18.36,13.8,12.93,4.47,90.67,57.68,4.21
2004-01-01,33.43,597.6,286.07,137.08,43.43,10.59,34.46,6.97,52.36,7.03,1.01,13.56,19.0,7.32,13.15,4.48,2.49,51.26,0.0
2003-01-01,26.1,580.12,169.21,82.91,17.79,8.7,41.95,7.99,45.68,7.46,1.02,9.76,13.25,10.02,9.3,3.16,87.24,82.51,4.75
2002-01-01,30.49,607.29,194.72,116.65,38.21,9.08,40.19,8.15,44.78,7.39,1.05,13.05,17.85,14.79,12.13,4.21,0.0,67.56,0.0
2001-01-01,26.22,512.56,165.14,85.78,37.64,12.83,28.44,6.01,60.73,6.16,1.02,14.2,19.06,15.76,13.6,4.27,36.59,96.17,1.39
2000-01-01,28.31,419.39,149.25,52.45,44.06,14.01,26.05,5.6,65.17,5.43,1.07,14.27,19.77,25.58,13.1,4.48,35.35,83.8,7.68
1999-01-01,30.7,329.17,154.7,90.92,16.66,14.66,24.89,6.25,58.4,5.12,1.24,14.54,22.05,16.89,11.02,5.07,26.73,104.37,7.65
1998-01-01,48.92,210.49,98.5,27.48,13.13,18.88,19.33,5.89,61.96,5.05,1.52,22.16,42.16,48.93,13.49,5.6,28.5,80.33,13.35
1997-01-01,54.48,196.76,112.23,40.85,6.64,14.13,25.83,6.45,56.59,4.05,1.37,14.38,28.84,24.82,8.91,4.03,21.45,56.3,8.41
