,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,58.21,691.09,152.74,132.98,24.77,6.35,57.48,4.29,85.08,13.11,0.77,6.56,15.18,71.59,8.13,6.71,12.73,100.0,4.58
2016-01-01,58.88,714.9,150.72,133.65,23.01,6.49,56.24,5.05,72.27,11.84,0.75,6.2,13.47,66.19,7.81,6.02,16.42,121.3,11.78
2015-01-01,52.52,686.34,158.14,137.67,23.43,5.71,63.92,4.37,83.52,9.4,0.72,5.77,10.93,51.94,7.64,4.81,13.58,133.08,0.76
2014-01-01,46.18,656.22,187.61,151.63,49.64,5.95,61.34,4.54,80.39,9.76,0.83,10.56,18.69,84.88,12.45,7.71,33.09,126.34,12.62
2013-01-01,42.79,676.52,200.23,178.82,79.59,6.08,60.03,4.69,77.82,9.15,0.93,10.16,16.31,64.51,10.77,6.02,31.32,138.93,10.82
2012-01-01,29.07,722.92,135.58,92.31,405.28,6.5,56.15,4.23,86.28,8.93,1.03,9.43,12.73,69.55,9.16,4.53,73.59,199.72,19.89
2011-01-01,22.78,574.52,183.75,123.75,2934.1,6.38,57.21,3.91,93.35,6.61,1.01,7.37,9.34,54.7,7.27,3.24,100.13,178.04,18.91
2010-01-01,19.23,465.14,248.44,161.9,0.0,6.39,57.12,4.13,88.37,6.61,1.02,7.66,9.85,65.19,7.51,3.46,66.3,156.32,3.6
2009-01-01,25.05,549.13,263.6,210.84,0.0,7.21,50.62,4.53,80.57,6.67,0.99,10.24,12.96,67.95,10.33,4.41,101.48,181.87,23.88
2008-01-01,15.84,512.97,310.93,232.73,0.0,7.84,46.55,5.12,71.28,6.28,0.86,4.5,5.55,50.55,5.26,1.88,114.95,133.68,9.1
2007-01-01,21.47,698.99,252.37,212.14,0.0,7.51,48.6,5.43,67.21,6.95,0.72,8.57,10.12,78.79,11.95,3.3,109.42,150.39,17.55
2006-01-01,9.61,954.69,635.21,567.06,0.0,5.94,61.44,4.82,75.72,5.99,0.58,12.56,13.97,33.33,21.83,3.25,124.86,157.43,6.74
2005-01-01,10.61,916.41,656.82,597.36,38.53,5.44,67.09,4.66,78.32,5.27,0.53,9.62,10.69,27.43,17.65,2.5,129.29,162.14,7.86
2004-01-01,14.1,823.81,460.84,412.2,36.33,5.79,63.03,5.26,69.39,5.5,0.46,8.65,9.73,23.66,18.12,2.39,69.36,171.18,3.61
2003-01-01,12.76,1393.93,887.04,839.0,56.86,5.84,62.5,6.1,59.83,8.51,0.47,14.35,16.23,37.78,30.09,4.28,199.17,267.28,10.99
2002-01-01,13.15,2078.19,911.0,865.44,64.84,6.41,56.94,5.5,66.36,12.64,0.63,21.63,25.77,57.42,33.91,5.95,140.62,314.75,10.82
2001-01-01,25.48,1388.2,443.91,390.02,43.26,7.14,51.12,4.8,76.04,15.21,0.85,28.05,37.22,69.93,32.32,6.73,140.9,292.12,22.9
2000-01-01,27.64,1771.63,485.59,420.75,38.53,7.42,49.19,6.85,53.28,15.08,0.98,31.77,40.81,76.22,31.53,7.66,172.43,299.1,21.26
1999-01-01,17.79,868.05,218.8,194.65,426.02,5.68,64.26,6.58,55.47,9.43,0.96,22.22,26.49,51.99,23.15,4.9,136.28,302.97,25.51
1998-01-01,14.37,781.6,474.78,404.8,239.24,5.23,69.78,4.14,88.16,7.13,0.97,20.1,24.31,42.74,20.74,4.01,145.8,167.6,19.62
1997-01-01,23.61,430.86,289.85,215.63,159.25,5.23,69.79,3.49,104.58,8.49,1.32,30.49,42.75,49.79,23.08,6.2,98.21,110.78,25.86
1996-01-01,35.5,522.62,242.65,180.77,22.47,6.54,55.81,2.73,133.7,10.96,1.43,21.22,31.87,46.27,14.27,4.3,69.53,102.0,32.33
1995-01-01,36.26,467.68,241.51,160.08,8.61,6.02,60.63,2.52,144.84,9.13,1.28,13.73,18.94,20.44,8.62,2.36,2.24,68.7,1.02
