,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,29.85,667.60,309.62,155.75,161.27,17.26,21.14,6.84,53.36,30.06,3.08,15.27,21.80,62.78,4.93,5.11,77.65,68.54,5.44
2016,30.91,717.05,300.34,150.87,282.57,18.36,19.88,7.49,48.73,31.18,3.35,17.48,24.03,68.40,5.19,5.58,49.57,102.22,0.16
2015,23.69,656.22,391.82,197.93,587.74,18.73,19.48,7.96,45.85,31.45,3.64,18.92,25.30,70.13,5.18,5.70,127.95,,8.00
2014,26.95,663.30,353.02,168.65,316.39,22.26,16.39,12.47,29.27,37.97,4.80,21.92,29.42,75.27,4.55,6.17,7.13,,-7.33
2013,24.34,554.56,393.28,271.31,223.36,21.39,17.06,11.31,32.27,30.86,4.64,16.44,23.29,53.27,3.53,4.42,207.72,,21.60
2012,27.84,427.48,287.70,96.00,108.21,25.77,14.16,9.14,39.93,23.22,4.57,11.68,14.98,36.70,2.53,2.77,2.99,55.36,-7.24
2011,16.99,362.06,422.05,154.18,163.71,23.62,15.45,10.93,33.39,18.69,4.53,16.08,19.87,36.51,3.53,3.67,113.65,84.01,1.75
2010,21.98,306.50,315.31,141.14,226.99,22.32,16.35,10.58,34.49,15.42,4.16,17.89,23.34,48.79,4.29,4.19,94.88,87.94,5.03
2009,25.43,262.13,253.31,95.32,95.92,25.65,14.23,9.34,39.07,13.02,3.92,15.90,21.84,48.18,4.01,3.68,101.00,69.68,9.69
2008,30.42,218.79,186.32,57.22,27.59,25.96,14.06,14.64,24.93,12.82,4.37,13.24,18.08,40.83,2.92,2.93,-2.52,69.49,-8.61
2007,28.32,196.40,183.09,117.77,30.18,18.43,19.80,15.06,24.23,9.40,3.48,14.62,20.66,44.95,4.06,3.21,100.78,122.18,13.76
2006,34.65,182.55,156.93,65.94,21.33,16.51,22.10,9.72,37.55,6.60,2.55,10.79,16.28,28.53,4.04,2.39,47.35,90.2,6.04
2005,38.82,182.15,153.19,57.58,16.10,17.35,21.03,12.07,30.24,5.75,2.45,9.63,14.80,24.36,3.72,2.06,7.95,92.83,
2004,38.07,174.19,172.43,88.22,1063.00,18.48,19.75,12.37,29.50,5.94,2.57,6.47,10.26,16.51,2.31,1.40,120.11,120.95,12.71
2003,45.90,162.40,126.78,53.12,1643.00,17.02,21.44,9.91,36.83,5.03,2.28,8.53,13.64,23.13,3.53,1.88,7.95,103.82,-4.05
2002,35.46,148.76,145.00,64.67,1426.00,15.71,23.23,9.68,37.70,3.94,1.99,10.54,16.13,29.38,4.93,2.15,61.37,170.26,8.22
2001,42.77,138.77,121.80,52.95,668.00,12.77,28.58,9.11,40.06,3.36,1.72,10.36,16.14,28.32,5.17,2.12,47.24,62.18,7.67
2000,47.10,121.71,101.18,52.00,411.00,10.18,35.85,9.63,37.90,2.83,1.54,8.29,12.43,20.78,4.24,1.53,33.00,57.66,8.63
1999,48.21,125.65,120.57,66.99,2.23,9.79,37.28,13.60,26.83,2.64,1.53,5.34,6.42,8.52,2.10,0.74,42.10,57.41,11.49
1998,51.69,120.23,116.39,63.01,95.00,11.51,31.71,9.29,39.29,2.86,1.58,5.46,6.67,8.53,1.90,0.77,59.78,55.75,17.53
1997,57.89,130.16,138.94,43.64,2.78,12.75,28.63,9.71,37.59,3.91,1.87,4.38,8.03,8.59,2.29,0.96,-90000.00,39.46,-90000.00
1996,24.74,188.03,232.98,153.71,15.69,12.52,29.15,22.37,16.32,7.23,2.94,8.55,10.39,15.84,2.79,1.28,54.55,258.26,11.66
1995,16.59,200.94,341.16,218.62,13.80,11.62,31.41,14.58,25.03,6.34,2.50,14.43,19.01,35.00,5.42,2.40,129.97,291.98,16.41
1994,39.61,161.01,148.24,95.41,7.85,12.42,29.39,15.37,23.75,5.15,2.13,8.94,12.49,20.23,3.68,1.54,39.38,200.74,14.85
1993,34.81,142.55,152.08,64.27,7.04,12.77,28.58,13.75,26.55,4.34,2.13,8.79,11.53,26.05,3.52,1.44,17.40,131.96,3.49
